ID,Houses,Apartments,Rooms,District I,District II,District III,District IV,District V,District VI,District VII,District VIII,District IX,District X,District XI,District XII,District XIII,District XIV,District XV,District XVI,District XVII,District XVIII,District XIX,District XX,District XXI,District XXII,District XXIII,Price(HUF millions),Size(sqm),Price per sqm (HUF),Street,Floor,Name of Residential complex,Parking place,View,View: Garden view,View: Panoramic view,View: Street view,Elevator,Air conditioning,Air conditioner,Number of rooms,Number of rooms: whole rooms,Number of rooms: half rooms,Condition of property,Condition of property: Newly build,Condition of property: In good condition,Condition of property: Renovated,Condition of property: In medium condition,Condition of property: Needs renovation,Condition of property: Mint,Utility level,Utility: double comfort,Utility: full comfort,Utility luxury,Energy Performance Certificate,Floors of the building,Ceiling height,Heating,Heating: gas,Heating: wall_heating,Heating: combination,Heating: ceiling,Accessible,Bathroom and toilet,Bathroom: separate,Bathroom: together,Orientation,Garden access,Balcony,Attic,Attic: Loft conversion,Transportation,Latitude,Longitude,Lats,Lons,Postcode,District,Distace to Danube,Distace to City Centre,Distace to Keleti,Distace to Nyugati,Distance to Deli,Distance to Airport,Distance to Eco Zone,Distance to Crime Pot,Distance to Uni1,Distance to Uni2,Distance to Uni3,Distance to Uni4,Distance to Uni5,Distance to Uni6,Distance to Uni7,Distance to Uni8,Distance to Uni9,Distance to Uni10,Distance to Uni11,Distance to Uni12,Distance to Uni13,Distance to Uni14,Distance to Uni15,Distance to Uni16,Distance to Uni17,Distance to Uni18,Distance to Uni19,Distance to Uni20,Distance to Uni21,Amenity: Sustenance,Amenity: School,Amenity: Education,Amenity: Financial,Amenity: Healthcare,Amenity: Arts,Amenity: Entertainment,Amenity: Religion,Amenity: police,Amenity: Government,Amenity: Vending_machine,Amenity: Transportation_bicycle,Amenity: Transportation_car,Amenity: Parking,Amenity: Coworking_space,Amenity: Recycling,Amenity: Others
3910,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.9,100,409000, Pacsirtatelep,-1,-1,1,garden view,1,0,0,-1,not available,0,2 + 1 half room,2,1,in good condition,0,1,0,0,0,0,full comfort,0,1,0,-1,1,-1,combination boiler,0,0,1,0,no,separate,1,0,-1,-1,-1,loft conversion possible,1,-1,47.424374,19.120295,47.424374,19.120295,1201,20,0.013078004,9.577802582,8.992508491,10.79600442,11.184373,10.05279051,2.173463542,9.431979419,8.87445725,8.657858104,8.657858104,8.02048998,9.321020446,8.572598606,9.188930401,10.00718266,8.337152793,7.329431778,9.731162572,10.07820841,16.11193618,8.441774547,10.5446774,14.12517723,6.908202405,13.81110326,8.549610176,8.056758159,10.54170169,9,22,1,3,14,0,0,12,0,0,0,0,0,18,0,5,56
3911,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,80,487500, Határ út,-1,-1,1,garden view,1,0,0,-1,-1,-1,2 + 2 half room,2,2,renovated,0,0,1,0,0,0,double comfort,1,0,0,-1,2,-1,gáz (cirko),1,0,0,0,not specified,together,0,1,-1,-1,-1,loft conversion,1, Villamos   3   52    Busz   123   123A   52   66   66B   84E   89E    Éjszakai   966   ,47.45931,19.12049,47.45931,19.12049,1192,19,3.177933086,6.680544129,5.430312277,7.510544696,8.591478048,10.17348122,3.262883912,6.23150688,5.715973677,5.61148416,5.61148416,5.480356472,5.439358516,5.367976793,5.351034854,7.035235022,5.583662711,4.386617468,6.458650713,6.701159074,12.48167574,5.524494519,6.665448101,11.62317198,3.638670153,10.54216976,5.478133353,5.062652167,8.167775754,51,60,3,7,24,4,7,6,5,0,3,11,5,137,0,12,72
3912,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.6,65,516923.0769, Emlékezés tere,-1,-1,1,garden view,1,0,0,-1,not available,0,2 room,2,0,renovated,0,0,1,0,0,0,full comfort,0,1,0,BB,2,-1,natural gas (convector),1,0,0,0,no,separate,1,0,-1,-1,-1,-1,-1, Villamos   51   52    Busz   23   35   51   52   66   148   151   66B    Éjszakai   948   923   966   ,47.43774,19.10935,47.43774,19.10935,1204,20,1.415790759,7.884070477,7.333629675,9.099663575,9.52213035,10.74983135,1.794160913,7.734306682,7.176381669,6.95885601,6.95885601,6.344454232,7.912063617,6.876482697,7.877434186,8.311101728,6.647046961,5.630433287,8.03576129,8.388932155,14.44750692,6.744693513,9.06015055,12.48646205,5.224358961,12.11246375,6.850620109,6.357815222,8.904404725,16,34,0,3,5,1,2,13,2,2,1,0,4,38,0,4,131
3913,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,110,309090.9091, Három dobos utca,-1,-1,1,garden view,1,0,0,-1,not available,0,3 room,3,0,needs renovation,0,0,0,0,1,0,full comfort,0,1,0,-1,1,-1,combination boiler,0,0,1,0,no,separate,1,0,-1,-1,-1,loft conversion not possible,0, Busz   98   198   276E    Éjszakai   998   ,47.49846,19.27423,47.49846,19.27423,1172,17,2.419736627,16.79401851,14.30611485,16.36520448,18.7542699,6.857247844,15.56720106,15.83368361,15.63259415,15.81110238,15.81110238,16.53822929,11.29644795,15.32864362,10.48149409,16.87701382,16.30963782,15.26119485,15.77450338,15.5956034,17.99646602,16.00068714,12.18719109,21.35712335,14.30908877,18.44380044,15.68012652,15.5790691,18.78721805,13,10,0,1,6,0,6,10,0,0,3,1,0,15,0,0,48
3914,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.99,36,471944.4444, Pacsirtatelep,-1,-1,-1,not specified,0,0,0,-1,-1,-1,1 room,1,0,in good condition,0,1,0,0,0,0,full comfort,0,1,0,-1,-1,-1,not specified,0,0,0,0,not specified,separate,1,0,-1,-1,-1,-1,-1,-1,47.424374,19.120295,47.424374,19.120295,1201,20,0.013078004,9.577802582,8.992508491,10.79600442,11.184373,10.05279051,2.173463542,9.431979419,8.87445725,8.657858104,8.657858104,8.02048998,9.321020446,8.572598606,9.188930401,10.00718266,8.337152793,7.329431778,9.731162572,10.07820841,16.11193618,8.441774547,10.5446774,14.12517723,6.908202405,13.81110326,8.549610176,8.056758159,10.54170169,9,22,1,3,14,0,0,12,0,0,0,0,0,18,0,5,56
3915,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,904.99,545,1660532.11, Pálvölgy – Látóhegy,-1,-1,1,panoramic,0,1,0,-1,available,1,7 + 1 half room,7,1,mint,0,0,0,0,0,1,not specified,0,0,0,-1,3,-1,gáz (cirko),1,0,0,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1,-1,47.53402,19.002226,47.53402,19.002226,1025,2,1.412507328,5.535231339,7.122019024,4.824130388,3.998011688,21.57765472,2.964571811,5.955294563,6.45059793,6.560419246,6.560419246,7.063425515,9.624129577,6.803165641,10.44671212,5.14201282,6.750926065,7.847359349,5.783092006,5.688245142,4.980145577,6.698050337,8.619261709,2.100326658,8.52502708,2.415325299,6.690218941,7.133222675,4.80453778,17,15,2,7,27,1,0,2,0,0,3,2,1,33,0,8,208
3916,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,110,309090.9091, Három dobos utca,-1,-1,-1,not specified,0,0,0,-1,-1,-1,3 room,3,0,needs renovation,0,0,0,0,1,0,full comfort,0,1,0,-1,1,-1,combination boiler,0,0,1,0,not specified,separate,1,0,-1,-1,-1,-1,-1, Busz   98   198   276E    Éjszakai   998   ,47.49846,19.27423,47.49846,19.27423,1172,17,2.419736627,16.79401851,14.30611485,16.36520448,18.7542699,6.857247844,15.56720106,15.83368361,15.63259415,15.81110238,15.81110238,16.53822929,11.29644795,15.32864362,10.48149409,16.87701382,16.30963782,15.26119485,15.77450338,15.5956034,17.99646602,16.00068714,12.18719109,21.35712335,14.30908877,18.44380044,15.68012652,15.5790691,18.78721805,13,10,0,1,6,0,6,10,0,0,3,1,0,15,0,0,48
3917,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,270,466666.6667, Rákospalota,-1,-1,1,garden view,1,0,0,-1,-1,-1,4 room,4,0,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,2,-1,heat pump,0,0,0,0,no,separate and together too,1,0,-1,-1,-1,loft conversion,1,-1,47.562843,19.137367,47.562843,19.137367,1152,15,0.405737481,9.83461806,7.926396822,8.285435551,10.87798502,16.28980053,7.669277799,8.922290007,9.216355461,9.587136949,9.587136949,10.91818254,6.15733097,9.192606297,6.278741574,9.554210144,10.38989094,10.23373877,8.595170073,8.102950331,6.265789203,9.972019991,5.144890944,12.11589784,9.816490269,8.359615858,9.552262711,9.890327255,11.4730739,22,11,0,6,10,1,2,8,2,1,1,2,1,45,0,5,81
3918,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.4,135,447407.4074, Rákospalota,-1,-1,1,garden view,1,0,0,-1,not available,0,4 room,4,0,mint,0,0,0,0,0,1,double comfort,1,0,0,AA++,2,-1,not specified,0,0,0,0,no,not specified,-1,-1,-1,-1,-1,loft conversion,1,-1,47.562843,19.137367,47.562843,19.137367,1152,15,0.405737481,9.83461806,7.926396822,8.285435551,10.87798502,16.28980053,7.669277799,8.922290007,9.216355461,9.587136949,9.587136949,10.91818254,6.15733097,9.192606297,6.278741574,9.554210144,10.38989094,10.23373877,8.595170073,8.102950331,6.265789203,9.972019991,5.144890944,12.11589784,9.816490269,8.359615858,9.552262711,9.890327255,11.4730739,22,11,0,6,10,1,2,8,2,1,1,2,1,45,0,5,81
3919,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,42,404761.9048, Erzsébetfalva,-1,-1,1,not specified,0,0,0,-1,-1,-1,1 room,1,0,renovated,0,0,1,0,0,0,full comfort,0,1,0,-1,1,-1,natural gas (convector),1,0,0,0,not specified,together,0,1,-1,-1,-1,-1,-1,-1,47.443764,19.109503,47.443764,19.109503,1203,20,1.706035988,7.345061237,6.692655385,8.505157014,9.043145642,10.75259926,1.990728357,7.146445725,6.591414006,6.389499801,6.389499801,5.851994817,7.248060785,6.282491566,7.227055166,7.762479713,6.121900386,5.063641775,7.438606463,7.777839984,13.81090382,6.19387604,8.390511587,12.03320699,4.605898522,11.52911694,6.276527328,5.791312557,8.460473222,12,37,0,2,8,1,2,10,2,2,2,1,5,28,0,3,122
3920,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,230,247826.087, Szent Imre-kertváros,-1,-1,1,garden view,1,0,0,-1,-1,-1,6 room,6,0,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,2,-1,combination boiler,0,0,1,0,not specified,separate and together too,1,0,-1,-1,-1,loft conversion,1,-1,47.426834,19.207228,47.426834,19.207228,1182,18,2.582376051,14.08943208,12.44094366,14.69587348,16.03711414,3.632267284,8.52883667,13.52680311,13.0531094,12.99849683,12.99849683,12.93447791,10.97264558,12.69532946,10.37247552,14.41362881,13.03299543,11.82762031,13.69764602,13.84170083,18.95092303,12.94960827,12.38982553,19.06572009,11.015422,17.63982638,12.86005852,12.47943584,15.6228058,15,6,0,3,4,0,0,6,0,0,3,2,2,11,0,2,49
3921,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.8,210,351428.5714, Felsőrákoshegy,-1,-1,1,not specified,0,0,0,-1,-1,-1,6 + 1 half room,6,1,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,2,-1,combination boiler,0,0,1,0,not specified,separate and together too,1,0,-1,-1,-1,-1,-1,-1,47.471638,19.25049,47.471638,19.25049,1174,17,0.500904013,15.26586027,12.95207242,15.18514919,17.29198512,3.675661409,13.02876002,14.40244541,14.0966304,14.20308232,14.20308232,14.69523295,10.29818224,13.75916679,9.486208739,15.43607165,14.56621079,13.41713651,14.42180426,14.34998687,17.86950266,14.31991745,11.4754466,20.11592051,12.46044986,17.65929545,14.06340698,13.86232446,17.17205715,18,43,2,9,27,2,3,10,2,2,2,6,2,68,0,8,60
3922,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,210,519047.619, Újmátyásföld,-1,-1,1,street view,0,0,1,-1,-1,-1,4 room,4,0,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,1,-1,combination boiler,0,0,1,0,not specified,separate and together too,1,0,-1,-1,-1,-1,-1,-1,47.518024,19.195248,47.518024,19.195248,1165,16,6.441426038,11.11715309,8.569287609,10.38968503,12.94835279,9.816081355,10.4681466,10.09840487,10.0168578,10.26738271,10.26738271,11.24723199,5.423294981,9.766830434,4.692080793,11.10959923,10.90234721,10.05228642,9.965740966,9.698124078,11.69191804,10.53289761,6.036245823,15.3263737,9.181753828,12.21024055,10.1535445,10.17997803,13.13012445,30,25,1,5,19,1,2,6,2,0,3,3,0,58,0,2,57
3923,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.5,170,350000, Újpéteritelep,-1,-1,1,not specified,0,0,0,-1,-1,-1,7 room,7,0,in medium condition,0,0,0,1,0,0,not specified,0,0,0,-1,2,-1,not specified,0,0,0,0,not specified,not specified,-1,-1,-1,-1,-1,loft conversion,1,-1,47.40805,19.192133,47.40805,19.192133,1188,18,3.972679807,14.48678913,13.19228195,15.34426936,16.3210831,5.658085166,6.862503258,14.07543422,13.55766371,13.43892028,13.43892028,13.13683691,12.23616091,13.211223,11.7436482,14.86027781,13.33072392,12.1720033,14.29873709,14.52094834,20.03853722,13.32235484,13.64896129,19.34197209,11.4790673,18.36456749,13.30859146,12.87342312,15.79582388,16,12,1,4,17,0,2,7,0,0,3,4,5,32,0,2,28
3924,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,116,646551.7241, Vegyész utca,-1,-1,-1,not specified,0,0,0,-1,-1,-1,4 + 1 half room,4,1,needs renovation,0,0,0,0,1,0,not specified,0,0,0,-1,2,-1,combination boiler,0,0,1,0,not specified,separate and together too,1,0,-1,-1,-1,-1,-1, Villamos   17   41   47   47B   48   56    Busz   114   141   213   214    Éjszakai   973   ,47.443825,19.04049,47.443825,19.04049,1116,11,0.687888682,5.90982003,7.183448722,7.64109787,6.512247986,15.93805808,2.993353933,6.480841571,6.042222533,5.670726505,5.670726505,4.358927296,9.542388894,5.978852855,9.953345455,6.353163146,4.906537754,4.870231123,6.85221139,7.362382625,13.19489565,5.284969537,10.06868628,8.907582149,5.409131143,10.05721731,5.666736437,5.25743485,5.652003745,35,36,0,9,27,1,8,14,0,0,1,28,2,108,0,6,261
3925,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,230,247826.087, Szent Imre-kertváros,-1,-1,1,not specified,0,0,0,-1,-1,-1,4 + 1 half room,4,1,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,2,-1,padlófűtés,0,0,0,0,not specified,separate and together too,1,0,-1,-1,-1,loft conversion,1,-1,47.426834,19.207228,47.426834,19.207228,1182,18,2.582376051,14.08943208,12.44094366,14.69587348,16.03711414,3.632267284,8.52883667,13.52680311,13.0531094,12.99849683,12.99849683,12.93447791,10.97264558,12.69532946,10.37247552,14.41362881,13.03299543,11.82762031,13.69764602,13.84170083,18.95092303,12.94960827,12.38982553,19.06572009,11.015422,17.63982638,12.86005852,12.47943584,15.6228058,15,6,0,3,4,0,0,6,0,0,3,2,2,11,0,2,49
3926,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.5,104,802884.6154, Jutas utca,-1,-1,-1,not specified,0,0,0,-1,-1,-1,3 + 1 half room,3,1,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,2,-1,other,0,0,0,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1,-1,47.576157,19.02513,47.576157,19.02513,1037,3,2.112526071,9.060613184,9.408803061,7.571496652,8.312687983,22.91343079,0.008218901,8.94406824,9.503764198,9.771025324,9.771025324,10.74983079,10.6232586,9.779402401,11.33257727,8.596880279,10.28425911,11.07438158,8.620256367,8.251651638,2.659947892,10.05818382,9.251113342,7.088830744,11.42155485,4.719381502,9.859007939,10.36622255,9.195935878,4,9,1,1,1,1,0,3,0,0,1,6,0,25,0,5,42
3927,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,350,225714.2857, Orbánhegyi dűlő,-1,-1,-1,not specified,0,0,0,-1,-1,-1,6 room,6,0,mint,0,0,0,0,0,1,not specified,0,0,0,-1,2,-1,other,0,0,0,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1, Busz   135    Éjszakai   966   ,47.38359,19.11316,47.38359,19.11316,1239,23,0.838985119,13.40734748,13.28401757,14.84289808,14.69508797,12.12455933,0.402051472,13.4727689,12.91501323,12.64019877,12.64019877,11.73760192,13.87692634,12.65731352,13.7555581,13.86427008,12.15933186,11.34521382,13.80748589,14.21378653,20.34843452,12.35797684,15.07236259,17.41010598,11.12300541,17.76078039,12.55398712,12.0463261,13.92638523,9,6,0,0,2,0,0,0,0,0,0,1,0,75,0,1,19
3928,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,159,352201.2579, Almáskert,-1,-1,1,garden view,1,0,0,-1,-1,-1,5 room,5,0,not specified,0,0,0,0,0,0,double comfort,1,0,0,-1,2,-1,natural gas boiler,1,0,0,0,no,separate,1,0,-1,-1,-1,-1,-1,-1,47.408806,19.21397,47.408806,19.21397,1182,18,4.610960512,15.67913002,14.20312469,16.41677286,17.56959221,4.391183445,8.463282336,15.19427021,14.69612058,14.60745845,14.60745845,14.40977886,12.93220965,14.34282383,12.36258148,16.030908,14.56358285,13.37912163,15.39214445,15.57486076,20.86761373,14.52168708,14.35215111,20.60050171,12.62764647,19.40404805,14.47280285,14.06120043,17.08981932,7,6,0,1,2,0,0,1,0,0,2,1,5,12,0,0,23
3929,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.9,184,733152.1739, Rákosszentmihály – Szent György-telep,-1,-1,1,not specified,0,0,0,-1,-1,-1,5 + 1 half room,5,1,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,2,-1,gáz (cirko),1,0,0,0,not specified,separate and together too,1,0,-1,-1,-1,-1,-1,-1,47.53463,19.168825,47.53463,19.168825,1161,16,3.864305891,9.830997624,7.374468614,8.761827051,11.44244654,12.38264846,9.071739807,8.798985541,8.861057502,9.174674988,9.174674988,10.34793517,4.442023043,8.687586409,4.02921622,9.719408459,9.911335509,9.308907625,8.583369081,8.213915309,9.154412589,9.503269068,4.401389934,13.48790639,8.586919804,10.09195711,9.086465749,9.243165599,11.78219836,22,9,2,4,7,0,0,6,0,0,0,3,1,18,0,1,21
3930,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,148,743243.2432, Apátkút utca,-1,-1,1,panoramic,0,1,0,-1,available,1,4 + 1 half room,4,1,mint,0,0,0,0,0,1,not specified,0,0,0,-1,2,-1,heat pump,0,0,0,0,not specified,separate and together too,1,0,-1,-1,-1,-1,-1, Busz   219   ,47.58373,19.02958,47.58373,19.02958,1031,3,2.768368542,9.825754235,10.0199443,8.284116965,9.162251737,23.24134221,0.546675748,9.651684167,10.20888988,10.49047901,10.49047901,11.51285671,11.01897915,10.47075724,11.69545746,9.361842257,11.03449116,11.77869424,9.316932705,8.924907605,3.0132934,10.79111421,9.621680071,7.994615402,12.07931045,5.521779165,10.57222518,11.08002948,10.04569971,17,10,3,2,6,1,2,6,0,0,2,8,2,22,0,3,102
3931,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.4,80,280000, Pacsirtatelep,-1,-1,-1,garden view,1,0,0,-1,-1,-1,3 room,3,0,in medium condition,0,0,0,1,0,0,not specified,0,0,0,-1,1,-1,gáz (cirko),1,0,0,0,not specified,separate,1,0,-1,-1,-1,-1,-1,-1,47.424374,19.120295,47.424374,19.120295,1201,20,0.013078004,9.577802582,8.992508491,10.79600442,11.184373,10.05279051,2.173463542,9.431979419,8.87445725,8.657858104,8.657858104,8.02048998,9.321020446,8.572598606,9.188930401,10.00718266,8.337152793,7.329431778,9.731162572,10.07820841,16.11193618,8.441774547,10.5446774,14.12517723,6.908202405,13.81110326,8.549610176,8.056758159,10.54170169,9,22,1,3,14,0,0,12,0,0,0,0,0,18,0,5,56
3932,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,110,445454.5455, Erzsébettelep,-1,-1,1,garden view,1,0,0,-1,available,1,2 + 1 half room,2,1,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,2,-1,combination boiler,0,0,1,0,not specified,separate and together too,1,0,-1,-1,-1,loft conversion,1,-1,47.45913,19.18235,47.45913,19.18235,1183,18,1.471513991,10.73197315,8.768929246,11.06524799,12.75148643,5.731964565,7.724110154,10.02323117,9.611738532,9.63047875,9.63047875,9.857140633,6.970593471,9.254390446,6.338817503,10.99216876,9.831850344,8.627392246,10.13587374,10.20114594,14.97779798,9.661889892,8.379419776,15.72547357,7.713569139,13.89912242,9.48813385,9.18670892,12.47881054,20,21,2,3,5,0,0,8,0,0,0,1,4,54,0,5,73
3933,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.9,94,413829.7872, József Attila utca,-1,-1,1,not specified,0,0,0,-1,-1,-1,2 + 1 half room,2,1,needs renovation,0,0,0,0,1,0,full comfort,0,1,0,-1,2,-1,not specified,0,0,0,0,not specified,separate,1,0,-1,-1,-1,loft conversion,1, Busz   134    Éjszakai   923   ,47.58755,19.05585,47.58755,19.05585,1039,3,2.091124802,10.12911123,9.807253303,8.445335648,9.862105711,22.1793994,2.556642231,9.75191615,10.28599594,10.61008406,10.61008406,11.77167619,10.22347554,10.4953282,10.81175422,9.676685261,11.25363912,11.81899781,9.390164637,8.934573102,2.828824934,10.95174416,8.803488034,9.256402145,11.96157506,6.14911312,10.66827558,11.16690695,10.72774044,74,43,4,10,30,3,4,11,1,0,5,20,5,118,0,7,189
3934,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,150,326666.6667, Alsórákos,-1,-1,1,panoramic,0,1,0,-1,-1,-1,4 + 1 half room,4,1,in good condition,0,1,0,0,0,0,not specified,0,0,0,-1,3,-1,combination boiler,0,0,1,0,not specified,separate,1,0,-1,-1,-1,-1,-1,-1,47.524723,19.12863,47.524723,19.12863,1141,14,1.580903003,6.639924616,4.247471771,5.556591101,8.230907677,13.34295415,5.866178018,5.612892957,5.716987407,6.048956052,6.048956052,7.284113515,1.868244719,5.57713112,2.096626657,6.512567482,6.814280566,6.357895377,5.382456945,5.002938904,6.986216366,6.39726012,1.204847141,10.36091724,5.769727496,7.152632684,5.972776016,6.185814933,8.574762244,61,36,4,8,24,3,4,13,0,2,6,12,10,115,0,12,127
3935,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.5,105,795238.0952, Jutas utca,-1,-1,-1,not specified,0,0,0,-1,-1,-1,4 room,4,0,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,2,-1,other,0,0,0,0,not specified,together,0,1,-1,-1,-1,-1,-1,-1,47.576157,19.02513,47.576157,19.02513,1037,3,2.112526071,9.060613184,9.408803061,7.571496652,8.312687983,22.91343079,0.008218901,8.94406824,9.503764198,9.771025324,9.771025324,10.74983079,10.6232586,9.779402401,11.33257727,8.596880279,10.28425911,11.07438158,8.620256367,8.251651638,2.659947892,10.05818382,9.251113342,7.088830744,11.42155485,4.719381502,9.859007939,10.36622255,9.195935878,4,9,1,1,1,1,0,3,0,0,1,6,0,25,0,5,42
3936,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.8,186,321505.3763, Kispest-Kertváros,-1,-1,1,not specified,0,0,0,-1,available,1,4 + 2 half room,4,2,in good condition,0,1,0,0,0,0,not specified,0,0,0,GG,2,-1,combination boiler,0,0,1,0,not specified,together,0,1,-1,-1,-1,loft conversion,1,-1,47.433563,19.159967,47.433563,19.159967,1194,19,0.36226291,10.79236324,9.467888116,11.61594771,12.66527676,6.965333467,5.321868428,10.35310085,9.840085028,9.732171129,9.732171129,9.502108968,8.710976176,9.491443331,8.309985778,11.15552012,9.661457925,8.484259432,10.57208967,10.79207496,16.3694178,9.630941229,10.10033073,15.69516213,7.762830267,14.63574463,9.599916995,9.175301274,12.18256888,15,14,0,5,15,0,4,4,0,0,1,0,15,79,0,6,23
3937,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,175,382857.1429, Erzsébetfalva,-1,-1,-1,not specified,0,0,0,-1,-1,-1,4 room,4,0,mint,0,0,0,0,0,1,not specified,0,0,0,-1,-1,-1,combination boiler,0,0,1,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1,-1,47.443764,19.109503,47.443764,19.109503,1203,20,1.706035988,7.345061237,6.692655385,8.505157014,9.043145642,10.75259926,1.990728357,7.146445725,6.591414006,6.389499801,6.389499801,5.851994817,7.248060785,6.282491566,7.227055166,7.762479713,6.121900386,5.063641775,7.438606463,7.777839984,13.81090382,6.19387604,8.390511587,12.03320699,4.605898522,11.52911694,6.276527328,5.791312557,8.460473222,12,37,0,2,8,1,2,10,2,2,2,1,5,28,0,3,122
3938,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,140,407142.8571, Erdőskert,-1,-1,1,garden view,1,0,0,-1,available,1,4 room,4,0,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,2,-1,combination boiler,0,0,1,0,not specified,separate,1,0,-1,-1,-1,loft conversion,1,-1,47.398556,19.204504,47.398556,19.204504,1188,18,5.329010155,15.88790124,14.59770957,16.75186094,17.7126086,5.72261409,7.465397424,15.48228449,14.96369026,14.84284086,14.84284086,14.52518197,13.58914117,14.61766933,13.07478864,16.26357275,14.7266635,13.57235444,15.70622143,15.92830542,21.42519391,14.72310401,15.00540862,20.73013528,12.8850331,19.77184297,14.71291876,14.27569123,17.17715682,18,14,1,4,16,1,2,7,0,0,3,5,1,35,0,1,40
3939,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,178,280898.8764, Ráspoly utca,-1,-1,1,garden view,1,0,0,-1,not available,0,3 + 3 half room,3,3,in good condition,0,1,0,0,0,0,full comfort,0,1,0,-1,2,-1,natural gas boiler,1,0,0,0,no,separate,1,0,-1,-1,-1,loft conversion,1, Busz   162   197   262   97E    Éjszakai   990   ,47.45889,19.30971,47.45889,19.30971,1171,17,2.714638876,19.91014047,17.61995772,19.85689845,21.94006817,4.872507752,16.91321821,19.0613408,18.74376465,18.83842313,18.83842313,19.2731327,14.95461457,18.40265026,14.13832801,20.09139134,19.17159671,18.00388265,19.087348,19.02082998,22.38450757,18.94076595,16.09873195,24.78217282,17.05347783,22.31338419,18.69783339,18.47790307,21.79423386,2,5,0,0,3,0,2,0,0,0,1,1,2,4,0,0,14
