ID,Houses,Apartments,Rooms,District I,District II,District III,District IV,District V,District VI,District VII,District VIII,District IX,District X,District XI,District XII,District XIII,District XIV,District XV,District XVI,District XVII,District XVIII,District XIX,District XX,District XXI,District XXII,District XXIII,Price(HUF per month),Size(sqm),Price per sqm (HUF),Street,Floor,Name of Residential complex,Parking place,View,View: Garden view,View: Panoramic view,View: Street view,Elevator,Lift,Air conditioning,Air conditioner,Number of rooms,Number of rooms: whole rooms,Number of rooms: half rooms,Condition of property,Condition of property: Newly build,Condition of property: In good condition,Condition of property: Renovated,Condition of property: In medium condition,Condition of property: Needs renovation,Condition of property: Mint,Utility level,Utility: double comfort,Utility: full comfort,Utility luxury,Energy Performance Certificate,Furnished,Floors of the building,Ceiling height,Heating,Heating: gas,Heating: wall_heating,Heating: combination,Heating: ceiling,Heating: central heating,Accessible,Bathroom and toilet,Bathroom: separate,Bathroom: together,Orientation,Orientation: North,Orientation: South,Orientation: East,Orientation: West,Orientation: Northeast,Orientation: Northwest,Orientation: Southwest,Orientation: Southeast,Garden access,Balcony,Attic,Attic: Loft conversion,Transportation,Latitude,Longitude,Lats,Lons,Postcode,District,Distace to Danube,Distace to City Centre,Distace to Keleti,Distace to Nyugati,Distance to Deli,Distance to Airport,Distance to Eco Zone,Distance to Crime Pot,Distance to Uni1,Distance to Uni2,Distance to Uni3,Distance to Uni4,Distance to Uni5,Distance to Uni6,Distance to Uni7,Distance to Uni8,Distance to Uni9,Distance to Uni10,Distance to Uni11,Distance to Uni12,Distance to Uni13,Distance to Uni14,Distance to Uni15,Distance to Uni16,Distance to Uni17,Distance to Uni18,Distance to Uni19,Distance to Uni20,Distance to Uni21
415,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1120000,560,2000.0, II/A kerület – Adyliget,-1,-1,1,panoramic,0,1,0,-1,-1,-1,-1,5 + 1 half room,5,1,mint,0,0,0,0,0,1,not specified,0,0,0,-1,0,3,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.54735,18.939120000000006,47.54735,18.939120000000006,1029,2,5.0929535783436535,10.106779431652306,12.008087945958525,9.717854430584408,8.204880114213454,26.453358695191614,7.103544782695625,10.719568427255512,11.159984340742593,11.197830431174511,11.197830431174511,11.390314745868247,14.587599184501071,11.519212091554422,15.410121028638423,9.787843776733972,11.205538056872935,12.390578483257235,10.603317461988082,10.575698229305965,8.766721538721216,11.253664249906704,13.563284527588312,5.187466704253789,13.180313996633299,7.300368707046645,11.336810954493474,11.720205556065721,8.763312310669347
416,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450000,240,1875.0, Ferenchegyi út,-1,-1,1,garden view,1,0,0,-1,-1,-1,-1,8 room,8,0,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,0,2,-1,combination boiler,0,0,1,0,0,-1,separate,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Busz   29   91   111   291    Éjszakai   931   ,47.52659600000001,19.020681,47.52659600000001,19.020681,1025,2,0.5003277060116855,4.0331531864031,5.509176115041167,3.211311059181434,2.817226489482053,19.96533460787745,1.8631938548392533,4.367432585938355,4.87748504210373,5.012618124384918,5.012618124384918,5.638201736503068,8.064113197082438,5.2253096072060226,8.888182865433915,3.6128778667708406,5.2760788834190375,6.32101640750417,4.180171487533722,4.0754325317111615,4.672190698357085,5.181123280822015,7.122151564918802,2.4756413912220916,6.956080040012427,1.3309336968081822,5.137538704191287,5.598229065696559,3.694624308832247
417,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,60,1666.666667, Szélső utca,-1,-1,1,garden view,1,0,0,-1,-1,-1,-1,1 + 2 half room,1,2,mint,0,0,0,0,0,1,full comfort,0,1,0,-1,0,1,-1,combination boiler,0,0,1,0,0,no,separate,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.40723,19.173105,47.40723,19.173105,1188,18,3.4326599593334093,13.538410054644253,12.437362143635442,14.511590446230812,15.306523029897042,6.9025628185449355,5.462551119563921,13.204498515778926,12.670448168634842,12.521716909699464,12.521716909699464,12.113081261271615,11.80114850057436,12.333644662857822,11.389204436107704,13.931842624622956,12.347683437290984,11.224418142952498,13.451950002863965,13.712241990829034,19.416750136705065,12.374188363501526,13.190455743261392,18.307124944440947,10.599423635794029,17.54871911049674,12.39678317465749,11.940492642430025,14.736990686352277
418,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001951,250,4007.804, Szívvirág utca,-1,-1,1,street view,0,0,1,-1,-1,available,1,5 + 1 half room,5,1,mint,0,0,0,0,0,1,luxury,0,0,1,-1,0,2,-1,renewable energy,0,0,0,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Busz   157   157A   64A   164   264   64    Éjszakai   964   ,47.57119,18.9415,47.57119,18.9415,1029,2,3.8163334871984236,11.668107859722529,13.206321100555137,10.925431509058765,9.957703628807302,27.609533110717575,6.190356044778988,12.104007877290035,12.60288928031658,12.709085552587,12.709085552587,13.128267580239614,15.424168310880125,12.955048194430775,16.22703990590147,11.28761394262886,12.85922144699122,13.98443074397138,11.918878651054534,11.78519960854454,8.490238122943385,12.833320320547845,14.243015641950851,7.11712634739256,14.677176192858756,8.095817693438743,12.840094134807092,13.27620990947111,10.645310770073868
419,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,809000,240,3370.833333, Endrődi Sándor utca,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,6 room,6,0,renovated,0,0,1,0,0,0,double comfort,1,0,0,-1,0,4,-1,combination boiler,0,0,1,0,0,-1,together,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Busz   11   91   111   149   291    Éjszakai   931   ,47.52222,19.0092,47.52222,19.0092,1026,2,1.487245471062683,4.2286857993215134,6.065265725279938,3.7953142670005526,2.588530585815142,20.497119913867987,2.827092848463245,4.766589930287173,5.223222651468104,5.291861919234773,5.291861919234773,5.694328577018751,8.801630872266157,5.581460080452517,9.624497938619156,3.8689171807189346,5.411538311915127,6.544051062733125,4.646684156498644,4.6406328899690115,5.563223410455852,5.393235107185273,7.9435022964554,1.4879321665739695,7.273936084488577,2.3124341597545977,5.427107123180171,5.843963988205152,3.3925887052391213
420,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420173,130,3232.1, II/A kerület – Budaliget,-1,-1,1,garden view,1,0,0,-1,-1,available,1,3 + 2 half room,3,2,renovated,0,0,1,0,0,0,not specified,0,0,0,-1,0,3,-1,combination boiler,0,0,1,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.56751,18.941212,47.56751,18.941212,1029,2,4.008008406624445,11.396364053942762,12.988219952359236,10.700073719722736,9.656363131206499,27.412352309795512,6.325605720881153,11.85741928533618,12.349354630870566,12.446375660459715,12.446375660459715,12.835485636160053,15.262490105938726,12.703211252456091,16.069597637149762,11.023268027246495,12.57738159625148,13.712618782873756,11.681358209953865,11.562085944620513,8.473387199992883,12.561497469297906,14.102085003348892,6.7839583108808,14.419847120598964,7.914975249736017,12.578736171432292,13.008426079173168,10.329002111616177
421,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1292840,298,4338.389262, II/A kerület – Pesthidegkút-Ófalu,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,7 room,7,0,mint,0,0,0,0,0,1,not specified,0,0,0,-1,0,3,-1,heat pump,0,0,0,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.56973,18.95969,47.56973,18.95969,1028,2,2.6449182928887858,10.62781714409191,12.024872567929714,9.766427113448529,9.027011267372796,26.374512876805333,4.924063812417972,10.99189980249717,11.507276684852974,11.638341461025806,11.638341461025806,12.150177608843592,14.142260517580368,11.853828587351085,14.938737873890789,10.227078565027925,11.845660254110546,12.936123891575514,10.78482312067069,10.618302694826829,7.115977447835503,11.788728111881097,12.936109714215796,6.355709740478371,13.585943214760306,6.860217803673257,11.765103332007605,12.218181195386041,9.769136625438312
422,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100000,380,2894.7368420000007, Törökvész,-1,-1,1,panoramic,0,1,0,-1,-1,not available,0,8 + 3 half room,8,3,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,1,3,-1,central heating,0,0,0,0,1,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.521687,19.003485,47.521687,19.003485,1026,2,1.9018492389927388,4.517423073982945,6.443107715048755,4.189106310439382,2.7582450803478396,20.854546842887153,3.2559997641216216,5.110262653833406,5.548943114519768,5.597275227712324,5.597275227712324,5.921738223963388,9.214490750214587,5.908097870516153,10.036616336522295,4.180456959773057,5.669249915714979,6.824252741775363,5.008669149239296,5.025902021385155,5.877060595567744,5.6767144131146825,8.370099214618273,1.0800088856890198,7.581544791225551,2.7048589637565064,5.734792578319463,6.135345242968266,3.5057298815462246
423,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,904988,240,3770.783333, II/A kerület – Budaliget,-1,-1,1,garden view,1,0,0,-1,-1,-1,-1,6 room,6,0,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,0,3,-1,not specified,0,0,0,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.56751,18.941212,47.56751,18.941212,1029,2,4.008008406624445,11.396364053942762,12.988219952359236,10.700073719722736,9.656363131206499,27.412352309795512,6.325605720881153,11.85741928533618,12.349354630870566,12.446375660459715,12.446375660459715,12.835485636160053,15.262490105938726,12.703211252456091,16.069597637149762,11.023268027246495,12.57738159625148,13.712618782873756,11.681358209953865,11.562085944620513,8.473387199992883,12.561497469297906,14.102085003348892,6.7839583108808,14.419847120598964,7.914975249736017,12.578736171432292,13.008426079173168,10.329002111616177
424,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000000,710,4225.352113, Zugligeti út,-1,-1,1,not specified,0,0,0,-1,-1,available,1,10 room,10,0,renovated,0,0,1,0,0,0,luxury,0,0,1,-1,1,4,-1,fan-coil,0,0,0,0,0,-1,separate,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Busz   22   222   22A   291    Éjszakai   922   ,47.517067,18.980957,47.517067,18.980957,1121,12,3.6537130622275655,5.715190430411518,7.921545514329436,5.7604877874014635,3.713342074365862,22.178668304422885,5.025009191623784,6.481815470191511,6.844622224406467,6.817477098231727,6.817477098231727,6.845336324355561,10.828558422241935,7.1989274457662145,11.644568955627959,5.469770680573589,6.713147883672979,7.920028311475872,6.448881863291815,6.552044608495364,7.421441545213305,6.814539855586334,10.06004692332568,0.7683377471857639,8.768310722361973,4.440881481975392,6.959664656997755,7.289641999063857,4.180497975765082
425,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1357482,450,3016.626667, Kútvölgyi út,-1,-1,1,garden view,1,0,0,-1,-1,available,1,7 room,7,0,renovated,0,0,1,0,0,0,double comfort,1,0,0,-1,1,3,-1,combination boiler,0,0,1,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Busz   128   155   ,47.51109,18.989595,47.51109,18.989595,1125,12,3.343245641510023,4.867641074548896,7.160744996364817,5.0802647941818,2.84279803773544,21.32439017293613,4.586880989485011,5.684654950580814,6.015887587970127,5.965706215232862,5.965706215232862,5.935024826852509,10.140173416540087,6.36575094730114,10.948268244584918,4.65447607635928,5.821688145117667,7.032444333147622,5.6824846304235805,5.830963373487529,7.450353432543876,5.941742196076421,9.451693251996113,0.6315489419167518,7.8971068742261705,4.231906975028903,6.1081387349165945,6.417713806160803,3.2601578262454316
426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,969630,250,3878.52, Úrbéres utca,-1,-1,1,not specified,0,0,0,-1,-1,-1,-1,7 room,7,0,mint,0,0,0,0,0,1,not specified,0,0,0,-1,0,3,-1,not specified,0,0,0,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Busz   64A   164   264   64    Éjszakai   964   ,47.56998,18.95072,47.56998,18.95072,1028,2,3.244530980280325,11.09322954597533,12.57084131329525,10.298362710879314,9.430161416371648,26.95356627381213,5.5631084409301454,11.497827373787201,12.004215419375631,12.121435722727394,12.121435722727394,12.582456134129941,14.74793795867822,12.354112583271691,15.548412105087948,10.703463323493562,12.297189284426903,13.407503699779038,11.303078404288161,11.155268915347486,7.78768406781443,12.257369954897834,13.55708517558384,6.660261520550443,14.081475405620914,7.4353694661897975,12.250645491164157,12.694545587085269,10.143570117630913
427,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,969000,320,3028.125, Tisztviselőtelep,-1,-1,-1,garden view,1,0,0,-1,-1,-1,-1,7 room,7,0,renovated,0,0,1,0,0,0,luxury,0,0,1,-1,0,2,-1,combination boiler,0,0,1,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.480545,19.09756,47.480545,19.09756,1089,8,1.5102071874877927,3.943651136622321,2.537608495802661,4.594295989324305,5.950929667904963,12.531515071437932,2.261925450206596,3.3525245339583494,2.871991766371326,2.841482441184482,2.841482441184482,3.1614398415752345,3.678190814243737,2.513915597943064,4.032007503014661,4.239736901797747,3.0498973627983164,1.8809135705613647,3.5527070794147955,3.7781735652318145,9.648514069896905,2.858554484209774,4.483918822438677,8.944987841461176,0.9263683361232586,7.620589379686389,2.7001281363721428,2.3838975854243367,5.691177672146774
428,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570000,241,2365.1452280000008, Arany utca,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,7 room,7,0,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,0,-1,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Busz   134    Éjszakai   923   ,47.58364,19.05722,47.58364,19.05722,1039,3,1.84799802368643,9.699312927567433,9.360564582398709,8.009926591475375,9.466442908523588,21.787708172277174,2.5345069182615085,9.312179952011363,9.844947502579329,10.170416849725964,10.170416849725964,11.33759290957077,9.79713616106765,10.052415067874392,10.393499319414394,9.248245324072633,10.8179391610839,11.37589052794082,8.949701508371673,8.492279052856617,2.403341961653053,10.513540281097082,8.377132839161176,8.945788634744552,11.515305894817352,5.760370011683072,10.227652344937459,10.725627860947725,10.328329043949658
429,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300000,150,2000.0, Dér utca,-1,-1,1,panoramic,0,1,0,-1,-1,not available,0,4 + 1 half room,4,1,mint,0,0,0,0,0,1,full comfort,0,1,0,AA++,0,3,-1,combination boiler,0,0,1,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.55509,18.95409,47.55509,18.95409,1028,2,3.7106599300989442,9.748555147870006,11.42583129178337,9.12904146183662,7.9801298695999785,25.876645372150513,5.782963540612413,10.245695174414148,10.725929135753674,10.809471084488518,10.809471084488518,11.164521834378649,13.819775991591092,11.081942796325302,14.63531066723296,9.385749138660826,10.916919236081712,12.062834809128875,10.085380780608267,9.993117544686374,7.5280062672779025,10.912537610899857,12.715570301059323,5.099109840274,12.788679327435764,6.460744909423695,10.94357985349301,11.364206397097307,8.644938031309271
430,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1357482,300,4524.94, Széchenyihegy,-1,-1,1,not specified,0,0,0,-1,-1,available,1,6 room,6,0,mint,0,0,0,0,0,1,luxury,0,0,1,-1,0,3,-1,combination boiler,0,0,1,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.490948,18.98421,47.490948,18.98421,1121,12,3.541226683795027,5.034011729831555,7.5747936087646695,5.946935854008077,3.2506252104006137,20.974789602087075,5.599434605503643,6.039390549451674,6.179066048104321,5.994933562321406,5.994933562321406,5.456825735783913,10.71354130962105,6.476721205550539,11.471793267513759,5.028729221345002,5.560027022766141,6.718676684265411,6.176277386346851,6.491581263293323,9.488330999929715,5.8263263937723995,10.303802230733933,2.907452197793532,7.669455237093231,6.108574657085332,6.127347913378222,6.271759179449264,3.022754915933633
431,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380000,140,2714.285714, Dér utca,-1,-1,1,panoramic,0,1,0,-1,-1,-1,-1,4 room,4,0,in good condition,0,1,0,0,0,0,full comfort,0,1,0,-1,1,3,-1,combination boiler,0,0,1,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.55509,18.95409,47.55509,18.95409,1028,2,3.7106599300989442,9.748555147870006,11.42583129178337,9.12904146183662,7.9801298695999785,25.876645372150513,5.782963540612413,10.245695174414148,10.725929135753674,10.809471084488518,10.809471084488518,11.164521834378649,13.819775991591092,11.081942796325302,14.63531066723296,9.385749138660826,10.916919236081712,12.062834809128875,10.085380780608267,9.993117544686374,7.5280062672779025,10.912537610899857,12.715570301059323,5.099109840274,12.788679327435764,6.460744909423695,10.94357985349301,11.364206397097307,8.644938031309271
432,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,743383,260,2859.165385, Törökvész,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,3 + 2 half room,3,2,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,0,-1,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.521687,19.003485,47.521687,19.003485,1026,2,1.9018492389927388,4.517423073982945,6.443107715048755,4.189106310439382,2.7582450803478396,20.854546842887153,3.2559997641216216,5.110262653833406,5.548943114519768,5.597275227712324,5.597275227712324,5.921738223963388,9.214490750214587,5.908097870516153,10.036616336522295,4.180456959773057,5.669249915714979,6.824252741775363,5.008669149239296,5.025902021385155,5.877060595567744,5.6767144131146825,8.370099214618273,1.0800088856890198,7.581544791225551,2.7048589637565064,5.734792578319463,6.135345242968266,3.5057298815462246
433,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300000,140,2142.857143, Sánc utca,-1,-1,1,street view,0,0,1,-1,-1,-1,-1,4 room,4,0,renovated,0,0,1,0,0,0,double comfort,1,0,0,-1,1,-1,-1,combination boiler,0,0,1,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Busz   108E   27   110   112   178   8E    Éjszakai   908   ,47.48874,19.03752,47.48874,19.03752,1016,1,0.31209082434753393,1.3152984391154194,3.754029943218969,2.9422685525119823,1.7091735490216282,17.07940720204738,1.819365502066579,2.3172350358822786,2.2752321972570138,2.026512272001611,2.026512272001611,1.5639372219875876,6.883857981797673,2.524581918200572,7.595851450986113,1.603197596812642,1.553741392239724,2.745204159231297,2.5860487455890087,3.049526626771964,8.254025670471744,1.8179022603690185,6.722611592005443,4.665447615264192,3.677484293992735,5.057913147997034,2.149010829785002,2.2587075399933005,1.1253086120340219
434,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165000,36,4583.333333, Perem ösvény,-1,-1,-1,panoramic,0,1,0,-1,-1,available,1,2 room,2,0,mint,0,0,0,0,0,1,not specified,0,0,0,-1,1,-1,-1,electric,0,0,0,0,0,-1,together,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.485947,18.97,47.485947,18.97,1121,12,4.359458249382461,6.176585004638463,8.723963074732842,7.147336892269906,4.448753156965388,21.863494889000826,6.780023290225841,7.194583182898723,7.302566696401503,7.096198890663717,7.096198890663717,6.444255839834814,11.869068847237159,7.586407704767104,12.617146667736304,6.198853875212033,6.6046865247277955,7.723787609286237,7.347393072057103,7.676929885141629,10.556750526552099,6.899995202088961,11.492076689861257,3.7681913227496757,8.68249560651423,7.221964964541061,7.22433627030014,7.3294863280723925,4.162333496419859
435,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034272,400,2585.68, Kútvölgy,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,5 room,5,0,renovated,0,0,1,0,0,0,luxury,0,0,1,-1,0,4,-1,natural gas boiler,1,0,0,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.509247,18.99093,47.509247,18.99093,1125,12,3.338096974938591,4.707672115960585,7.033392881111733,4.986660933022368,2.6766707149431417,21.154903113758813,4.54764370993895,5.545271282590972,5.862661585697062,5.802175776530246,5.802175776530246,5.739662207067425,10.035552360894664,6.210149507890377,10.840374713849506,4.509571038294333,5.638124755354791,6.8502310365887356,5.555388597711505,5.720628019970714,7.5445575297538126,5.76804379994438,9.37387157516472,0.8254874339631527,7.722797458333047,4.282428259090299,5.944562065188465,6.244032997904495,3.0585779749201807
436,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1131235,550,2056.790909, II/A kerület – Adyliget,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,4 room,4,0,mint,0,0,0,0,0,1,luxury,0,0,1,-1,0,4,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.54735,18.939120000000006,47.54735,18.939120000000006,1029,2,5.0929535783436535,10.106779431652306,12.008087945958525,9.717854430584408,8.204880114213454,26.453358695191614,7.103544782695625,10.719568427255512,11.159984340742593,11.197830431174511,11.197830431174511,11.390314745868247,14.587599184501071,11.519212091554422,15.410121028638423,9.787843776733972,11.205538056872935,12.390578483257235,10.603317461988082,10.575698229305965,8.766721538721216,11.253664249906704,13.563284527588312,5.187466704253789,13.180313996633299,7.300368707046645,11.336810954493474,11.720205556065721,8.763312310669347
437,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1777655,750,2370.206667000001, II/A kerület – Adyliget,-1,-1,1,garden view,1,0,0,-1,-1,available,1,5 room,5,0,mint,0,0,0,0,0,1,luxury,0,0,1,-1,0,4,-1,combination boiler,0,0,1,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.54735,18.939120000000006,47.54735,18.939120000000006,1029,2,5.0929535783436535,10.106779431652306,12.008087945958525,9.717854430584408,8.204880114213454,26.453358695191614,7.103544782695625,10.719568427255512,11.159984340742593,11.197830431174511,11.197830431174511,11.390314745868247,14.587599184501071,11.519212091554422,15.410121028638423,9.787843776733972,11.205538056872935,12.390578483257235,10.603317461988082,10.575698229305965,8.766721538721216,11.253664249906704,13.563284527588312,5.187466704253789,13.180313996633299,7.300368707046645,11.336810954493474,11.720205556065721,8.763312310669347
438,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400000,195,2051.282051, Nádirigó utca,-1,-1,1,garden view,1,0,0,-1,-1,not available,0,4 + 2 half room,4,2,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,0,4,-1,not specified,0,0,0,0,0,no,together,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Busz   141   158   58    Éjszakai   941   ,47.42607,19.00851,47.42607,19.00851,1222,22,0.6013505380387101,8.451815070193058,10.110908525116466,10.191784844237368,8.463387083983,18.38856131042558,5.852856802111095,9.200602839816721,8.836627835713015,8.461970714688606,8.461970714688606,7.123144468647108,12.623895251522882,8.8371066332716,13.05610751709242,8.847066376135835,7.66278227315183,7.855843158098255,9.558861204906947,10.0729217821017,15.509819282174577,8.073162612180878,13.077064342097135,10.158096440843877,8.477358545975044,12.177474069945443,8.485596432633544,8.138733192997556,7.586298857165048
439,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100000,380,2894.7368420000007, Csatárka,-1,-1,1,panoramic,0,1,0,-1,-1,not available,0,11 room,11,0,renovated,0,0,1,0,0,0,double comfort,1,0,0,-1,0,5,-1,not specified,0,0,0,0,0,no,together,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.531506,19.002827,47.531506,19.002827,1025,2,1.488787892519958,5.2971539987436795,6.944341891869472,4.646173390430692,3.7262187534122595,21.402415106964725,2.9991408829184047,5.746005112784661,6.233078043239379,6.333033945816426,6.333033945816426,6.808665726167735,9.501098139941847,6.587439237334854,10.324733852151434,4.911625377380498,6.5050125535241135,7.612016373200176,5.585180352631338,5.509340775853668,5.126553739339554,6.4615389152967015,8.525631858336903,1.867574183527939,8.303634889440723,2.388748589447747,6.464318326235046,6.901105421941037,4.526896101325472
440,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450000,160,2812.5, Nógrádi utca,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,4 + 1 half room,4,1,renovated,0,0,1,0,0,0,double comfort,1,0,0,-1,0,3,-1,combination boiler,0,0,1,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Busz   21   112   212   21A    Éjszakai   990   ,47.50172,19.00372,47.50172,19.00372,1125,12,2.5638701986335533,3.576520027619442,6.018867978842895,4.167009364326053,1.5702603613966124,19.957240023623402,3.8576388653831635,4.49277605828657,4.747502283618953,4.646629121776286,4.646629121776286,4.484775307829358,9.102940629171258,5.0827236982601045,9.889454698904983,3.4482174350149344,4.414265956431384,5.6270473821346805,4.558871065293941,4.801275556070613,7.701814349545395,4.575626908864,8.570822930428518,1.9108775895423173,6.521690018318761,4.281777170763764,4.787908809678365,5.049553035561849,1.7965003845694874
