id,web_alberlet,web_ingatlan,web_tower,apartment,house,sale,rent,price_per_month,size(sqm),price_per_sqm,district,district_i,district_ii,district_iii,district_iv,district_v,district_vi,district_vii,district_viii,district_ix,district_x,district_xi,district_xii,district_xiii,district_xiv,district_xv,district_xvi,district_xvii,district_xviii,district_xix,district_xx,district_xxi,district_xxii,district_xxiii,street,number_of_rooms,number_of_whole_rooms,number_of_half_rooms,type_of_the_building,type_of_the_building_brick_apartment,type_of_the_building_block_apartment,type_of_building_castle_villa,type_of_building_house,type_of_the_building_part_of_house,type_of_the_building_raw_house,type_of_building_semi_detached_house,floor,deposit,deposit_per_sqm,furnish,furnish_total,furnish_furnished,furnish_equipped,furnish_partly_furnished,furnish_empty,view,view_total,view_courtyard,view_courtyard_sunny,view_courtyard_not_sunny,view_danube,view_garden,view_roof,view_square,view_panoramic,view_park,view_street,view_street_quiet,view_street_sunny,view_city,view_hill,utilities_fee,utilities_fee_per_sqm,common_cost,common_cost_details,utilities_fee_details,total_fee,overhead,balcony,parking,garage,lift,air_conditioner,utility_level,utility_double_comfort,heating,heating_total,heating_gas,heating_wall_heating,heating_combination,heating_ceiling,heating_central_heating,heating_electric,heating_floor,heating_circulating,heating_district,available_immediately,shortest_rental_period,children_welcomed,can_be_an_office,foreigners_welcomed,washing_machine,microwave,dish_washer,fridge,american_kitchen,condition_of_property_renovated,pet,reception,transportation,near_universities,latitude,longitude,postcode,distace_to_danube,quadratic_danube,distace_to_city_centre,quadratic_centre,distace_to_keleti,quadratic_keleti,distace_to_nyugati,quadratic_nyugati,distance_to_deli,quadratic_deli,distance_to_airport,quadratic_airport,distance_to_uni1,quadratic_uni1,distance_to_uni5,quadratic_uni5,distance_to_uni13,quadratic_uni13,distance_to_uni16,quadratic_uni16,tourism_apartment,tourism_attraction,tourism_gallery,tourism_guest_house,tourism_hostel,tourism_hotel,tourism_information,tourism_motel,tourism_museum,shop_art_music_hobbies,shop_beauty,shop_clothing_shoes_accessories,shop_convenience_shop,shop_department_store,shop_discount_store_charity,shop_food_beverages,shop_health,shop_laundry,shop_mall,shop_stationery_gifts_books_newspapers,shop_supermarket,shop_travel_agency,metro_station,leisure_dance,leisure_dog_park,leisure_fitness_centre,leisure_fitness_station,leisure_garden,leisure_nature_reserve,leisure_park,leisure_pitch,leisure_playground,leisure_sports_centre,leisure_stadium,leisure_swimming_pool,leisure_track,leisure_water_park,bus_station,amenity_sustenance,amenity_school,amenity_education,amenity_financial,amenity_healthcare,amenity_arts,amenity_entertainment,amenity_religion,amenity_police,amenity_government,amenity_vending_machine,amenity_transportation_bicycle,amenity_transportation_car,amenity_parking,amenity_coworking_space,amenity_recycling,floors_of_the_building,balconies,elevator,air_conditioning,condition_of_property,condition_of_property_newly_build,condition_of_property_in_good_condition,condition_of_property_in_medium_condition,condition_of_property_needs_renovation,condition_of_property_mint,utility_full_comfort,utility_luxury,energy_performance_certificate,ceiling_height,bathroom_and_toilet,bathroom_separate,bathroom_together,orientation,orientation_north,orientation_south,orientation_east,orientation_west,orientation_northeast,orientation_northwest,orientation_southwest,orientation_southeast,garden_access,garden_AC,attic,attic_loft_conversion,attic_penthouse,attic_topfloor
2996,1,0,0,1,0,0,1,1391,99,14.05050505,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bécsi utca,"
                2 rooms                            ",2,0,Brick Apartment,1,0,0,0,0,0,0,4,2782,28.1010101,"Furnished, equipped",furnish,1,1,0,0,"Street, sunny",street,0,0,0,0,0,0,0,0,0,1,0,1,0,0,15,0.151515152,127,41434,,,,0,0,0,,0,0,0,-1,,0,0,0,0,0,0,0,0,0,0,12,1,0,1,0,0,0,0,1,0,,0,,,47.496343,19.0521816,1052,0.238854286,0.05705137,0.112872003,0.012740089,2.443991744,5.973095645,1.738943008,3.023922785,2.145675451,4.603923141,16.3536616,267.4422477,1.059347425,1.122216967,5.591239239,31.26195623,7.317941402,53.55226636,5.109711526,26.10915188,6,,16,5,15,60,27,0,22,20,44,110,0,0,2,78,12,2,4,76,12,12,6,0,5,3,0,6,0,28,3,17,2,0,28,0,0,8,547,34,8,100,24,,35,28,0,6,42,143,2,56,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4110,,,,1,0,0,1,180000,41,14.04878049,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0, Babér utca 13,2 room,2,0,,,,,,,,,4,,,1,furnish,1,,0,,street view,street,,,,,0,,,0,0,1,,,,,,0,,,,,,1,1,,1,1,full bath,0,central heating (metered),central,0,0,0,0,1,0,0,0,0,1,,,,,,,,,,0,,, Metró   M3    Busz   15   105   120    Éjszakai   950   950A   ,,47.547882,19.075628,1131,0.791881604,0.627076475,6.00973531,36.1169185,5.20534211,27.09558648,4.26371984,18.17930687,6.433066941,41.38435027,17.9941533,323.789553,5.888462197,34.67398705,5.744557308,32.99993866,2.276469274,5.182312355,7.228430943,52.2502139,0,0,2,0,0,1,0,0,1,0,4,3,1,0,1,14,0,1,2,2,2,0,1,0,,1,0,0,0,11,17,21,8,0,,0,0,3,15,24,1,8,11,2,3,2,0,0,0,18,2,40,0,,9,6,available,available,newly built,1,0,0,0,0,0,0,,0,together,0,1,not specified,0,0,0,0,0,0,0,0,no,0,no loft conversion,0,0,0
6317,,,,1,0,0,1,180000,41,14.04878049,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Zrínyi utca,2 room,2,0,,,,,,,,,,,,1,furnish,1,,0,,not specified,other,,,,,0,,,0,0,0,,,,,,0,,,,,,,,,,,full comfort,0,combination boiler,combination,0,0,1,0,0,0,0,0,0,,,,,,,,,,,1,,, Villamos   2    Metró   M1   M2   M3    Busz   9   15   16   105   115    Éjszakai   914   914A   916   931   950   990    Troli   72   73   ,,47.50032,19.05023,1051,0.290869232,0.08460491,0.423699802,0.179521522,2.527815084,6.389849099,1.360598897,1.851229359,1.927742564,3.716191393,16.66532807,277.7331597,1.322712705,1.7495689,5.64879775,31.90891602,6.880044066,47.33500635,4.793973759,22.9821844,9,47,19,3,8,55,20,0,19,10,29,70,0,0,1,50,4,2,0,32,11,6,7,1,3,0,0,12,0,38,2,10,3,0,,0,0,11,499,18,5,89,19,,37,14,0,6,10,112,2,53,2,3,,,not specified,-1,renovated,0,0,0,0,0,1,0,,,not specified,,,not specified,0,0,0,0,0,0,0,0,not specified,,-1,0,0,0
6708,,,,1,0,0,1,180000,41,14.04878049,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0, Danubius utca,2 room,2,0,,,,,,,,,0,,,1,furnish,1,,0,,garden view,garden,,,,,1,,,0,0,0,,,,,,0,,,,,,1,1,,1,1,full bath,0,not specified,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,,, Hajó   D11   ,,47.54851,19.06658,1138,0.128950114,0.016628132,5.902349821,34.83773341,5.396472215,29.12191237,4.163233459,17.33251283,6.112950877,37.36816842,18.54711024,343.9952983,5.91563928,34.99478809,6.250755357,39.07194253,1.791365301,3.208989642,6.677317359,44.58656711,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,6,0,0,2,0,1,0,1,0,2,0,0,0,0,4,5,7,5,0,,0,0,2,10,8,0,8,5,1,1,2,0,0,0,11,1,30,0,5,7,8,available,available,mint,0,0,0,0,1,0,0,,0,separate,1,0,not specified,0,0,0,0,0,0,0,0,yes,1,no loft conversion,0,0,0
10908,,,,1,0,0,1,294121,67,14.04757015,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Bocskai utca,2 room,2,0,,,,,,,,,0,,,1,furnish,1,,0,,garden view,garden,,,,,1,,,0,0,0,,,,,,0,,,,,,,1,,0,0,not specified,0,combination boiler,combination,0,0,1,0,0,0,0,0,0,,,,,,,,,,,0,,, Busz   134    Éjszakai   923   ,,47.57901,19.05823,1039,1.603310119,2.570603338,9.189523648,84.44734488,8.841507034,78.17224663,7.495468339,56.18204562,8.99110686,80.84000257,21.35803227,456.1655424,9.326221516,86.97840777,9.319220932,86.84787878,1.903666194,3.623944978,8.566441205,73.38391492,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,1,9,4,1,0,,0,3,1,28,8,0,0,5,1,0,2,0,0,0,7,2,17,0,0,2,,not available,not available,mint,0,0,0,0,1,0,0,,,separate and together too,1,0,not specified,0,0,0,0,0,0,0,0,yes,1,no loft conversion,0,0,0
6393,,,,1,0,0,1,259000,59,14.04745763,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Aranykéz utca,2 room,2,0,,,,,,,,,,,,0,unfurnished,0,,0,,not specified,other,,,,,0,,,0,0,0,,,,,,0,,,,,,,,,,,not specified,0,not specified,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,,, Villamos   2   47   47B   48   49    Metró   M1   M2   M3    Busz   5   9   15   105   108E   110   112   115   133E   7   16   178   8E    Éjszakai   907   908   909   914   914A   916   931   950   950A   956   973   979   979A   990    Hajó   D11   ,,47.4948,19.051197,1052,0.099851772,0.009970376,0.195150449,0.038083698,2.559873502,6.552952346,1.922834711,3.697293326,2.12734134,4.525581177,16.355645,267.5071234,1.128515202,1.273546561,5.70545855,32.55225727,7.491103134,56.11662616,5.122732387,26.24238711,4,,13,3,13,59,26,0,22,19,46,104,0,0,2,73,12,1,4,82,10,12,5,0,6,3,1,5,0,28,5,12,0,0,,0,2,8,493,36,8,96,23,,22,27,1,6,50,133,2,52,1,4,,,not specified,-1,not specified,0,0,0,0,0,0,0,,,not specified,,,not specified,0,0,0,0,0,0,0,0,not specified,,-1,0,0,0
4895,,,,1,0,0,1,307050,70,14.03657143,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Dessewffy utca,4 room,4,0,,,,,,,,,3,,,0,unfurnished,0,,0,,street view,street,,,,,0,,,0,0,1,,,,,,0,,,,,,,,,1,,not specified,0,not specified,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,1,,, Metró   M1   M3    Busz   9   15   115   105    Éjszakai   914   914A   931   950   950A   979    Troli   70   72   73   78   ,,47.50508,19.05703,1066,0.976311526,0.953184196,1.06359963,1.131244173,2.055222578,4.223939845,0.725705517,0.526648497,2.468857642,6.095258056,16.43151624,269.9947259,1.286330089,1.654645098,5.081746067,25.82414309,6.34978292,40.31974313,5.111539248,26.12783348,10,43,26,3,21,44,32,0,15,9,35,39,3,2,1,93,5,4,0,40,21,5,8,3,6,3,3,13,0,29,5,12,4,0,,0,0,20,640,32,4,97,31,33,48,15,4,5,36,120,1,52,3,10,,,available,-1,renovated,0,0,0,0,0,0,0,,,not specified,,,not specified,0,0,0,0,0,0,0,0,not specified,,-1,0,0,0
5585,,,,1,0,0,1,614099,140,14.03654857,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0, Kissvábhegy,4 room,4,0,,,,,,,,,1,,,0,unfurnished,0,,0,,panoramic,panoramic,,,,,0,,,1,0,0,,,,,,0,,,,,,,1,,,0,double comfort,1,not specified,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,,,-1,,47.502213,19.01265,1122,1.950872397,3.805903109,2.927839279,8.572242844,5.348681661,28.60839551,3.507728221,12.30415727,0.903565292,0.816430237,19.35022402,374.4311696,4.095388479,16.77220679,8.429890027,71.06304587,7.347490273,53.98561331,2.277370471,5.186416262,0,1,3,0,0,2,0,0,0,0,6,4,0,0,0,12,2,0,0,2,2,0,0,0,2,2,0,0,2,6,12,7,8,0,,3,0,2,19,18,0,5,22,3,6,6,2,0,14,7,0,39,0,2,,,not specified,not available,mint,0,0,0,0,1,0,0,,,not specified,,,not specified,0,0,0,0,0,0,0,0,not specified,,-1,0,0,0
4826,,,,1,0,0,1,250000,57,14.03508772,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0, Angyalföld,1 + 2 half room,1,2,,,,,,,,,,,,0,unfurnished,0,,0,,not specified,other,,,,,0,,,0,0,0,,,,,,0,,,,,,,,,1,,full comfort,0,central heating (metered),central,0,0,0,0,1,0,0,0,0,,,,,,,,,,,0,,,-1,,47.538097,19.08208,1139,1.61476639,2.607470494,5.188713238,26.92274507,4.082776037,16.66906017,3.486922626,12.1586294,5.938878817,35.2702816,16.90946408,285.9299755,4.904902081,24.05806442,4.609682995,21.24917731,3.410872873,11.63405376,7.229627453,52.26751311,0,1,0,0,0,2,0,0,0,1,6,1,0,0,0,18,3,0,0,2,7,0,0,0,12,1,0,0,0,14,22,15,6,0,,0,0,3,17,24,1,6,8,7,1,6,0,0,1,21,1,19,0,10,,,available,-1,mint,0,0,0,0,1,1,0,,,not specified,,,South,0,1,0,0,0,0,0,0,not specified,,-1,0,0,0
9222,,,,1,0,0,1,250000,57,14.03508772,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Ráday utca,2 room,2,0,,,,,,,,,2,,,1,furnish,1,,0,,street view,street,,,,,0,,,0,0,1,,,,,,0,,,,,,,,,0,1,full comfort,0,combination boiler,combination,0,0,1,0,0,0,0,0,0,,,,,,,,,,,1,,, Villamos   2   4   6    Busz   6   15   115    Éjszakai   923   979   979A    Troli   83   ,,47.48512,19.06454,1092,0.559681999,0.31324394,1.639688682,2.688578974,2.319413733,5.379680065,2.995734169,8.974423211,3.503355367,12.27349883,15.03117891,225.9363394,1.139912176,1.299399769,5.183781596,26.87159164,8.602209349,73.99800568,6.533277569,42.68371579,5,8,20,6,16,34,10,0,14,19,75,68,0,0,,93,18,0,4,67,16,10,4,1,4,3,1,14,0,18,6,16,2,0,,1,0,1,353,70,8,59,46,21,17,16,2,2,,120,1,43,0,5,2,,not available,available,renovated,0,0,0,0,0,1,0,,1,not specified,,,East,0,0,1,0,0,0,0,0,not specified,,no loft conversion,0,0,0
2267,1,0,0,1,0,0,1,912,65,14.03076923,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vörösmarty utca,"
                2 rooms                 + 1 half room            ",2,1,Brick Apartment,1,0,0,0,0,0,0,1,1855,28.53846154,"Furnished, equipped",furnish,1,1,0,0,Street and courtyard,street,1,0,0,0,0,0,0,0,0,1,0,0,0,0,155,2.384615385,31,,,,,1,0,0,,0,0,0,-1,,0,0,0,0,0,0,0,0,0,1,12,0,1,0,0,0,0,0,0,1,0,0,,,47.508542,19.0644579,1064,1.47644193,2.179880773,1.689291577,2.853706032,1.658585355,2.75090538,0.640740256,0.410548076,3.096159211,9.58620186,16.11665072,259.7464304,1.477132984,2.181921852,4.512390629,20.36166919,6.013186715,36.15841447,5.577831529,31.11220457,6,16,19,2,17,24,25,0,16,8,34,54,3,2,2,86,4,2,2,25,14,2,7,3,4,2,2,9,0,17,5,2,5,0,17,0,0,,367,36,4,60,34,10,29,10,5,0,44,88,2,47,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2314,1,0,0,1,0,0,1,1824,130,14.03076923,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Perczel Mór utca,"
                3 rooms                            ",3,0,Brick Apartment,1,0,0,0,0,0,0,4,3648,28.06153846,"Furnished, equipped",furnish,1,1,0,0,Street and courtyard,street,1,0,0,0,0,0,0,0,0,1,0,0,0,0,102,0.784615385,68,30000,22000,52000,,0,0,0,1,1,0,0,gas,gas,1,0,0,0,0,0,0,0,0,1,12,0,1,0,0,0,0,0,1,1,,0,,"Andrássy Gyula Budapesti Német Nyelvű Egyetem - ANNYE ( 0.923 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE BCE ( 1.328 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE GTK BCE GTK ( 1.328 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE KTK BCE KTK ( 1.328 km )Budapesti Corvinus Egyetem - BKÁE TK BCE TK ( 1.185 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME ( 1.636 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME ÉSZK ( 1.636 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME GTK ( 1.636 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME KSK ( 1.636 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME TTK ( 1.636 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME VIK ( 1.893 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME-ÉŐK ( 1.636 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME-VBK ( 1.636 km )Budapesti Műszaki Főiskola - BMF BGK ( 0.805 km )Budapesti Műszaki Főiskola - BMF KGK ( 0.294 km )Eötvös Loránd Tudományegyetem - ELTE ( 1.220 km )Eötvös Loránd Tudományegyetem - ELTE ÁJK ( 1.220 km )Eötvös Loránd Tudományegyetem - ELTE BTK ( 1.208 km )Eötvös Loránd Tudományegyetem - ELTE IK ( 1.945 km )Eötvös Loránd Tudományegyetem - ELTE PPK ( 1.360 km )Eötvös Loránd Tudományegyetem - ELTE TÁTK ( 1.945 km )Eötvös Loránd Tudományegyetem - ELTE TTK ( 1.945 km )Heller Farkas Gazdasági és Turisztikai Szolgáltatások Főiskolája - HFF ( 1.492 km )Károli Gáspár Református Egyetem - KRE ( 1.010 km )Károli Gáspár Református Egyetem - KRE BTK ( 0.742 km )Károli Gáspár Református Egyetem - KRE HTK ( 0.876 km )Liszt Ferenc Zeneművészeti Egyetem - LFZE ( 1.768 km )McDaniel College - MCDC ( 1.664 km )Országos Rabbiképző - Zsidó Egyetem - OR ZSE ( 0.613 km )Pázmány Péter Katolikus Egyetem - PPKE ( 0.755 km )Pázmány Péter Katolikus Egyetem - PPKE HTK ( 1.377 km )Pázmány Péter Katolikus Egyetem - PPKE ITK ( 0.416 km )Pázmány Péter Katolikus Egyetem - PPKE JÁK ( 0.784 km )Semmelweis Egyetem - SE ( 0.616 km )Semmelweis Egyetem - SE ÁOK ( 0.616 km )Semmelweis Egyetem - SE EFK ( 0.808 km )Semmelweis Egyetem - SE FOK ( 0.616 km )Semmelweis Egyetem - SE GYTK ( 0.616 km )Színház- és Filmművészeti Egyetem - SZFE ( 0.989 km )Szent István Egyetem - SZIE ÁOTK ( 1.603 km )Sapientia Szerzetesi Hittudományi Főiskola - SSZHF ( 1.733 km )Wesley János Lelkészképző Főiskola - WJLF ( 0.574 km )Wekerle Sándor Üzleti Főiskola - WSUF ( 0.590 km )

                    More
                    



",47.504846,19.051716,1054,0.602953132,0.363552479,0.928598699,0.862295544,2.443481286,5.970600795,0.858198281,0.73650429,2.071291809,4.290249758,16.77778497,281.4940685,1.519237196,2.308081658,5.481753597,30.0496225,6.37340232,40.62025713,4.733555233,22.40654514,6,40,21,4,17,40,11,0,14,6,31,34,0,2,1,67,5,2,0,32,17,4,7,1,6,2,1,5,0,34,4,12,4,0,34,0,0,12,477,18,5,86,24,31,36,6,2,7,16,114,2,57,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2393,1,0,0,1,0,0,1,1824,130,14.03076923,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Perczel Mór utca,"
                3 rooms                            ",3,0,Brick Apartment,1,0,0,0,0,0,0,4,3648,28.06153846,"Empty, furnished as well",furnish,1,0,0,1,Street and courtyard,street,1,0,0,0,0,0,0,0,0,1,0,0,0,0,155,1.192307692,93,,,,,0,0,0,,0,0,0,-1,,0,0,0,0,0,0,0,0,0,0,12,1,1,0,0,0,0,0,0,1,,0,,,47.5047592,19.0524797,1054,0.651002862,0.423804726,0.925498066,0.85654667,2.385312046,5.689713557,0.840752512,0.706864786,2.125980221,4.5197919,16.72199289,279.6250462,1.471788545,2.166161521,5.425187187,29.43265601,6.381858511,40.72811805,4.791346593,22.95700217,6,43,21,4,17,44,17,0,14,6,32,37,1,2,1,68,5,3,0,35,19,4,8,1,5,3,1,11,0,35,4,13,4,0,35,0,0,12,502,21,5,92,26,31,36,8,2,7,29,117,2,58,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2419,1,0,0,1,0,0,1,1824,130,14.03076923,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Perczel Mór utca,"
                3 rooms                            ",3,0,Brick Apartment,1,0,0,0,0,0,0,4,3648,28.06153846,"Furnished, equipped",furnish,1,1,0,0,"Courtyard, sunny",other,1,1,0,0,0,0,0,0,0,0,0,0,0,0,77,0.592307692,93,,,,,1,0,0,,0,0,0,-1,,0,0,0,0,0,0,0,0,0,0,12,1,0,1,0,0,0,0,0,0,,0,,"Bhaktivedanta Hittudományi Főiskola - BKTF ( 1.169 km )Budapesti Műszaki Főiskola - BMF BGK ( 1.479 km )Budapesti Műszaki Főiskola - BMF KGK ( 1.934 km )Baptista Teológiai Akadémia - BTA ( 0.440 km )Eötvös Loránd Tudományegyetem - ELTE PPK ( 1.692 km )Heller Farkas Gazdasági és Turisztikai Szolgáltatások Főiskolája - HFF ( 0.712 km )Liszt Ferenc Zeneművészeti Egyetem - LFZE ( 1.276 km )McDaniel College - MCDC ( 0.511 km )Magyar Képzőművészeti Egyetem - MKE ( 0.956 km )Magyar Táncművészeti Főiskola - MTF ( 1.629 km )Országos Rabbiképző - Zsidó Egyetem - OR ZSE ( 1.792 km )Semmelweis Egyetem - SE EFK ( 1.888 km )Színház- és Filmművészeti Egyetem - SZFE ( 1.743 km )Szent István Egyetem - SZIE ÁOTK ( 0.561 km )Szent István Egyetem - SZIE-YMÉK ( 1.076 km )Wesley János Lelkészképző Főiskola - WJLF ( 1.925 km )

                    More
                    



",47.5047592,19.0524797,1054,0.651002862,0.423804726,0.925498066,0.85654667,2.385312046,5.689713557,0.840752512,0.706864786,2.125980221,4.5197919,16.72199289,279.6250462,1.471788545,2.166161521,5.425187187,29.43265601,6.381858511,40.72811805,4.791346593,22.95700217,6,43,21,4,17,44,17,0,14,6,32,37,1,2,1,68,5,3,0,35,19,4,8,1,5,3,1,11,0,35,4,13,4,0,35,0,0,12,502,21,5,92,26,31,36,8,2,7,29,117,2,58,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11065,,,,1,0,0,1,517136,118,14.02402712,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Báthory utca,3 room,3,0,,,,,,,,,3,,,1,furnish,1,,0,,street view,street,,,,,0,,,0,0,1,,,,,,0,,,,,,,,,1,,double comfort,1,combination boiler,combination,0,0,1,0,0,0,0,0,0,,,,,,,,,,,1,,, Villamos   2    Metró   M3    Busz   9   15   115    Éjszakai   914   914A   931   950   950A    Troli   70   72   73   78   ,,47.50629,19.05179,1054,0.66472296,0.441856614,1.089106225,1.186152369,2.468301138,6.092510508,0.71857845,0.516354989,2.112256499,4.461627518,16.84373252,283.7113252,1.63164885,2.66227797,5.467704827,29.89579608,6.212747775,38.59823492,4.696824146,22.06015706,5,35,18,4,17,35,4,0,12,6,32,35,0,2,1,74,5,2,0,34,17,3,6,2,7,3,1,5,0,33,2,8,4,0,,0,0,12,469,16,5,83,24,18,35,6,2,5,30,114,1,59,3,5,,,available,-1,renovated,0,0,0,0,0,0,0,,1,separate,1,0,not specified,0,0,0,0,0,0,0,0,not specified,,no loft conversion,0,0,0
1532,1,0,0,1,0,0,1,589,42,14.02380952,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Népfelkelő utca,"
                1 room                 + 1 half room            ",1,1,Brick Apartment,1,0,0,0,0,0,0,1,1178,28.04761905,"Furnished, equipped",furnish,1,1,0,0,To the street,street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,46,1.095238095,15,,,,,0,0,0,,0,0,0,-1,,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,,0,,"Budapesti Gazdasági Főiskola - BGF KVIFK ( 1.640 km )Eötvös Loránd Tudományegyetem - ELTE TÓFK ( 1.556 km )Közép-Európai Egyetem - KEE ( 1.622 km )Semmelweis Egyetem - SE TSK ( 1.334 km )Central European University - CEU ( 1.622 km )

                    More
                    



",47.5527799,19.1188426,1154,0.390125825,0.152198159,8.081368647,65.30851921,6.288715571,39.54794353,6.508242639,42.35722225,9.093510014,82.69192437,16.17630794,261.6729386,7.514124297,56.46206395,4.980857083,24.80893728,4.9858031,24.85823255,10.39172077,107.9878606,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,9,7,0,1,5,0,3,4,0,0,0,1,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11045,,,,1,0,0,1,460000,105,14.01904762,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Krisztinaváros – Váralja,2 + 2 half room,2,2,,,,,,,,,2,,,0,unfurnished,0,,0,,not specified,other,,,,,0,,,0,0,0,,,,,,0,,,,,,1,,,1,1,luxury,0,central heating (metered),central,0,0,0,0,1,0,0,0,0,,,,,,,,,,,0,,,-1,,47.50112,19.029184,1012,0.740745455,0.548703829,1.695480487,2.874654082,4.106048016,16.85963031,2.407854321,5.797762431,0.344409916,0.11861819,18.15239566,329.5094682,2.854803296,8.149901859,7.204663577,51.90717726,7.034138975,49.47911112,3.337825793,11.14108102,1,10,8,0,0,15,20,1,15,6,21,11,4,0,1,53,10,1,0,26,11,2,4,0,6,2,4,17,3,28,8,14,5,0,,0,0,6,169,33,3,27,30,26,8,15,6,4,82,51,7,70,0,3,4,16,available,available,mint,0,0,0,0,1,0,1,,0,separate,1,0,South,0,1,0,0,0,0,0,0,not specified,,no loft conversion,0,0,0
5600,,,,1,0,0,1,727223,166,14.01875663,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Hajós utca,3 room,3,0,,,,,,,,,7,,,0,unfurnished,0,,0,,panoramic,panoramic,,,,,0,,,1,0,0,,,,,,0,,,,,,1,1,,1,1,double comfort,1,fan-coil,,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,0,,, Villamos   4   6    Metró   M1   M3    Busz   6   9   105    Éjszakai   914   914A   923   931   950   950A   979    Troli   70   72   73   78   ,,47.50375,19.05801,1065,0.981234482,0.962821109,0.973186269,0.947091514,1.957991632,3.833731231,0.87538879,0.766305534,2.521931721,6.360139605,16.29966841,265.6791903,1.122141871,1.259202379,5.02061941,25.20661926,6.50067662,42.25879652,5.221596736,27.26507247,10,49,29,5,22,51,34,0,16,12,36,45,3,2,1,99,5,4,0,39,21,7,8,3,8,2,2,13,0,30,6,13,4,0,,0,0,21,716,40,5,108,33,33,56,18,4,7,27,138,4,62,3,10,7,25,available,available,mint,0,0,0,0,1,0,0,,0,separate and together too,1,0,not specified,0,0,0,0,0,0,0,0,no,0,loft conversion,1,0,0
