,price_per_sqm,number_of_whole_rooms,floor,number_of_half_rooms,furnish_furnished,view_panoramic,view_street,balcony,lift,air_conditioner,heating_gas,heating_wall_heating,heating_central_heating,heating_electric,heating_floor,heating_circulating,heating_district,condition_of_property_renovated,longitude,latitude,data_index,cluster
4556,10.07407407,3.0,1.0,0.0,1.0,0,0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,1,19.10758,47.52695,4556,5
4557,10.54117647,2.0,3.0,2.0,0.0,0,1,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,1,19.052310000000002,47.51189,4557,4
4561,11.07692308,2.0,3.0,0.0,1.0,0,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.090073,47.534290000000006,4561,5
4569,10.91764706,2.0,2.0,2.0,0.0,1,0,1.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.01018,47.51635,4569,5
4575,9.32038835,3.0,2.0,0.0,0.0,0,1,1.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.06766,47.50808,4575,1
4577,11.67466667,3.0,1.0,0.0,1.0,1,0,1.0,1.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0,19.03594,47.504979999999996,4577,5
4580,19.60384837,3.0,6.0,0.0,1.0,0,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.058195,47.505077,4580,8
4584,7.211267606,2.0,3.0,1.0,1.0,0,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.041128,47.474808,4584,1
4595,9.066666667,2.0,0.0,0.0,1.0,1,0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,1,19.01502,47.516459999999995,4595,1
4599,7.1111111110000005,2.0,1.0,2.0,0.0,1,0,1.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,1,19.03187,47.487359999999995,4599,1
4601,8.457142857000001,2.0,0.5,0.0,0.0,0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,18.98786,47.52785,4601,1
4602,15.51406667,2.0,6.0,0.0,1.0,0,1,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.07734,47.481970000000004,4602,3
4608,12.94117647,3.0,3.0,0.0,0.0,0,0,1.0,1.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,19.032293,47.547847999999995,4608,0
4609,15.2,1.0,1.0,1.0,1.0,1,0,1.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.027720000000002,47.50309,4609,0
4611,10.66666667,1.0,11.0,0.0,0.0,0,1,1.0,1.0,0.0,0,0,0,0.0,0.0,0.0,1.0,1,19.082724,47.486732,4611,7
4616,19.51456604,3.0,1.0,0.0,1.0,0,1,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.04884,47.50189,4616,6
4618,8.148837209,2.0,1.0,0.0,1.0,0,1,1.0,1.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,19.07098,47.503634999999996,4618,1
4619,19.15318519,4.0,3.0,0.0,0.0,1,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,18.99766,47.52017,4619,6
4624,14.36488889,3.0,3.0,0.0,0.0,1,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,18.949228,47.52793,4624,0
4628,19.5047619,3.0,5.0,0.0,1.0,0,1,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.04875,47.51185,4628,8
4630,10.29885057,2.0,2.0,1.0,0.0,0,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,1,19.050585,47.516914,4630,5
4637,12.9284,3.0,3.0,0.0,1.0,0,1,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.0717,47.47688,4637,0
4639,15.97714286,3.0,2.0,0.0,0.0,1,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.015657,47.52394,4639,6
4643,18.616896,3.0,4.0,0.0,1.0,0,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.06766,47.50808,4643,6
4645,17.73037714,3.0,1.0,0.0,1.0,0,0,1.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,1,18.991344,47.530468,4645,6
4651,10.28571429,4.0,1.0,0.0,0.0,0,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,1,19.037249,47.517365000000005,4651,5
4660,13.06122449,4.0,2.0,0.0,0.0,1,0,1.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.013614999999998,47.55387,4660,0
4663,9.411764706,3.0,1.0,0.0,1.0,0,0,1.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,1,19.006678,47.475895,4663,1
4664,9.846153846,5.0,0.0,0.0,0.0,0,0,1.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,1,19.016023999999998,47.527065,4664,5
4666,17.70212766,2.0,4.0,0.0,0.0,1,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.065578,47.54785,4666,6
4669,8.941176471,2.0,3.0,1.0,1.0,0,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.09771,47.50884,4669,4
4672,15.30434783,4.0,2.0,0.0,1.0,1,0,1.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.020292,47.53952,4672,0
4673,8.448991549,2.0,1.0,0.0,1.0,0,0,1.0,0.0,1.0,0,0,1,0.0,0.0,0.0,0.0,1,19.0745,47.48191,4673,1
4680,24.92221687,5.0,0.0,0.0,0.0,1,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,18.999819,47.50405,4680,2
4683,9.386666667,3.0,1.0,0.0,0.0,0,1,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.0714,47.53203,4683,1
4685,9.081081081,2.0,4.0,0.0,0.0,0,1,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.03586,47.51291,4685,4
4687,12.37829457,2.0,3.0,0.0,0.0,0,1,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.086304000000002,47.518359999999994,4687,0
4689,13.06666667,5.0,1.0,0.0,0.0,0,0,1.0,0.0,1.0,1,0,0,0.0,0.0,1.0,0.0,0,19.045347,47.482227,4689,0
4699,7.765853658999999,3.0,2.0,0.0,0.0,0,1,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,1,19.037384,47.532143,4699,1
4705,9.32038835,3.0,3.0,1.0,1.0,0,1,1.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.07041,47.49112,4705,4
4707,11.96511373,2.0,6.0,0.0,1.0,0,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.072226999999998,47.488068,4707,3
4710,4.837209302,3.0,1.0,0.0,1.0,0,1,1.0,0.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.118317,47.44079,4710,1
4720,10.56516129,3.0,1.0,0.0,1.0,0,0,1.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.002827,47.531506,4720,5
4727,10.0,1.0,1.0,1.0,1.0,0,0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0,18.97859,47.52495,4727,5
4729,9.365853658999999,1.0,1.0,0.0,1.0,0,1,1.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.12107,47.51793,4729,1
4730,18.07465631,3.0,5.0,0.0,1.0,1,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,1,19.05885,47.49539,4730,8
4732,10.50352941,4.0,1.0,0.0,0.0,0,0,1.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,18.99267,47.510459999999995,4732,5
4734,11.97419355,4.0,3.0,1.0,1.0,1,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.04353,47.4585,4734,5
4738,15.32254815,2.0,1.0,0.0,1.0,1,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,1,19.003485,47.521687,4738,0
4741,12.36363636,1.0,4.0,1.0,1.0,0,0,1.0,1.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0,19.042046,47.531909999999996,4741,3
4743,13.39534884,2.0,3.0,0.0,0.0,0,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.074785000000002,47.47391,4743,0
4750,7.298245614,2.0,2.0,0.0,1.0,0,0,1.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.000999999999998,47.48867,4750,1
4765,15.37662338,2.0,3.0,1.0,1.0,1,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.003159,47.473568,4765,0
4770,19.63807595,2.0,2.0,1.0,0.0,0,1,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.027914000000003,47.496365000000004,4770,6
4771,11.45088,4.0,1.0,0.0,0.0,0,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.031660000000002,47.52435,4771,5
4773,12.48,2.0,4.0,0.0,1.0,0,1,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.07538,47.48595,4773,3
4779,9.739130435,3.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,18.998207,47.52088,4779,5
4780,12.79511753,2.0,2.0,0.0,1.0,1,0,1.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.039576,47.481163,4780,0
4785,13.82716578,5.0,0.0,0.0,0.0,1,0,1.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.00479,47.52746,4785,0
4789,7.783783784,2.0,2.0,1.0,0.0,0,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0,19.05155,47.51768,4789,1
4792,25.85681455,4.0,1.0,0.0,1.0,0,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.02601,47.52276,4792,9
4794,22.48417391,2.0,1.0,0.0,1.0,1,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.065578,47.54785,4794,2
4796,7.563636364,2.0,5.0,0.0,1.0,0,1,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,1.0,1,19.16199,47.47125,4796,4
4797,11.63636364,1.0,0.0,2.0,1.0,0,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.0827,47.52462,4797,5
4801,6.901960784,3.0,1.0,1.0,0.0,0,0,1.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0,19.01141,47.4943,4801,1
4803,7.703703704,2.0,8.0,0.0,1.0,0,0,1.0,1.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0,19.135824,47.487198,4803,7
4816,8.186046512,2.0,1.0,0.0,1.0,0,1,1.0,1.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,19.072570000000002,47.50396,4816,1
4824,11.83561644,3.0,4.0,0.0,1.0,0,1,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.05707,47.48772,4824,3
4825,7.1111111110000005,3.0,10.0,0.0,0.0,1,0,1.0,1.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0,19.042555,47.53799,4825,7
4832,15.514079999999998,2.0,8.0,0.0,1.0,1,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.068192,47.50501,4832,8
4833,12.16790588,3.0,0.5,0.0,0.0,0,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.012999999999998,47.49726,4833,5
4834,10.25724298,3.0,3.0,0.0,1.0,0,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.068192,47.50501,4834,4
4836,29.55062857,2.0,2.0,0.0,1.0,0,1,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.04879,47.49776,4836,9
4847,13.114754099999999,2.0,5.0,1.0,0.0,0,1,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,1,19.027317,47.496876,4847,3
4854,23.271136,3.0,4.0,0.0,0.0,1,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,1,19.05118,47.49347,4854,2
4855,9.365853658999999,2.0,2.0,1.0,0.0,1,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,18.998207,47.52088,4855,1
4858,3.6571428569999997,4.0,1.0,0.0,0.0,0,0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0,19.192133,47.40805,4858,1
4866,13.06122449,2.0,5.0,0.0,1.0,0,1,1.0,1.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0,19.059319,47.499159999999996,4866,3
4868,22.29034483,3.0,3.0,0.0,0.0,1,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.038985999999998,47.48415,4868,2
4871,13.86666667,1.0,1.0,0.0,1.0,1,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,1,19.023220000000002,47.50179,4871,0
4881,19.45098039,3.0,6.0,0.0,1.0,1,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.05684,47.49051,4881,8
4886,15.36,2.0,2.0,0.0,1.0,1,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.06658,47.54851,4886,0
4890,10.89361702,1.0,6.0,1.0,1.0,1,0,1.0,1.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0,19.0714,47.53203,4890,7
4891,9.056603774,2.0,1.0,0.0,0.0,0,0,1.0,1.0,0.0,0,0,0,0.0,0.0,0.0,1.0,1,19.148897,47.457653,4891,1
4899,11.63636364,2.0,7.0,0.0,0.0,1,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.06544,47.548,4899,7
4900,9.230769231,2.0,1.0,0.0,1.0,0,1,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.07368,47.48252,4900,1
4901,6.08,3.0,1.0,0.0,1.0,1,0,1.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,18.99527,47.404920000000004,4901,1
4904,8.150943396,2.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,1,19.04674,47.46218,4904,1
4907,16.74535619,2.0,1.0,1.0,1.0,0,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.06766,47.50808,4907,6
4910,11.85185185,1.0,6.0,0.0,1.0,0,1,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.108894,47.472084,4910,3
4912,14.93333333,2.0,1.0,0.0,0.0,1,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1,18.99846,47.52341,4912,0
4917,5.894736842,2.0,1.0,0.0,0.0,0,0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0,19.12964,47.5194,4917,1
4918,12.13793103,1.0,1.0,0.0,1.0,0,0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,1,19.127365,47.505924,4918,5
4920,12.12594759,4.0,1.0,0.0,1.0,1,0,1.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.006678,47.475895,4920,5
4928,11.2,2.0,1.0,2.0,0.0,0,1,1.0,1.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0,19.05564,47.51715,4928,5
4929,22.48417391,4.0,3.0,0.0,0.0,1,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.013185999999997,47.519496999999994,4929,2
4931,5.1428571430000005,4.0,1.0,0.0,0.0,0,1,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.020770000000002,47.501495,4931,1
4932,11.0,1.0,0.0,0.0,1.0,0,0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,1,19.036678,47.477115999999995,4932,5
4935,10.41860465,2.0,2.0,0.0,1.0,0,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.092316,47.48892,4935,5
4937,15.514079999999998,4.0,2.0,0.0,1.0,0,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,18.990644,47.519184,4937,0
4941,10.10526316,3.0,0.5,1.0,0.0,0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1,19.0182,47.521187,4941,5
4942,10.10526316,3.0,1.0,1.0,0.0,0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1,19.01867,47.52081,4942,5
4946,19.3926,3.0,2.0,0.0,1.0,1,0,1.0,1.0,1.0,1,0,0,0.0,0.0,1.0,0.0,0,19.0513,47.50918,4946,6
4954,7.466666667,2.0,2.0,1.0,0.0,0,0,1.0,1.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0,19.07343,47.51478,4954,1
4956,12.06650667,3.0,7.0,0.0,1.0,0,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.068192,47.50501,4956,3
4957,14.5,3.0,6.0,0.0,1.0,1,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.067394,47.51875,4957,3
4962,14.479807999999998,3.0,2.0,0.0,1.0,0,0,1.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.058195,47.505077,4962,0
4963,15.32254815,4.0,4.0,0.0,1.0,0,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.066608,47.513428000000005,4963,3
4971,14.61471304,2.0,2.0,1.0,1.0,1,0,1.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.013614999999998,47.55387,4971,0
4984,23.788256,2.0,4.0,2.0,0.0,0,1,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.054825,47.49175,4984,2
4993,6.579439252,3.0,2.0,0.0,1.0,0,1,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,1.0,0,19.050135,47.51449,4993,1
4995,19.11111111,2.0,7.0,0.0,0.0,1,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,1.0,1,19.051579999999998,47.516090000000005,4995,8
4998,9.142857142999999,2.0,5.0,1.0,0.0,0,1,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,1,19.05406,47.49418,4998,4
5000,14.479807999999998,3.0,4.0,0.0,1.0,0,1,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.0642,47.50293,5000,3
5006,8.282352941000001,2.0,3.0,1.0,1.0,0,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.0745,47.48191,5006,4
5007,12.8,1.0,2.0,2.0,0.0,1,0,1.0,0.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.027718,47.56443,5007,0
5019,16.33061053,3.0,2.0,0.0,1.0,0,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.07538,47.48595,5019,6
5022,14.8935168,4.0,2.0,0.0,1.0,0,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,18.981545999999998,47.52746,5022,0
5024,21.978279999999998,3.0,4.0,0.0,1.0,1,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.06658,47.54851,5024,2
5025,17.23786667,2.0,4.0,0.0,1.0,0,1,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.033304,47.509167,5025,6
5033,13.71428571,2.0,1.0,0.0,1.0,0,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.0591,47.521935,5033,0
5034,12.53333333,3.0,6.0,0.0,0.0,0,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.074785000000002,47.47391,5034,3
5037,17.23786667,5.0,4.0,0.0,0.0,1,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,1,19.05684,47.49051,5037,6
5040,25.8568,1.0,6.0,1.0,0.0,1,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,1.0,1,19.050585,47.516914,5040,9
5046,17.82857143,3.0,1.0,0.0,1.0,0,1,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,1,19.05684,47.49051,5046,6
5048,11.79432982,4.0,2.0,0.0,0.0,0,1,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.053864,47.497479999999996,5048,5
5052,17.50306462,3.0,8.0,0.0,1.0,0,1,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.07538,47.48595,5052,8
5057,17.582624,3.0,1.0,0.0,1.0,0,0,1.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.0328,47.50538,5057,6
5060,14.88372093,2.0,6.0,0.0,1.0,1,0,1.0,1.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0,19.03916,47.509646999999994,5060,3
5068,14.0,3.0,1.0,0.0,1.0,1,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,18.98014,47.50147,5068,0
5080,34.47573333,3.0,5.0,0.0,1.0,0,1,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.058195,47.505077,5080,9
5085,6.837606837999999,4.0,2.0,0.0,0.0,0,0,1.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.13537,47.52485,5085,1
5086,19.651168,4.0,2.0,0.0,0.0,1,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.04194,47.488409999999995,5086,6
5098,10.15805714,2.0,3.0,0.0,1.0,0,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.06557,47.50927,5098,4
5100,8.533333333,1.0,3.0,0.0,1.0,0,1,1.0,1.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0,19.0567,47.50241,5100,4
5106,11.73333333,2.0,3.0,1.0,0.0,0,1,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,1.0,1,19.033224,47.49747,5106,5
5107,12.35555556,5.0,9.0,1.0,0.0,1,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.039368,47.529724,5107,7
5109,13.83783784,4.0,1.0,0.0,1.0,0,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.088929999999998,47.50699,5109,0
5111,9.043478261,1.0,1.0,1.0,1.0,0,1,1.0,1.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1,19.054170000000003,47.51678,5111,1
5114,8.0,3.0,2.0,0.0,0.0,0,1,1.0,1.0,0.0,0,0,1,0.0,0.0,0.0,0.0,1,19.079102,47.488552,5114,1
5124,7.0,2.0,3.0,0.0,0.0,0,1,1.0,1.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0,19.080054999999998,47.508564,5124,1
5130,24.16436364,2.0,4.0,0.0,1.0,0,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.034729000000002,47.504020000000004,5130,2
5134,18.88721805,4.0,2.0,0.0,1.0,0,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,1,19.054000000000002,47.48911,5134,6
5135,30.68904918,2.0,0.0,1.0,1.0,0,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.034729000000002,47.504020000000004,5135,9
5136,6.716049383,3.0,4.0,0.0,0.0,0,1,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.054170000000003,47.51678,5136,4
5143,8.727272727,2.0,0.5,0.0,0.0,0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1,18.99093,47.509246999999995,5143,1
5146,10.54945055,2.0,2.0,1.0,1.0,0,1,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,1,19.05317,47.5169,5146,5
5149,15.27272727,2.0,2.0,0.0,1.0,0,1,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.07822,47.47935,5149,0
5151,15.59619048,3.0,6.0,0.0,1.0,0,1,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.075373000000003,47.485703,5151,3
5153,24.13301333,4.0,5.0,1.0,1.0,1,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.05999,47.49022,5153,2
5157,15.46666667,1.0,2.0,0.0,1.0,0,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.06694,47.547940000000004,5157,0
5163,8.727272727,2.0,3.0,0.0,0.0,0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,19.10995,47.510909999999996,5163,4
5164,10.14634146,1.0,3.0,1.0,0.0,0,1,1.0,1.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0,19.085646,47.52845,5164,4
5166,20.68544,5.0,1.0,0.0,0.0,1,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.017626,47.515663,5166,2
5167,12.9284,4.0,1.0,0.0,0.0,1,0,1.0,0.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0,19.020615,47.485170000000004,5167,0
5169,7.466666667,5.0,0.0,0.0,1.0,0,0,1.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,18.978102,47.49924,5169,1
5170,6.895146667000001,4.0,1.0,0.0,0.0,0,0,1.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.183222,47.449764,5170,1
5176,6.2040816329999995,4.0,3.0,0.0,0.0,0,0,1.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.13618,47.51631,5176,1
5177,9.097142857,2.0,2.0,1.0,1.0,0,0,1.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,18.99746,47.51047,5177,1
5181,10.62610411,3.0,1.0,0.0,0.0,0,1,1.0,1.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0,19.0642,47.50293,5181,5
5190,14.93333333,2.0,1.0,0.0,1.0,0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,19.000408,47.50513,5190,0
5191,10.37037037,3.0,9.0,0.0,0.0,1,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.09212,47.48853,5191,7
5195,24.822528,4.0,4.0,1.0,0.0,1,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.027914000000003,47.496365000000004,5195,2
5199,4.3636363639999995,3.0,2.0,0.0,1.0,0,1,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0,19.135189999999998,47.519009999999994,5199,1
5203,18.03962791,3.0,2.0,0.0,0.0,1,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,18.98547,47.514759999999995,5203,6
5205,30.55803636,3.0,3.0,0.0,1.0,0,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,1,19.05797,47.50428,5205,9
5211,24.13301333,2.0,4.0,1.0,1.0,0,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.058195,47.505077,5211,2
5214,17.14285714,3.0,5.0,0.0,1.0,1,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.06658,47.54851,5214,8
5217,20.864,2.0,4.0,1.0,1.0,1,0,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,19.049063,47.49542,5217,2
5222,16.73846154,3.0,4.0,0.0,1.0,1,0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,0.0,0,19.04727,47.50484,5222,6
