id,price_per_sqm,apartment,number_of_whole_rooms,number_of_half_rooms,apartment_floor,longitude,latitude,location_district,furnish_furnished,lift,view_total,heating_total,air_conditioner,cluster
8323,9.353846154,1,3,0,3,19.075293,47.504677,VII,0,0,street,combination,0,0
8324,9.353846154,1,3,0,2,19.076344,47.502853,VII,0,0,street,combination,0,0
8332,8.727272727,1,2,0,3,19.099825,47.433517,XX,0,0,,gas,0,0
8336,9.6,1,3,0,3,19.039331,47.503307,I,0,1,panoramic,combination,0,0
8337,9.230769231,1,1,1,1,19.06955,47.50274,VII,1,0,garden,gas,0,0
8338,7.008,1,2,2,2,19.05374,47.49364,V,1,1,street,combination,0,0
8360,7.890410959,1,2,1,0.5,19.03052,47.50986,II,1,0,,central,0,0
8361,6.186666667,1,2,0,0,19.101694,47.5668,IV,1,0,street,combination,0,0
8362,8.517534118,1,4,0,4,19.05914,47.50132,VI,1,,,,0,0
8372,7.111111111,1,2,1,1,19.019966,47.49609,XII,0,1,garden,central,0,0
8375,8.930232558,1,1,0,1,19.06628,47.499615,VII,1,,street,gas,0,0
8386,8.514285714,1,1,0,4,19.0599,47.491596,V,1,1,,gas,0,0
8390,7.111111111,1,2,0,1,19.09928,47.51668,XIV,0,0,street,combination,0,0
8391,7.672289157,1,2,1,1,19.06202,47.49918,VII,1,1,street,central,0,0
8393,9.142857143,1,2,1,2,19.06626,47.52757,XIII,1,1,garden,central,0,0
8397,7.384615385,1,3,0,1,19.006004,47.512196,II,0,0,garden,combination,0,0
8404,8.533333333,1,4,0,2,19.05018,47.51421,XIII,0,1,,district,0,0
8407,8.827586207,1,1,2,1,19.06784,47.42116,XXI,1,1,street,district,0,0
8409,8.765217391,1,4,1,1,19.0389,47.423,XXII,1,,panoramic,combination,0,0
8419,6.117647059,1,3,0,0,19.05759,47.58866,III,1,0,street,gas,0,0
8428,8.123076923,1,2,0,0.5,19.015432,47.503063,XII,0,0,garden,gas,0,0
8432,8,1,1,1,2,19.06817,47.50612,VI,0,0,street,combination,0,0
8433,8.888888889,1,2,0,3,19.134544,47.488956,X,0,1,garden,district,0,0
8437,9.043478261,1,1,0,1,19.071098,47.482304,IX,1,,street,combination,0,0
8452,9.142857143,1,2,0,1,19.178448,47.46856,X,1,0,street,gas,0,0
8463,8.126984127,1,2,1,1,19.231058,47.522003,XVI,0,,,combination,0,0
8464,7.920792079,1,4,0,2,19.08945,47.50717,XIV,0,0,street,combination,0,0
8468,8,1,2,0,3,19.05907,47.5042,VI,1,0,street,combination,0,0
8469,8.827586207,1,2,0,1,19.06955,47.50274,VII,0,,garden,combination,0,0
8471,8.592592593,1,2,0,1,19.152254,47.512257,XIV,0,1,panoramic,central,0,0
8473,7.441860465,1,3,0,1,19.041105,47.53809,III,0,1,garden,combination,0,0
8476,7.111111111,1,1,0,0,19.08252,47.502,VII,0,1,street,combination,0,0
8488,8.421052632,1,2,1,1,19.03568,47.51262,II,0,1,garden,combination,0,0
8491,9.353846154,1,3,0,0,19.0028,47.51957,II,0,,garden,combination,0,0
8496,9.066666667,1,2,0,1,19.06363,47.50893,VI,0,0,garden,gas,0,0
8499,7.384615385,1,2,0,1,19.05018,47.51421,XIII,0,1,street,gas,0,0
8505,8.98245614,1,1,2,3,19.06326,47.60217,III,0,1,street,district,0,0
8506,8.888888889,1,3,1,3,19.239946,47.48396,XVII,1,0,,district,0,0
8519,8.701754386,1,2,0,3,19.06718,47.50018,VII,1,1,street,gas,0,0
8523,8.923076923,1,3,0,2,19.09771,47.50884,XIV,0,,garden,gas,0,0
8524,8,1,2,1,3,19.08482,47.54114,XIII,0,0,panoramic,combination,0,0
8525,8.888888889,1,2,0,2,19.00699,47.496037,XII,0,0,panoramic,combination,0,0
8535,8.938153086,1,2,1,1,19.047758,47.504234,V,1,1,garden,combination,0,0
8537,5.538461538,1,2,1,3,19.03916,47.50201,I,0,1,street,gas,0,0
8538,9.066666667,1,2,0,1,19.06363,47.50893,VI,0,0,garden,gas,0,0
8550,7.058823529,1,2,0,5,19.024244,47.490997,XII,0,1,panoramic,central,0,0
8554,7.854545455,1,1,1,1,19.071592,47.48958,VIII,1,1,street,central,0,0
8557,7.384615385,1,2,0,0.5,19.066324,47.494717,VIII,0,1,street,combination,0,0
8560,6.608695652,1,1,0,2,19.096796,47.519253,XIV,1,0,street,gas,0,0
8566,7.880597015,1,2,1,4,19.113129,47.58364,IV,0,1,,district,0,0
8576,8.861538462,1,2,0,0,19.08342,47.48599,VIII,1,1,garden,central,0,0
8583,8.258064516,1,2,0,3,19.08158,47.50605,VII,1,1,street,combination,0,0
8588,8.827586207,1,2,1,1,19.0098,47.50109,XII,0,0,panoramic,gas,0,0
8597,6.208955224,1,2,0,3,19.055822,47.47457,XI,1,1,garden,combination,0,0
8600,8,1,3,0,1,18.95812,47.54781,II,0,,panoramic,combination,0,0
8603,6.620689655,1,3,0,1,19.069607,47.48365,IX,0,0,street,,0,0
8606,7.384615385,1,2,0,4,19.054,47.48911,V,1,1,garden,combination,0,0
8625,8.727272727,1,1,1,2,19.03473,47.50535,I,0,0,garden,combination,0,0
8630,6.933333333,1,2,0,5,19.078815,47.508095,VII,1,1,,central,0,0
8635,8.533333333,1,2,0,3,19.06265,47.50758,VI,1,1,garden,gas,0,0
8636,8.533333333,1,3,0,1,19.0507,47.50115,V,1,0,street,gas,0,0
8646,8.571428571,1,2,0,1,18.99093,47.509247,XII,0,,garden,combination,0,0
8647,8.615384615,1,2,0,3,19.046461,47.47687,XI,0,1,street,combination,0,0
8657,7.5,1,2,0,4,19.09041,47.48453,VIII,1,0,garden,gas,0,0
8659,6.295081967,1,2,0,2,19.02249,47.4985,XII,0,1,,gas,0,0
8663,9.014084507,1,3,0,2,19.061707,47.49201,VIII,0,1,,gas,0,0
8664,8.96,1,1,1,2,19.11579,47.46721,IX,0,0,street,gas,0,0
8667,9.353846154,1,2,0,1,19.031116,47.490704,I,1,1,street,combination,0,0
8671,8.64,1,1,1,0,19.05513,47.50491,VI,0,,,gas,0,0
8672,9.230769231,1,1,1,2,19.0309,47.47749,XI,0,0,panoramic,gas,0,0
8673,8.930232558,1,1,1,1,19.07009,47.51383,VI,1,0,garden,gas,0,0
8678,5.789090909,1,3,1,2,19.02772,47.496,I,0,1,street,central,0,0
8690,8.275862069,1,2,0,2,19.061726,47.506874,VI,1,1,garden,,0,0
8692,9.230769231,1,2,0,1,19.049807,47.502052,V,1,1,garden,,0,0
8697,9.333333333,1,3,2,1,19.011988,47.478054,XI,1,,panoramic,gas,0,0
8698,8.448,1,4,0,1,19.00613,47.496105,XII,0,0,panoramic,combination,0,0
8703,8,1,2,0,0,19.127865,47.454315,XIX,0,0,street,gas,0,0
8719,8,1,2,0,1,19.107332,47.378284,XXIII,0,0,street,ceiling,0,0
8725,7.68,1,2,1,2,18.971775,47.520702,II,0,1,panoramic,central,0,0
8728,7.384615385,1,2,1,1,19.069511,47.52913,XIII,0,0,,gas,0,0
8732,9.142857143,1,1,0,3,19.06454,47.48512,IX,1,0,,,0,0
8748,8,1,1,0,1,19.11997,47.5259,XIV,0,0,,combination,0,0
8750,7.384615385,1,2,0,3,19.01658,47.47197,XI,1,0,street,gas,0,0
8751,7.68,1,2,0,2,19.053717,47.482838,XI,0,0,,combination,0,0
8756,8.861538462,1,2,0,2,19.068945,47.499496,VII,1,1,garden,combination,0,0
8758,6.153846154,1,3,0,4,19.06488,47.48517,IX,0,1,street,combination,0,0
8764,8.727272727,1,2,0,3,19.071121,47.506733,VI,0,1,garden,gas,0,0
8766,8.296296296,1,2,0,0,19.10897,47.50417,XIV,0,0,street,combination,0,0
8769,8.816326531,1,1,1,2,19.03186,47.41423,XXII,0,1,garden,district,0,0
8776,7.111111111,1,3,0,2,19.031277,47.528297,II,0,0,garden,combination,0,0
8786,6.4,1,3,0,1,19.06996,47.48932,VIII,0,0,street,combination,0,0
8795,9.386666667,1,2,0,1,19.064728,47.49814,VII,1,1,,gas,0,0
8806,7.724137931,1,2,0,3,19.07418,47.49702,VIII,1,0,street,combination,0,0
8815,9.151592357,1,4,0,3,19.078815,47.508095,VII,0,1,garden,combination,0,0
8820,8.470588235,1,2,1,2,19.034426,47.535385,III,1,0,garden,combination,0,0
8821,6.617011494,1,2,1,1,19.068409,47.482708,IX,0,,street,gas,0,0
8825,6.545454545,1,2,1,1,19.1578,47.45648,XIX,0,0,garden,gas,0,0
8828,7.96,1,3,0,3,19.08491,47.53579,XIII,1,0,garden,central,0,0
8835,7.466666667,1,4,0,1,19.02795,47.53153,III,0,0,panoramic,combination,0,0
8840,7.710843373,1,1,2,1,19.035124,47.542362,III,0,,,combination,0,0
8856,9.28,1,2,0,0.5,19.036407,47.51005,II,0,1,street,central,0,0
8861,9.043478261,1,1,0,3,19.06628,47.499615,VII,1,1,street,central,0,0
8863,8.533333333,1,2,0,2,19.077011,47.47417,IX,1,1,street,central,0,0
8866,8.156862745,1,1,2,3,19.062181,47.596935,III,1,1,panoramic,district,0,0
8875,7.868852459,1,2,0,2,19.053127,47.493084,V,1,1,garden,gas,0,0
8879,9.142857143,1,1,1,0,19.25848,47.49374,XVII,0,,garden,electric,0,0
8884,9.523809524,1,3,0,3,18.99803,47.52357,II,0,0,garden,combination,0,0
8885,8.165305263,1,4,0,3,19.05517,47.48931,V,1,0,street,combination,0,0
8895,7.291139241,1,2,0,3,19.0733,47.49127,VIII,1,0,street,combination,0,0
8897,8.205128205,1,2,1,1,19.06856,47.5127,VI,1,1,street,combination,0,0
8903,9.353846154,1,2,1,2,19.0379,47.52432,II,0,0,street,gas,0,0
8911,9.371428571,1,2,0,2,19.04884,47.50189,V,1,1,,gas,0,0
8912,5.2,1,2,1,4,19.086939,47.488155,VIII,0,1,garden,gas,0,0
8916,7.741935484,1,1,1,2,19.032236,47.498512,I,0,1,street,central,0,0
8919,9.097142857,1,2,0,0,19.05907,47.5042,VI,1,,garden,,0,0
8921,6.451612903,1,2,1,1,18.98692,47.53569,II,0,,panoramic,,0,0
8923,9.411764706,1,3,0,2,19.08015,47.47905,IX,1,1,garden,,0,0
8929,7.741935484,1,2,1,0,19.116756,47.472992,X,0,1,garden,district,0,0
8931,5.925925926,1,2,0,3,19.05797,47.50428,VI,1,0,street,gas,0,0
8935,8,1,3,0,2,19.099636,47.52482,XIV,0,0,street,combination,0,0
8937,9.142857143,1,2,1,2,19.026384,47.526764,II,1,,garden,central,0,0
8941,8.909090909,1,2,0,2,19.050585,47.516914,XIII,1,1,street,district,0,0
8945,7.45,1,2,0,1,19.05164,47.51166,V,0,1,street,combination,0,0
8946,8.470588235,1,1,0,2,19.02471,47.43984,XXII,0,,garden,central,0,0
8947,9.353846154,1,2,0,3,19.05285,47.50979,V,1,1,street,gas,0,0
8950,8.269662921,1,3,0,2,19.04783,47.50271,V,1,,street,central,0,0
8955,6.871037762,1,5,0,0,18.96195,47.56834,II,0,0,garden,,0,0
8960,4.965517241,1,2,1,0.5,19.031294,47.510876,II,1,1,street,combination,0,0
8964,7.054545455,1,3,0,1,19.052622,47.48284,XI,1,1,,district,0,0
8968,8.96,1,1,0,3,19.055325,47.509003,VI,0,1,garden,,0,0
8976,8.658823529,1,3,0,3,19.0722,47.49147,VIII,1,0,street,combination,0,0
8990,8.973913043,1,2,1,1,19.076405,47.43264,XXI,0,1,street,district,0,0
8991,9.6,1,4,1,1,19.04978,47.47777,XI,1,1,street,combination,0,0
8996,8.421052632,1,2,1,1,19.05417,47.51678,XIII,0,1,street,district,0,0
9002,9.142857143,1,1,0,2,19.09769,47.48457,VIII,1,0,street,gas,0,0
9007,6.8,1,2,0,2,19.05164,47.51166,V,0,1,garden,combination,0,0
9010,9.250909091,1,2,0,1,19.04891,47.47673,XI,1,1,,district,0,0
9013,7.578947368,1,2,1,3,19.041128,47.474808,XI,1,1,street,combination,0,0
9018,9.056603774,1,1,2,1,19,47.46843,XI,0,1,street,district,0,0
9025,8,1,2,0,0.5,19.03832,47.487,I,0,0,garden,combination,0,0
9032,8.186046512,1,1,0,3,19.077566,47.505547,VII,1,0,street,combination,0,0
9041,7.741935484,1,2,0,0,19.125076,47.520733,XIV,0,1,garden,central,0,0
9045,9.066666667,1,2,0,2,19.018597,47.494465,XII,1,1,street,central,0,0
9051,6.646153846,1,2,0,1,19.1391,47.48935,X,0,0,panoramic,central,0,0
9057,8.123076923,1,2,1,4,19.051895,47.48003,XI,0,1,street,gas,0,0
9060,7.253333333,1,3,0,2,19.06202,47.49918,VII,1,0,,combination,0,0
9063,8.470588235,1,2,1,1,19.033915,47.53876,III,0,,garden,combination,0,0
9076,8.727272727,1,2,0,1,19.10527,47.51431,XIV,0,0,street,combination,0,0
9079,8,1,2,0,4,19.04964,47.47347,XI,1,1,panoramic,district,0,0
9086,7.822222222,1,1,0,3,19.06218,47.50518,VI,1,0,street,gas,0,0
9090,8.421052632,1,1,1,2,18.98227,47.49461,XII,0,0,garden,central,0,0
9094,6.646153846,1,2,0,3,19.051895,47.48003,XI,1,1,garden,gas,0,0
9097,8.96,1,2,0,2,19.06767,47.506042,VI,1,0,garden,,0,0
9105,8,1,2,1,3,19.05703,47.50508,VI,0,,,,0,0
9108,8.8,1,3,1,2,19.05417,47.51678,XIII,0,1,garden,gas,0,0
9110,7.466666667,1,2,0,2,19.101048,47.523922,XIV,0,0,street,combination,0,0
9118,8.205128205,1,2,2,4,19.10711,47.51385,XIV,1,0,panoramic,combination,0,0
9119,7.282758621,1,5,0,3,19.06293,47.4846,IX,0,1,,combination,0,0
9120,8.705882353,1,2,0,2,19.014816,47.51658,II,0,0,panoramic,combination,0,0
9130,5.236363636,1,3,0,1,19.02676,47.49099,XII,0,1,street,,0,0
9141,8.266666667,1,2,0,0,18.99574,47.48261,XII,0,0,garden,combination,0,0
9145,8,1,4,0,2,18.98885,47.467625,XI,0,,panoramic,combination,0,0
9146,9.349019608,1,2,0,3,18.969608,47.52283,II,1,1,panoramic,,0,0
9148,8.421052632,1,1,0,1,19.096674,47.475677,IX,0,0,garden,gas,0,0
9149,8.658823529,1,4,0,2,19.069555,47.509098,VI,0,0,garden,gas,0,0
9151,8.32,1,2,0,2,19.033232,47.547897,III,1,0,,combination,0,0
9165,8.98245614,1,2,1,1,19.06839,47.49018,VIII,0,1,garden,gas,0,0
9166,8.067226891,1,4,1,2,19.029188,47.511913,II,0,1,street,central,0,0
9169,6.451612903,1,2,2,0,18.987955,47.53556,II,0,0,,combination,0,0
9172,8.119402985,1,2,0,2,19.07374,47.486782,VIII,1,0,street,combination,0,0
9173,8.64,1,2,0,1,19.08228,47.502556,VII,0,0,street,gas,0,0
9174,7.578947368,1,1,2,2,19.05066,47.60186,III,0,1,garden,district,0,0
9179,7.714285714,1,2,0,4,19.06726,47.51376,VI,0,1,street,central,0,0
9188,9.107692308,1,2,0,2,19.03468,47.51054,II,0,1,street,central,0,0
9195,8,1,3,0,2,19.051886,47.496925,V,1,1,,central,0,0
9207,9.142857143,1,2,0,3,19.037176,47.46872,XI,1,0,garden,district,0,0
9210,8.210526316,1,2,0,4,19.03318,47.511528,II,1,1,street,central,0,0
9218,9.180327869,1,2,0,0.5,19.003485,47.521687,II,1,,,combination,0,0
9219,8.1728,1,1,1,0,19.07085,47.492386,VIII,1,0,garden,gas,0,0
9228,6.274509804,1,3,1,3,19.05536,47.478367,XI,0,0,street,gas,0,0
9231,7.789473684,1,2,0,1,19.071257,47.485588,VIII,1,1,street,central,0,0
9235,8.658823529,1,3,0,0,19.02794,47.517803,II,0,,garden,combination,0,0
9238,6.351145038,1,4,0,3,19.070604,47.491985,VIII,1,1,street,combination,0,0
9240,7.529411765,1,2,1,1,19.107092,47.528645,XIV,0,0,,combination,0,0
9242,9.193528889,1,3,0,1,19.065369,47.49624,VII,1,1,street,combination,0,0
9251,9.281928205,1,3,0,2,19.06716,47.50991,VI,1,0,street,combination,0,0
9256,7.636363636,1,2,0,1,19.07098,47.503635,VII,1,,street,combination,0,0
9261,7.183673469,1,1,1,0,19.034662,47.53811,III,0,0,street,combination,0,0
9262,7.172413793,1,2,0,0,19.02707,47.44672,XI,0,,,combination,0,0
9264,8.727272727,1,2,0,3,19.03162,47.51441,II,0,0,panoramic,combination,0,0
9270,9.056603774,1,2,0,1,19.134184,47.517345,XIV,0,0,garden,combination,0,0
9271,7.384615385,1,2,1,1,18.987963,47.510777,XII,0,0,panoramic,gas,0,0
9273,9.352476596,1,3,0,2,19.07121,47.48649,VIII,1,1,street,,0,0
9280,8.296296296,1,1,0,2,19.07424,47.505573,VII,1,1,street,combination,0,0
9281,8.996226415,1,2,0,3,19.157686,47.506214,XVI,0,0,garden,combination,0,0
9282,7.611650485,1,2,1,1,19.05305,47.51507,XIII,1,0,street,combination,0,0
9283,6.211764706,1,2,0,2,19.069607,47.48365,IX,0,0,street,combination,0,0
9285,8.163265306,1,3,1,2,19.079645,47.52835,XIII,0,1,street,combination,0,0
9295,8,1,1,1,1,19.07418,47.49702,VIII,0,1,street,combination,0,0
9297,8.470588235,1,2,1,1,19.103983,47.513214,XIV,0,0,garden,combination,0,0
9300,8,1,1,0,2,19.108648,47.493984,VIII,0,0,panoramic,gas,0,0
9304,8.275862069,1,1,2,4,19.077627,47.548767,XIII,1,0,garden,district,0,0
9312,9.230769231,1,2,1,3,19.049807,47.502052,V,0,1,garden,combination,0,0
9320,8.814836364,1,3,0,3,19.06202,47.49918,VII,1,1,,combination,0,0
9325,6.4,1,2,1,1,19.18282,47.50105,XVI,1,0,garden,gas,0,0
9332,6.811428571,1,2,0,2,18.97593,47.52874,II,0,0,panoramic,combination,0,0
9340,8.832,1,1,1,3,19.125456,47.507187,XIV,1,0,street,gas,0,0
9356,8.205128205,1,2,0,3,19.029188,47.511913,II,0,0,,gas,0,0
9357,7.314285714,1,1,0,2,19.08858,47.48862,VIII,1,,,gas,0,0
9361,8.571428571,1,2,0,0,19.03832,47.487,I,0,0,garden,combination,0,0
9365,7.866666667,1,3,0,1,19.089659,47.56205,IV,0,0,garden,combination,0,0
9371,6,1,2,0,2,19.062782,47.51173,VI,1,1,panoramic,combination,0,0
9373,6.168674699,1,2,0,3,19.07418,47.49702,VIII,0,0,street,combination,0,0
9379,7.2,1,1,0,0.5,19.01984,47.41442,XXII,1,0,street,central,0,0
9380,8.655737705,1,1,1,2,19.030268,47.52634,II,1,0,panoramic,combination,0,0
9389,8.421052632,1,3,0,3,19.065731,47.5046,VI,1,1,street,electric,0,0
9393,9.263157895,1,2,0,1,19.0313,47.49262,I,0,0,,,0,0
9395,8.571428571,1,2,0,1,19.126291,47.45465,XIX,0,0,street,gas,0,0
9397,8.462235152,1,4,0,1,18.9688,47.51142,XII,1,0,,combination,0,0
9406,9.558441558,1,3,0,3,19.093243,47.559742,IV,0,1,garden,combination,0,0
9414,7.111111111,1,1,0,1,19.10274,47.57628,IV,0,0,garden,combination,0,0
9416,8.106666667,1,4,0,0,19.00061,47.531063,II,0,,panoramic,combination,0,0
9422,7.736263736,1,2,1,4,19.05158,47.51609,XIII,0,1,panoramic,district,0,0
9426,8.4,1,1,1,1,19.061165,47.505863,VI,1,0,street,combination,0,0
9430,6.32967033,1,3,0,0,19.031,47.510197,II,1,1,,gas,0,0
9439,8.666666667,1,1,0,2,19.065235,47.495834,VII,0,1,street,combination,0,0
9449,8.722775904,1,1,0,3,19.05801,47.50375,VI,1,1,street,combination,0,0
9465,8,1,1,0,1,19.093704,47.48233,VIII,1,0,street,central,0,0
9478,7.032967033,1,2,1,2,19.06005,47.506435,VI,0,0,street,gas,0,0
9479,8.96,1,1,1,1,19.06454,47.48512,IX,1,0,garden,gas,0,0
9507,8.533333333,1,4,0,2,19.027102,47.537018,III,0,,panoramic,gas,0,0
9521,6.208955224,1,2,0,3,19.071665,47.477585,IX,0,0,garden,gas,0,0
9523,7.111111111,1,1,0,0,19.06716,47.50991,VI,1,,,central,0,0
9524,9.379310345,1,2,0,1,19.05913,47.50219,VI,1,0,garden,combination,0,0
9532,8.85106383,1,3,0,2,19.036228,47.511715,II,1,1,panoramic,gas,0,0
9535,8.685714286,1,2,0,0,19.07098,47.503635,VII,1,1,garden,combination,0,0
9537,7.822222222,1,2,1,3,19.0334,47.50748,I,0,1,street,combination,0,0
9544,9.28,1,3,0,3,19.037052,47.476505,XI,1,,street,combination,0,0
9545,8,1,2,1,2,19.026384,47.526764,II,1,0,panoramic,combination,0,0
9547,8.195121951,1,2,1,2,19.056614,47.512077,XIII,1,1,street,combination,0,0
9554,7.111111111,1,3,0,1,19.06454,47.48512,IX,0,1,garden,combination,0,0
9557,8.64,1,1,1,0.5,18.990376,47.52108,II,0,,garden,combination,0,0
9560,9.411764706,1,4,0,2,19.02285,47.45135,XI,0,0,garden,combination,0,0
9569,8.421052632,1,2,0,2,19.039164,47.503536,I,1,1,street,combination,0,0
9572,8.228571429,1,1,0,0.5,19.0733,47.49127,VIII,1,0,panoramic,gas,0,0
9573,7.5,1,1,2,0,19.189392,47.507847,XVI,0,,,,0,0
9575,8.832,1,2,0,2,19.063519,47.498585,VII,0,1,street,gas,0,0
9576,6.755555556,1,1,0,0,19.19138,47.45652,XVIII,0,0,garden,gas,0,0
9583,7.36,1,2,0,2,19.05164,47.51166,V,1,1,street,combination,0,0
9585,7.666666667,1,3,0,3,19.033304,47.509167,II,0,1,street,combination,0,0
9587,7.641791045,1,2,0,2,19.084436,47.507534,VII,1,1,street,combination,0,0
9591,7.211267606,1,2,0,1,19.111988,47.514072,XIV,0,,garden,combination,0,0
9614,9.142857143,1,1,0,0.5,19.074673,47.495182,VIII,1,1,garden,gas,0,0
9623,8.452830189,1,1,1,0.5,19.096272,47.517143,XIV,1,0,garden,combination,0,0
9625,6.981818182,1,3,0,1,19.06557,47.50927,VI,1,1,,combination,0,0
9636,9.445783133,1,3,0,3,19.05153,47.47661,XI,1,1,street,combination,0,0
9637,9.066666667,1,2,0,0,19.072369,47.502636,VII,1,,street,combination,0,0
9647,7.314285714,1,2,0,4,19.06454,47.48512,IX,0,1,street,electric,0,0
9656,8.489795918,1,2,0,0,19.00805,47.406334,XXII,1,,street,district,0,0
9660,8.727272727,1,1,0,1,19.04879,47.49776,V,0,1,street,gas,0,0
9662,6.918918919,1,3,0,1,19.02676,47.49099,XII,0,1,garden,electric,0,0
9676,9.531914894,1,2,0,3,19.07054,47.50512,VII,1,0,street,gas,0,0
9684,8,1,1,0,3,19.071457,47.493324,VIII,0,1,street,electric,0,0
9687,9.528089888,1,4,0,1,19.06182,47.49676,VII,0,,,,0,0
9688,8,1,2,0,2,19.05164,47.51166,V,1,1,street,,0,0
9701,9.402472727,1,5,0,1,18.958801,47.533295,II,0,1,panoramic,,0,0
9702,7.68,1,2,0,2,19.06583,47.49188,VIII,0,1,,combination,0,0
9708,8,1,3,0,3,19.06105,47.522575,XIII,1,0,street,combination,0,0
9714,9.165048544,1,3,1,2,19.03997,47.53536,III,0,0,street,combination,0,0
9716,9.275362319,1,4,0,2,19.05761,47.51731,XIII,1,1,street,combination,0,0
9717,5.913043478,1,2,0,5,19.144789,47.505512,XIV,0,1,panoramic,district,0,0
9735,6.779661017,1,3,0,1,19.06092,47.48577,IX,0,0,,combination,0,0
9742,8.184886331,1,3,0,2,19.0695,47.48745,VIII,1,0,street,,0,0
9751,8.784313725,1,2,0,2,19.07357,47.50021,VII,0,,street,,0,0
9752,8.865188571,1,2,0,3,19.051374,47.479473,XI,0,1,,combination,0,0
9765,9.2,1,3,1,0,19.007235,47.484467,XII,0,,garden,combination,0,0
9774,8,1,2,0,3,19.03036,47.50921,II,0,0,street,combination,0,0
9780,9.317647059,1,1,0,2,19.075138,47.52429,XIII,0,0,,electric,0,0
9784,8.705882353,1,2,0,2,19.0637,47.48959,VIII,1,,,combination,0,0
9789,8.711111111,1,3,0,3,19.051622,47.47675,XI,1,1,street,gas,0,0
9795,8.109589041,1,3,0,2,19.033836,47.489456,I,0,1,,gas,0,0
9800,7.843137255,1,2,1,2,19.02512,47.50976,II,0,0,street,combination,0,0
9817,8.8883,1,2,0,1,19.05164,47.51166,V,0,1,street,,0,0
9818,8.791208791,1,2,1,1,19.05261,47.50494,V,0,1,street,combination,0,0
9821,7.868852459,1,3,0,3,19.054825,47.49175,V,1,1,,central,0,0
9822,7.31826087,1,2,0,2,19.049728,47.50794,V,0,,,combination,0,0
9837,9.220338983,1,2,1,1,19.08101,47.506577,VII,1,,,,0,0
9839,6.811428571,1,2,0,2,19.08474,47.505424,VII,1,0,,combination,0,0
9851,8.96,1,3,0,2,19.06879,47.511494,VI,1,1,street,,0,0
9861,7.653333333,1,3,2,4,19.05164,47.51166,V,0,1,street,central,0,0
9862,5.60232,1,4,0,2,18.98271,47.52417,II,1,0,panoramic,combination,0,0
9864,7.215686275,1,2,1,2,19.02512,47.50976,II,0,,street,combination,0,0
9867,8,1,2,0,4,19.054825,47.49175,V,0,1,street,combination,0,0
9875,5.581395349,1,2,0,1,19.068192,47.50501,VI,0,1,street,,0,0
9880,8,1,2,0,0,19.07884,47.506035,VII,0,,street,electric,0,0
9889,9.411764706,1,4,0,2,19.059822,47.522133,XIII,0,1,street,combination,0,0
9897,7.659684848,1,2,0,1,19.066566,47.501606,VII,1,,street,gas,0,0
9900,6.948571429,1,3,1,0,18.98421,47.490948,XII,1,0,panoramic,,0,0
9904,8,1,3,0,1,19.07343,47.51478,VI,0,,street,combination,0,0
9907,8.126984127,1,2,0,3,19.074821,47.497894,VIII,0,,,gas,0,0
9932,6.5,1,3,0,1,19.1316,47.48202,X,0,1,street,district,0,0
9934,7.081967213,1,2,0,3,19.130121,47.504032,XIV,1,1,garden,district,0,0
9944,7.510204082,1,4,0,1,19.034126,47.599487,III,0,,panoramic,combination,0,0
9948,8.059262338,1,2,0,4,19.07681,47.48965,VIII,1,,street,gas,0,0
9949,7.2,1,1,1,3,19.07893,47.49354,VIII,1,0,street,gas,0,0
9951,7.2,1,2,1,1,19.002077,47.499226,XII,0,0,garden,combination,0,0
9953,7.384615385,1,3,1,2,19.073528,47.47889,IX,0,0,street,combination,0,0
9962,8.615384615,1,1,0,2,19.02477,47.50906,II,1,1,panoramic,combination,0,0
9981,7.476635514,1,2,1,4,19.06595,47.487865,VIII,1,1,street,combination,0,0
9983,9.142857143,1,2,0,1,19.008121,47.405636,XXII,0,,panoramic,district,0,0
9987,8.32,1,2,0,3,19.059156,47.50779,VI,0,0,garden,gas,0,0
10007,7.314285714,1,1,0,4,19.166971,47.45036,XVIII,1,0,panoramic,central,0,0
10009,8.228571429,1,2,1,2,19.064907,47.50264,VII,0,1,street,combination,0,0
10020,7.272727273,1,3,0,4,19.05545,47.49485,V,0,1,,gas,0,0
10021,6.588235294,1,3,0,2,19.1593,47.46942,X,1,1,street,district,0,0
10023,7.452054795,1,2,0,1,19.080048,47.492466,VIII,1,1,street,combination,0,0
10027,6.213592233,1,2,2,3,19.06583,47.49188,VIII,0,0,,,0,0
10037,9.18,1,4,1,2,19.053127,47.493084,V,0,0,street,combination,0,0
10050,6.4,1,3,0,1,19.04094,47.52961,III,0,1,street,central,0,0
10056,7.836734694,1,1,0,0,19.01621,47.48942,XII,0,,garden,combination,0,0
10057,9.531914894,1,2,0,3,19.12504,47.50882,XIV,1,,,combination,0,0
10060,7.517460317,1,2,0,2,19.028439,47.498596,I,0,1,street,central,0,0
10076,7.272727273,1,3,0,1,19.11818,47.536816,XV,0,0,,combination,0,0
10081,8.64,1,1,1,1,19.05564,47.51715,XIII,0,1,street,gas,0,0
10084,7.132910345,1,3,0,3,19.06583,47.49188,VIII,1,1,street,combination,0,0
10088,5.454545455,1,2,0,2,19.07244,47.50198,VII,0,1,street,combination,0,0
10089,9.2,1,2,1,3,19.03649,47.518257,II,0,0,street,gas,0,0
