ID,Houses,Apartments,Rooms,District I,District II,District III,District IV,District V,District VI,District VII,District VIII,District IX,District X,District XI,District XII,District XIII,District XIV,District XV,District XVI,District XVII,District XVIII,District XIX,District XX,District XXI,District XXII,District XXIII,Price(HUF millions),Size(sqm),Price per sqm (HUF),Street,Floor,Name of Residential complex,Parking place,View,View: Garden view,View: Panoramic view,View: Street view,Elevator,Air conditioning,Air conditioner,Number of rooms,Number of rooms: whole rooms,Number of rooms: half rooms,Condition of property,Condition of property: Newly build,Condition of property: In good condition,Condition of property: Renovated,Condition of property: In medium condition,Condition of property: Needs renovation,Condition of property: Mint,Utility level,Utility: double comfort,Utility: full comfort,Utility luxury,Energy Performance Certificate,Floors of the building,Ceiling height,Heating,Heating: gas,Heating: wall_heating,Heating: combination,Heating: ceiling,Accessible,Bathroom and toilet,Bathroom: separate,Bathroom: together,Orientation,Garden access,Balcony,Attic,Attic: Loft conversion,Transportation,Latitude,Longitude
1339,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.9,85,516470.5882, Rákosszentmihály,-1,-1,-1,not specified,0,0,0,-1,-1,-1,2 room,2,0,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,-1,-1,combination boiler,0,0,1,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1,-1,47.527313,19.170956
1340,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.9,120,482500, Sashalom,-1,-1,-1,not specified,0,0,0,-1,-1,-1,4 room,4,0,needs renovation,0,0,0,0,1,0,not specified,0,0,0,-1,-1,-1,combination boiler,0,0,1,0,not specified,separate,1,0,-1,-1,-1,-1,-1,-1,47.509716,19.177662
1341,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.2,142,670422.5352, II/A kerület – Pesthidegkút-Ófalu,-1,-1,1,panoramic,0,1,0,-1,not available,0,5 room,5,0,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,2,-1,padlófűtés,0,0,0,0,no,separate and together too,1,0,-1,-1,-1,loft conversion not possible,0,-1,47.56973,18.95969
1342,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.7,93,1050537.634, II/A kerület – Hársakalja,-1,-1,1,garden view,1,0,0,-1,available,1,4 room,4,0,mint,0,0,0,0,0,1,full comfort,0,1,0,-1,2,-1,combination boiler,0,0,1,0,not specified,separate and together too,1,0,-1,-1,-1,loft conversion,1,-1,47.55117,18.967283
1343,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.3,125,402400, II/A kerület – Máriaremete,-1,-1,1,garden view,1,0,0,-1,not available,0,3 + 1 half room,3,1,needs renovation,0,0,0,0,1,0,full comfort,0,1,0,-1,2,-1,combination boiler,0,0,1,0,not specified,together,0,1,-1,-1,-1,loft conversion,1,-1,47.558613,18.945063
1344,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,100,1500000, Kútvölgy,-1,-1,-1,not specified,0,0,0,-1,-1,-1,3 room,3,0,needs renovation,0,0,0,0,1,0,full bath,0,0,0,-1,1,-1,natural gas (convector),1,0,0,0,not specified,not specified,-1,-1,-1,-1,-1,loft conversion possible,1,-1,47.509247,18.99093
1345,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,70,457142.8571, Battonya utca,-1,-1,1,garden view,1,0,0,-1,-1,-1,2 room,2,0,renovated,0,0,1,0,0,0,full comfort,0,1,0,-1,1,-1,combination boiler,0,0,1,0,not specified,together,0,1,-1,-1,-1,loft conversion possible,1, Busz   169E    Éjszakai   956   ,47.49267,19.2996
1346,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,310,354838.7097, Budafok,-1,-1,1,street view,0,0,1,-1,-1,-1,4 + 1 half room,4,1,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,3,-1,combination boiler,0,0,1,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1,-1,47.427578,19.02647
1347,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.5,127,413385.8268, Ganztelep,-1,-1,1,garden view,1,0,0,-1,-1,-1,5 room,5,0,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,2,-1,combination boiler,0,0,1,0,not specified,together,0,1,-1,-1,-1,loft conversion,1,-1,47.429474,19.228127
1348,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.99,260,211500, Csepel-Rózsadomb,-1,-1,1,panoramic,0,1,0,-1,-1,-1,6 + 2 half room,6,2,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,2,-1,central heating,0,0,0,0,no,separate,1,0,-1,-1,-1,loft conversion,1,-1,47.407707,19.050014
1349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.99,86,453372.093, Dessewffy Arisztid utca,-1,-1,1,street view,0,0,1,-1,not available,0,3 room,3,0,in medium condition,0,0,0,1,0,0,full comfort,0,1,0,-1,1,-1,combination boiler,0,0,1,0,yes,not specified,-1,-1,-1,-1,-1,loft conversion not possible,0, Busz   25   96   124   224   296   296A   5    Éjszakai   996A   996   ,47.55311,19.12208
1350,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,341,436950.1466, Rákosszentmihály,-1,-1,1,garden view,1,0,0,-1,available,1,6 room,6,0,in medium condition,0,0,0,1,0,0,not specified,0,0,0,-1,3,-1,combination boiler,0,0,1,0,not specified,separate and together too,1,0,-1,-1,-1,loft conversion,1,-1,47.527313,19.170956
1351,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,130,453846.1538, Árpádföld,-1,-1,-1,not specified,0,0,0,-1,-1,-1,4 + 1 half room,4,1,renovated,0,0,1,0,0,0,double comfort,1,0,0,-1,2,-1,combination boiler,0,0,1,0,not specified,not specified,-1,-1,-1,-1,-1,loft conversion,1,-1,47.53294,19.199081
1352,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.9,65,460000, Kispest,-1,-1,-1,not specified,0,0,0,-1,-1,-1,2 + 1 half room,2,1,in medium condition,0,0,0,1,0,0,full comfort,0,1,0,-1,1,-1,combination boiler,0,0,1,0,not specified,together,0,1,-1,-1,-1,-1,-1,-1,47.448254,19.146685
1353,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5,130,357692.3077, Budafok,-1,-1,1,garden view,1,0,0,-1,-1,-1,2 + 2 half room,2,2,in good condition,0,1,0,0,0,0,full comfort,0,1,0,-1,3,-1,other,0,0,0,0,no,not specified,-1,-1,-1,-1,-1,loft conversion,1,-1,47.427578,19.02647
1354,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,210,376190.4762, Királylaki út,-1,-1,1,panoramic,0,1,0,-1,not available,0,6 room,6,0,needs renovation,0,0,0,0,1,0,full comfort,0,1,0,-1,3,-1,combination boiler,0,0,1,0,no,separate and together too,1,0,-1,-1,-1,loft conversion,1, Busz   137    Éjszakai   937   ,47.553093,19.012564
1355,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.9,106,527358.4906, Almáskert,-1,-1,1,not specified,0,0,0,-1,-1,-1,4 room,4,0,mint,0,0,0,0,0,1,not specified,0,0,0,-1,2,-1,combination boiler,0,0,1,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1,-1,47.408806,19.21397
1356,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.9,213,229577.4648, Bókaytelep,-1,-1,1,garden view,1,0,0,-1,-1,-1,6 room,6,0,in medium condition,0,0,0,1,0,0,double comfort,1,0,0,-1,3,-1,combination boiler,0,0,1,0,not specified,separate,1,0,-1,-1,-1,-1,-1,-1,47.43839,19.18129
1357,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,70,500000, Nagykőrösi út,-1,-1,1,not specified,0,0,0,-1,not available,0,2 room,2,0,in good condition,0,1,0,0,0,0,full comfort,0,1,0,-1,1,-1,combination boiler,0,0,1,0,no,together,0,1,-1,-1,-1,loft conversion possible,1, Busz   123A   54   55   66   123   148   66B    Éjszakai   999   966   ,47.449673,19.12117
1358,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.99,136,477867.6471, Almáskert,-1,-1,1,garden view,1,0,0,-1,-1,-1,5 room,5,0,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,2,-1,combination boiler,0,0,1,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1,-1,47.408806,19.21397
1359,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,164,487804.878, Ganz-kertváros,-1,-1,1,garden view,1,0,0,-1,-1,-1,4 room,4,0,not specified,0,0,0,0,0,0,double comfort,1,0,0,-1,2,-1,electric,0,0,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,47.420395,19.218422
1360,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,139,1000000, Farkastorok,-1,-1,1,panoramic,0,1,0,-1,available,1,4 room,4,0,not specified,0,0,0,0,0,0,double comfort,1,0,0,-1,2,-1,combination boiler,0,0,1,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,47.556553,19.021547
1361,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.8,100,378000, Erdőskert,-1,-1,1,garden view,1,0,0,-1,not available,0,2 + 1 half room,2,1,in medium condition,0,0,0,1,0,0,full comfort,0,1,0,-1,1,-1,gáz (cirko),1,0,0,0,no,separate,1,0,-1,-1,-1,-1,-1,-1,47.398556,19.204504
1362,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,500,480000, Csatárka,-1,-1,1,not specified,0,0,0,-1,available,1,6 room,6,0,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,4,-1,combination boiler,0,0,1,0,not specified,together,0,1,-1,-1,-1,-1,-1,-1,47.531506,19.002827
1363,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,236,741525.4237, Ürömhegy,-1,-1,1,panoramic,0,1,0,-1,-1,-1,5 room,5,0,not specified,0,0,0,0,0,0,luxury,0,0,1,AA++,3,-1,mennyezeti hűtés-fűtés,0,0,0,0,yes,separate and together too,1,0,-1,-1,-1,loft conversion not possible,0,-1,47.581375,19.020317
1364,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,220,381818.1818, Erzsébettelep,-1,-1,1,garden view,1,0,0,-1,-1,-1,6 room,6,0,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,3,-1,not specified,0,0,0,0,no,separate and together too,1,0,-1,-1,-1,loft conversion,1,-1,47.45913,19.18235
1365,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,200,535000, Alsórákos,-1,-1,1,garden view,1,0,0,-1,available,1,4 room,4,0,in good condition,0,1,0,0,0,0,full comfort,0,1,0,-1,2,-1,electric,0,0,0,0,not specified,separate and together too,1,0,-1,-1,-1,loft conversion,1,-1,47.524723,19.12863
1366,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.99,140,464214.2857, Őrmező,-1,-1,1,garden view,1,0,0,-1,available,1,4 room,4,0,renovated,0,0,1,0,0,0,full comfort,0,1,0,-1,2,-1,combination boiler,0,0,1,0,not specified,separate,1,0,-1,-1,-1,loft conversion,1,-1,47.46096,19.016129
1367,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,500,550000, Szépvölgyi út,-1,-1,1,panoramic,0,1,0,-1,available,1,9 room,9,0,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,-1,-1,combination boiler,0,0,1,0,not specified,separate,1,0,-1,-1,-1,-1,-1, Busz   65   ,47.54091,19.000666
1368,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.9,20,945000, Felsőrákoshegy,-1,-1,1,garden view,1,0,0,-1,not available,0,1 room,1,0,renovated,0,0,1,0,0,0,full comfort,0,1,0,-1,1,-1,tile stove,0,0,0,0,yes,together,0,1,-1,-1,-1,loft conversion possible,1,-1,47.471638,19.25049
1369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.6,49,420408.1633, Kispest,-1,-1,1,street view,0,0,1,-1,available,1,2 room,2,0,renovated,0,0,1,0,0,0,full comfort,0,1,0,-1,1,-1,combination boiler,0,0,1,0,not specified,together,0,1,-1,-1,-1,-1,-1,-1,47.448254,19.146685
1370,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9,50,358000, Rákosliget,-1,-1,1,street view,0,0,1,-1,not available,0,2 room,2,0,needs renovation,0,0,0,0,1,0,full comfort,0,1,0,-1,1,-1,natural gas (convector),1,0,0,0,not specified,together,0,1,-1,-1,-1,loft conversion not possible,0,-1,47.488834,19.259464
1371,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.9,160,499375, Ganz-kertváros,-1,-1,1,garden view,1,0,0,-1,-1,-1,4 + 1 half room,4,1,not specified,0,0,0,0,0,0,double comfort,1,0,0,-1,2,-1,electric,0,0,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,47.420395,19.218422
1372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5,53,330188.6792, Meggyfa utca,-1,-1,1,garden view,1,0,0,-1,-1,-1,2 room,2,0,in good condition,0,1,0,0,0,0,full bath,0,0,0,-1,1,-1,natural gas (convector),1,0,0,0,no,separate,1,0,-1,-1,-1,-1,-1, Busz   38   138   238   278   38A    Éjszakai   938   ,47.38952,19.03831
1373,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344,478,719665.272, II/A kerület – Adyliget,-1,-1,1,garden view,1,0,0,-1,available,1,5 room,5,0,in good condition,0,1,0,0,0,0,luxury,0,0,1,-1,4,-1,natural gas boiler,1,0,0,0,no,separate and together too,1,0,-1,-1,-1,loft conversion,1,-1,47.54735,18.93912
1374,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,244,1020491.803, Németvölgy,-1,-1,1,garden view,1,0,0,-1,not available,0,8 room,8,0,in good condition,0,1,0,0,0,0,not specified,0,0,0,-1,3,-1,combination boiler,0,0,1,0,not specified,not specified,-1,-1,-1,-1,-1,loft conversion,1,-1,47.48965,19.017857
1375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,535,467289.7196, II/A kerület – Budaliget,-1,-1,1,panoramic,0,1,0,-1,available,1,7 room,7,0,in good condition,0,1,0,0,0,0,luxury,0,0,1,-1,3,-1,combination boiler,0,0,1,0,no,separate and together too,1,0,-1,-1,-1,loft conversion,1,-1,47.56751,18.941212
1376,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,160,387500, Belsőmajor,-1,-1,1,not specified,0,0,0,-1,available,1,5 room,5,0,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,2,-1,combination boiler,0,0,1,0,not specified,separate and together too,1,0,-1,-1,-1,loft conversion,1,-1,47.396362,19.191326
1377,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,140,321428.5714, Csepel-Erdősor,-1,-1,1,garden view,1,0,0,-1,-1,-1,4 room,4,0,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,2,-1,combination boiler,0,0,1,0,yes,together,0,1,-1,-1,-1,-1,-1,-1,47.40773,19.075535
1378,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,400,495000, Budatétény,-1,-1,1,garden view,1,0,0,-1,available,1,6 room,6,0,mint,0,0,0,0,0,1,luxury,0,0,1,-1,3,-1,combination boiler,0,0,1,0,not specified,not specified,-1,-1,-1,-1,-1,loft conversion,1,-1,47.417107,19.01089
1379,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,120,1158333.333, Ómátyásföld,-1,-1,1,garden view,1,0,0,-1,-1,-1,4 room,4,0,in good condition,0,1,0,0,0,0,full comfort,0,1,0,-1,1,-1,combination boiler,0,0,1,0,no,separate,1,0,-1,-1,-1,loft conversion possible,1,-1,47.509827,19.19692
1380,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,64,468750, Csepel-Királyerdő,-1,-1,1,garden view,1,0,0,-1,not available,0,2 room,2,0,needs renovation,0,0,0,0,1,0,full comfort,0,1,0,-1,1,-1,combination boiler,0,0,1,0,yes,together,0,1,-1,-1,-1,-1,-1,-1,47.40541,19.09597
1381,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484.82,430,1127488.372, II/A kerület – Pesthidegkút-Ófalu,-1,-1,1,garden view,1,0,0,-1,-1,-1,6 room,6,0,mint,0,0,0,0,0,1,luxury,0,0,1,-1,1,-1,not specified,0,0,0,0,not specified,separate and together too,1,0,-1,-1,-1,-1,-1,-1,47.56973,18.95969
1382,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.9,85,563529.4118, Rákoscsaba,-1,-1,1,garden view,1,0,0,-1,-1,-1,1 + 3 half room,1,3,mint,0,0,0,0,0,1,full comfort,0,1,0,-1,1,-1,combination boiler,0,0,1,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1,-1,47.480015,19.299547
1383,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.9,100,329000, Kossuthfalva,-1,-1,1,garden view,1,0,0,-1,not available,0,2 room,2,0,in medium condition,0,0,0,1,0,0,full comfort,0,1,0,-1,1,-1,natural gas boiler,1,0,0,0,yes,separate,1,0,-1,-1,-1,loft conversion possible,1,-1,47.439117,19.123363
1384,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,142,464788.7324, Mátyásföld – Petőfikert,-1,-1,1,garden view,1,0,0,-1,-1,-1,4 room,4,0,not specified,0,0,0,0,0,0,double comfort,1,0,0,-1,2,-1,combination boiler,0,0,1,0,not specified,separate and together too,1,0,-1,-1,-1,loft conversion,1,-1,47.50843,19.21695
1385,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,165,418181.8182, Belsőmajor,-1,-1,1,not specified,0,0,0,-1,-1,-1,4 room,4,0,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,2,-1,combination boiler,0,0,1,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1,-1,47.396362,19.191326
1386,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,140,428571.4286, Belsőmajor,-1,-1,1,not specified,0,0,0,-1,-1,-1,5 room,5,0,mint,0,0,0,0,0,1,not specified,0,0,0,-1,1,-1,combination boiler,0,0,1,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1,-1,47.396362,19.191326
1387,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,150,453333.3333, Kossuth Ferenc-telep,-1,-1,1,not specified,0,0,0,-1,-1,-1,5 room,5,0,not specified,0,0,0,0,0,0,double comfort,1,0,0,-1,2,-1,combination boiler,0,0,1,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1,-1,47.40498,19.176844
1388,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.9,90,498888.8889, Sashalom – Nagyiccetelep,-1,-1,-1,garden view,1,0,0,-1,-1,-1,3 room,3,0,needs renovation,0,0,0,0,1,0,full comfort,0,1,0,-1,1,-1,combination boiler,0,0,1,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1,-1,47.507088,19.18775
1389,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,199,1080402.01, II/A kerület – Máriaremete,-1,-1,1,garden view,1,0,0,-1,available,1,4 room,4,0,not specified,0,0,0,0,0,0,luxury,0,0,1,-1,3,-1,renewable energy,0,0,0,0,not specified,separate and together too,1,0,-1,-1,-1,-1,-1,-1,47.558613,18.945063
1390,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.99,144,361041.6667, Rákoskert,-1,-1,1,garden view,1,0,0,-1,-1,-1,1 + 1 half room,1,1,in medium condition,0,0,0,1,0,0,not specified,0,0,0,-1,3,-1,mixed heating,0,0,0,0,not specified,together,0,1,-1,-1,-1,-1,-1,-1,47.46225,19.306496
1391,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.89,150,239266.6667, Erzsébetfalva,-1,-1,1,garden view,1,0,0,-1,not available,0,5 room,5,0,in good condition,0,1,0,0,0,0,full comfort,0,1,0,-1,2,-1,combination boiler,0,0,1,0,not specified,separate and together too,1,0,-1,-1,-1,loft conversion,1,-1,47.443764,19.109503
1392,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,180,833333.3333, Farkastorok,-1,-1,1,panoramic,0,1,0,-1,-1,-1,3 + 1 half room,3,1,not specified,0,0,0,0,0,0,luxury,0,0,1,-1,3,-1,combination boiler,0,0,1,0,not specified,separate and together too,1,0,-1,-1,-1,loft conversion,1,-1,47.556553,19.021547
1393,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,178,842696.6292, Farkastorok,-1,-1,1,panoramic,0,1,0,-1,-1,-1,3 + 1 half room,3,1,not specified,0,0,0,0,0,0,luxury,0,0,1,AA++,3,-1,combination boiler,0,0,1,0,not specified,separate and together too,1,0,-1,-1,-1,loft conversion,1,-1,47.556553,19.021547
1394,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.06,148,345000, Ganztelep,-1,-1,-1,street view,0,0,1,-1,available,1,4 room,4,0,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,2,-1,combination boiler,0,0,1,0,not specified,separate,1,0,-1,-1,-1,loft conversion not possible,0,-1,47.429474,19.228127
1395,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,230,739130.4348, II/A kerület – Budaliget,-1,-1,1,panoramic,0,1,0,-1,-1,-1,5 room,5,0,not specified,0,0,0,0,0,0,double comfort,1,0,0,-1,2,-1,heat pump,0,0,0,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1,-1,47.56751,18.941212
1396,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,230,404347.8261, II/A kerület – Budaliget,-1,-1,1,panoramic,0,1,0,-1,-1,-1,5 room,5,0,unfinished,0,0,0,0,0,0,double comfort,1,0,0,-1,2,-1,heat pump,0,0,0,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1,-1,47.56751,18.941212
1397,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.7,170,362941.1765, Budafok,-1,-1,1,garden view,1,0,0,-1,not available,0,4 + 1 half room,4,1,in medium condition,0,0,0,1,0,0,double comfort,1,0,0,-1,2,-1,combination boiler,0,0,1,0,no,separate and together too,1,0,-1,-1,-1,loft conversion,1,-1,47.427578,19.02647
1398,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5,63,436507.9365, Tuba utca,-1,-1,-1,not specified,0,0,0,-1,-1,-1,2 + 1 half room,2,1,in good condition,0,1,0,0,0,0,not specified,0,0,0,-1,1,-1,natural gas (convector),1,0,0,0,not specified,separate,1,0,-1,-1,-1,-1,-1, Villamos   3   52    Busz   123A   294E   3   52   54   55   66   123   148   66B   66E   84E   89E   94E    Éjszakai   966   ,47.45232,19.11216
1399,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.5,105,471428.5714, Ganztelep,-1,-1,1,not specified,0,0,0,-1,available,1,4 room,4,0,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,2,-1,elektromos,0,0,0,0,no,not specified,-1,-1,-1,-1,-1,loft conversion not possible,0,-1,47.429474,19.228127
1400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,150,433333.3333, Budafok – Rózsavölgy,-1,-1,1,garden view,1,0,0,-1,-1,-1,4 + 1 half room,4,1,in good condition,0,1,0,0,0,0,not specified,0,0,0,-1,2,-1,combination boiler,0,0,1,0,no,separate and together too,1,0,-1,-1,-1,loft conversion,1,-1,47.44015,19.019703
1401,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.8,135,442962.963, Újpéteritelep,-1,-1,1,garden view,1,0,0,-1,-1,-1,4 + 1 half room,4,1,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,2,-1,combination boiler,0,0,1,0,not specified,together,0,1,-1,-1,-1,-1,-1,-1,47.40805,19.192133
1402,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.9,92,618478.2609, Csillag utca,-1,-1,1,garden view,1,0,0,-1,available,1,4 room,4,0,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,2,-1,combination boiler,0,0,1,0,not specified,separate,1,0,-1,-1,-1,-1,-1, Busz   174   244   144    Éjszakai   996   ,47.51655,19.15357
1403,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.9,270,462592.5926, Táborhegy,-1,-1,1,not specified,0,0,0,-1,-1,-1,6 room,6,0,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,3,-1,combination boiler,0,0,1,0,not specified,not specified,-1,-1,-1,-1,-1,-1,-1,-1,47.550007,19.021368
1404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,160,618750, Patkó utca 11,-1,-1,1,street view,0,0,1,-1,not available,0,4 room,4,0,needs renovation,0,0,0,0,1,0,full bath,0,0,0,-1,2,-1,combination boiler,0,0,1,0,no,separate and together too,1,0,-1,-1,-1,loft conversion possible,1, Busz   128   155   156   ,47.510788,18.997389
