ID,Houses,Apartments,Rooms,District I,District II,District III,District IV,District V,District VI,District VII,District VIII,District IX,District X,District XI,District XII,District XIII,District XIV,District XV,District XVI,District XVII,District XVIII,District XIX,District XX,District XXI,District XXII,District XXIII,Price(HUF per month),Size(sqm),Price per sqm (HUF),Street,Floor,Name of Residential complex,Parking place,View,View: Garden view,View: Panoramic view,View: Street view,Elevator,Lift,Air conditioning,Air conditioner,Number of rooms,Number of rooms: whole rooms,Number of rooms: half rooms,Condition of property,Condition of property: Newly build,Condition of property: In good condition,Condition of property: Renovated,Condition of property: In medium condition,Condition of property: Needs renovation,Condition of property: Mint,Utility level,Utility: double comfort,Utility: full comfort,Utility luxury,Energy Performance Certificate,Furnished,Floors of the building,Ceiling height,Heating,Heating: gas,Heating: wall_heating,Heating: combination,Heating: ceiling,Heating: central heating,Accessible,Bathroom and toilet,Bathroom: separate,Bathroom: together,Orientation,Orientation: North,Orientation: South,Orientation: East,Orientation: West,Orientation: Northeast,Orientation: Northwest,Orientation: Southwest,Orientation: Southeast,Garden access,Balcony,Attic,Attic: Loft conversion,Transportation,Latitude,Longitude
423,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,904988,240,3770.783333, II/A kerület – Budaliget,-1,-1,1,garden view,1,0,0,-1,-1,-1,-1,6 room,6,0,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,0,3,-1,not specified,0,0,0,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.56751,18.941212
424,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000000,710,4225.352113, Zugligeti út,-1,-1,1,not specified,0,0,0,-1,-1,available,1,10 room,10,0,renovated,0,0,1,0,0,0,luxury,0,0,1,-1,1,4,-1,fan-coil,0,0,0,0,0,-1,separate,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Busz   22   222   22A   291    Éjszakai   922   ,47.517067,18.980957
425,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1357482,450,3016.626667, Kútvölgyi út,-1,-1,1,garden view,1,0,0,-1,-1,available,1,7 room,7,0,renovated,0,0,1,0,0,0,double comfort,1,0,0,-1,1,3,-1,combination boiler,0,0,1,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Busz   128   155   ,47.51109,18.989595
426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,969630,250,3878.52, Úrbéres utca,-1,-1,1,not specified,0,0,0,-1,-1,-1,-1,7 room,7,0,mint,0,0,0,0,0,1,not specified,0,0,0,-1,0,3,-1,not specified,0,0,0,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Busz   64A   164   264   64    Éjszakai   964   ,47.56998,18.95072
427,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,969000,320,3028.125, Tisztviselőtelep,-1,-1,-1,garden view,1,0,0,-1,-1,-1,-1,7 room,7,0,renovated,0,0,1,0,0,0,luxury,0,0,1,-1,0,2,-1,combination boiler,0,0,1,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.480545,19.09756
428,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570000,241,2365.145228, Arany utca,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,7 room,7,0,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,0,-1,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Busz   134    Éjszakai   923   ,47.58364,19.05722
429,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300000,150,2000, Dér utca,-1,-1,1,panoramic,0,1,0,-1,-1,not available,0,4 + 1 half room,4,1,mint,0,0,0,0,0,1,full comfort,0,1,0,AA++,0,3,-1,combination boiler,0,0,1,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.55509,18.95409
430,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1357482,300,4524.94, Széchenyihegy,-1,-1,1,not specified,0,0,0,-1,-1,available,1,6 room,6,0,mint,0,0,0,0,0,1,luxury,0,0,1,-1,0,3,-1,combination boiler,0,0,1,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.490948,18.98421
431,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380000,140,2714.285714, Dér utca,-1,-1,1,panoramic,0,1,0,-1,-1,-1,-1,4 room,4,0,in good condition,0,1,0,0,0,0,full comfort,0,1,0,-1,1,3,-1,combination boiler,0,0,1,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.55509,18.95409
432,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,743383,260,2859.165385, Törökvész,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,3 + 2 half room,3,2,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,0,-1,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.521687,19.003485
433,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300000,140,2142.857143, Sánc utca,-1,-1,1,street view,0,0,1,-1,-1,-1,-1,4 room,4,0,renovated,0,0,1,0,0,0,double comfort,1,0,0,-1,1,-1,-1,combination boiler,0,0,1,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Busz   108E   27   110   112   178   8E    Éjszakai   908   ,47.48874,19.03752
434,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165000,36,4583.333333, Perem ösvény,-1,-1,-1,panoramic,0,1,0,-1,-1,available,1,2 room,2,0,mint,0,0,0,0,0,1,not specified,0,0,0,-1,1,-1,-1,electric,0,0,0,0,0,-1,together,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.485947,18.97
435,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034272,400,2585.68, Kútvölgy,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,5 room,5,0,renovated,0,0,1,0,0,0,luxury,0,0,1,-1,0,4,-1,natural gas boiler,1,0,0,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.509247,18.99093
436,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1131235,550,2056.790909, II/A kerület – Adyliget,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,4 room,4,0,mint,0,0,0,0,0,1,luxury,0,0,1,-1,0,4,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.54735,18.93912
437,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1777655,750,2370.206667, II/A kerület – Adyliget,-1,-1,1,garden view,1,0,0,-1,-1,available,1,5 room,5,0,mint,0,0,0,0,0,1,luxury,0,0,1,-1,0,4,-1,combination boiler,0,0,1,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.54735,18.93912
438,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400000,195,2051.282051, Nádirigó utca,-1,-1,1,garden view,1,0,0,-1,-1,not available,0,4 + 2 half room,4,2,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,0,4,-1,not specified,0,0,0,0,0,no,together,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Busz   141   158   58    Éjszakai   941   ,47.42607,19.00851
439,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100000,380,2894.736842, Csatárka,-1,-1,1,panoramic,0,1,0,-1,-1,not available,0,11 room,11,0,renovated,0,0,1,0,0,0,double comfort,1,0,0,-1,0,5,-1,not specified,0,0,0,0,0,no,together,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.531506,19.002827
440,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450000,160,2812.5, Nógrádi utca,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,4 + 1 half room,4,1,renovated,0,0,1,0,0,0,double comfort,1,0,0,-1,0,3,-1,combination boiler,0,0,1,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Busz   21   112   212   21A    Éjszakai   990   ,47.50172,19.00372
441,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400000,195,2051.282051, Füzike utca 4,-1,-1,1,garden view,1,0,0,-1,-1,not available,0,3 room,3,0,in medium condition,0,0,0,1,0,0,not specified,0,0,0,-1,0,3,-1,not specified,0,0,0,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Busz   141   158   58    Éjszakai   941   ,47.424397,19.010302
442,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810100,521,1554.894434, Hűvösvölgyi út,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,9 + 2 half room,9,2,newly built,1,0,0,0,0,0,not specified,0,0,0,-1,0,3,-1,combination boiler,0,0,1,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Villamos   56   56A   59   59B   61    Busz   22   129   222   22A   29   291    Éjszakai   922   956   ,47.519745,18.992552
443,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600000,200,3000, Szabadság utca,-1,-1,-1,panoramic,0,1,0,-1,-1,-1,-1,5 + 2 half room,5,2,mint,0,0,0,0,0,1,luxury,0,0,1,-1,0,-1,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Busz   134    Éjszakai   923   ,47.58731,19.05274
444,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490000,200,2450, Pusztaszeri út,-1,-1,1,not specified,0,0,0,-1,-1,-1,-1,8 room,8,0,renovated,0,0,1,0,0,0,double comfort,1,0,0,-1,0,-1,-1,natural gas boiler,1,0,0,0,0,-1,separate,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Busz   29   65   111   165   65A   ,47.528297,19.031277
445,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1616050,350,4617.285714, Szemlőhegy,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,4 room,4,0,in good condition,0,1,0,0,0,0,not specified,0,0,0,-1,0,-1,-1,combination boiler,0,0,1,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.52432,19.028393
446,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,969630,550,1762.963636, Mártonhegy,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,6 room,6,0,renovated,0,0,1,0,0,0,luxury,0,0,1,-1,0,3,-1,natural gas boiler,1,0,0,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.490086,19.001743
447,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550000,330,1666.666667, Árvavár utca,-1,-1,1,garden view,1,0,0,-1,-1,available,1,7 + 2 half room,7,2,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,0,3,-1,combination boiler,0,0,1,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Villamos   69   62   62A    Busz   5   124   125   224    Éjszakai   973   ,47.537632,19.118975
448,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,626000,300,2086.666667, Balogh Ádám utca,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,5 room,5,0,in good condition,0,1,0,0,0,0,not specified,0,0,0,-1,0,-1,-1,combination boiler,0,0,1,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Busz   29   ,47.52694,18.99799
449,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517136,120,4309.466667, Uzsoki utca,-1,-1,1,garden view,1,0,0,-1,-1,available,1,4 room,4,0,renovated,0,0,1,0,0,0,double comfort,1,0,0,-1,1,-1,-1,combination boiler,0,0,1,0,0,-1,separate,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Villamos   3   62   62A   69    Busz   5   32    Éjszakai   973    Troli   82   ,47.520172,19.09975
450,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,969630,280,3462.964286, II/A kerület – Budaliget,-1,-1,1,street view,0,0,1,-1,-1,-1,-1,6 + 1 half room,6,1,mint,0,0,0,0,0,1,luxury,0,0,1,-1,1,3,-1,natural gas boiler,1,0,0,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.56751,18.941212
451,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,808025,220,3672.840909, Tópart utca,-1,-1,1,street view,0,0,1,-1,-1,available,1,5 room,5,0,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,1,-1,-1,combination boiler,0,0,1,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.57113,18.95691
452,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2585680,600,4309.466667, Orbánhegy,-1,-1,1,panoramic,0,1,0,-1,-1,-1,-1,8 room,8,0,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,0,-1,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.496105,19.00613
453,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100000,520,2115.384615, Virányos,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,5 + 1 half room,5,1,renovated,0,0,1,0,0,0,luxury,0,0,1,-1,0,3,-1,combination boiler,0,0,1,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.51427,18.98992
454,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500000,480,3125, Svábhegy,-1,-1,1,panoramic,0,1,0,-1,-1,-1,-1,8 room,8,0,in good condition,0,1,0,0,0,0,not specified,0,0,0,-1,0,3,-1,natural gas boiler,1,0,0,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.502052,18.979607
455,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300000,180,1666.666667, Soroksár – Orbánhegy,-1,-1,1,garden view,1,0,0,-1,-1,-1,-1,5 room,5,0,unfinished,0,0,0,0,0,0,full comfort,0,1,0,-1,0,-1,-1,combination boiler,0,0,1,0,0,-1,separate,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.385677,19.11682
456,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1412400,450,3138.666667, Eötvös út,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,5 room,5,0,mint,0,0,0,0,0,1,luxury,0,0,1,AA,1,3,-1,padlófűtés,0,0,0,0,0,-1,separate,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Busz   21   21A    Éjszakai   990   ,47.49924,18.978102
457,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580000,240,2416.666667, Nagyida utca,-1,-1,1,garden view,1,0,0,-1,-1,available,1,4 room,4,0,renovated,0,0,1,0,0,0,full bath,0,0,0,-1,0,2,-1,combination boiler,0,0,1,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Busz   8E    Éjszakai   908   ,47.473614,18.987263
458,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170000,160,1062.5, Somlyó Zoltán utca,-1,-1,1,not specified,0,0,0,-1,-1,not available,0,4 room,4,0,renovated,0,0,1,0,0,0,double comfort,1,0,0,-1,0,2,-1,combination boiler,0,0,1,0,0,-1,separate,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Villamos   50    Busz   93   182   184   93A    Éjszakai   914   950   950A   ,47.45442,19.15996
459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1292840,320,4040.125, Rézsű utca,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,4 room,4,0,in good condition,0,1,0,0,0,0,luxury,0,0,1,-1,0,3,-1,natural gas boiler,1,0,0,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.54789,18.94361
460,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517136,210,2462.552381, Jegesmedve utca,-1,-1,1,panoramic,0,1,0,-1,-1,-1,-1,7 room,7,0,newly built,1,0,0,0,0,0,double comfort,1,0,0,A+,0,3,-1,combination boiler,0,0,1,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.57192,18.95576
461,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,175,1428.571429, Liget sor,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,4 + 4 half room,4,4,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,0,-1,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Busz   146   146A   176E   98   198   276E    Éjszakai   998   ,47.486374,19.258205
462,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2262470,509,4444.931238, Kissvábhegy,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,4 room,4,0,in good condition,0,1,0,0,0,0,not specified,0,0,0,-1,0,-1,-1,fan-coil,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.502213,19.01265
463,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70000,50,1400, Borona utca,-1,-1,1,garden view,1,0,0,-1,-1,not available,0,1 + 1 half room,1,1,not specified,0,0,0,0,0,0,full comfort,0,1,0,-1,1,1,-1,natural gas (convector),1,0,0,0,0,yes,together,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion not possible,0, Busz   36   52   135   ,47.4176,19.12262
464,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1292840,250,5171.36, II/A kerület – Széphalom,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,6 room,6,0,newly built,1,0,0,0,0,0,luxury,0,0,1,-1,0,2,-1,combination boiler,0,0,1,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.559986,18.959665
465,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355000,90,3944.444444, János utca 75,-1,-1,1,garden view,1,0,0,-1,-1,available,1,3 + 1 half room,3,1,renovated,0,0,1,0,0,0,double comfort,1,0,0,-1,1,2,-1,gázkazán,0,0,0,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Busz   174   244   144    Éjszakai   931   996   ,47.52477,19.170765
466,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,808025,370,2183.851351, II/A kerület – Máriaremete,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,6 room,6,0,mint,0,0,0,0,0,1,luxury,0,0,1,-1,1,3,-1,combination boiler,0,0,1,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.558613,18.945063
467,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,581778,210,2770.371429, Gomba utca,-1,-1,1,not specified,0,0,0,-1,-1,-1,-1,5 + 1 half room,5,1,renovated,0,0,1,0,0,0,double comfort,1,0,0,-1,1,2,-1,combination boiler,0,0,1,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Busz   29   91   111   291    Éjszakai   931   ,47.52618,19.01882
468,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300000,100,3000, Alsórákos,-1,-1,1,garden view,1,0,0,-1,-1,-1,-1,3 room,3,0,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,0,1,-1,combination boiler,0,0,1,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.524723,19.12863
469,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,130,1923.076923, Aszú utca,-1,-1,1,garden view,1,0,0,-1,-1,not available,0,5 + 1 half room,5,1,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,0,3,-1,gáz (cirko),1,0,0,0,0,no,separate,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion possible,1, Busz   57   64   164   264   64A    Éjszakai   964   956   ,47.558987,18.96066
470,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1939260,500,3878.52, Virányos út,-1,-1,1,not specified,0,0,0,-1,-1,-1,-1,8 room,8,0,mint,0,0,0,0,0,1,luxury,0,0,1,-1,0,4,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Villamos   59    Busz   22   129   155   156   222   22A   291    Éjszakai   922   956   ,47.51524,18.9939
471,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100000,380,2894.736842, Nagybányai út 20/b,-1,-1,1,panoramic,0,1,0,-1,-1,not available,0,11 room,11,0,in good condition,0,1,0,0,0,0,full comfort,0,1,0,-1,1,3,-1,central heating,0,0,0,0,1,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Busz   11   29   ,47.52948,18.993383
472,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350000,140,2500, Kőpor köz,-1,-1,1,panoramic,0,1,0,-1,-1,-1,-1,4 room,4,0,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,0,4,-1,combination boiler,0,0,1,0,0,-1,separate,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Busz   219   ,47.58226,19.01942
473,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1131235,270,4189.759259, II/A kerület – Máriaremete,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,5 room,5,0,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,0,3,-1,combination boiler,0,0,1,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.558613,18.945063
474,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2262470,509,4444.931238, Szent Orbán tér,-1,-1,1,street view,0,0,1,-1,-1,available,1,14 room,14,0,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,0,2,-1,not specified,0,0,0,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Busz   21   102   112   212   21A    Éjszakai   990   ,47.499977,19.007996
475,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,575000,200,2875, Költő utca,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,6 + 1 half room,6,1,in good condition,0,1,0,0,0,0,not specified,0,0,0,-1,0,4,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Villamos   60    Busz   21   110   112   212   21A   60    Éjszakai   990   ,47.49616,18.994278
476,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,743383,322,2308.642857, Csillebérc,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,6 room,6,0,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,1,-1,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.488377,18.966871
477,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300000,106,2830.188679, Levedi utca,-1,-1,1,garden view,1,0,0,-1,-1,available,1,2 + 2 half room,2,2,mint,0,0,0,0,0,1,double comfort,1,0,0,A,1,2,-1,combination boiler,0,0,1,0,0,-1,together,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion not possible,0, Hév   H9   ,47.53078,19.21343
