ID,Apartment,House,Room,Price per month,Size(sqm),Price per sqm,District I,District II,District III,District IV,District V,District VI,District VII,District VIII,District IX,District X,District XI,District XII,District XIII,District XIV,District XV,District XVI,District XVII,District XVIII,District XIX,District XX,District XXI,District XXII,District XXIII,Street,Number of rooms,Number of seperate rooms,Number ofhalf rooms,Type of the building,Brick apartment,Block apartment,Deposit,Utilities,Common cost,Furniture,Furnished,Equipped,Partly furnished,Empty,Floor,Balconies,View,View: Courtyard,"View: Courtyard, sunny","View: Courtyard, not sunny",View: Danube,View: Garden,View: Roof,View: Square,View: Panoramic,View: Park,View: Street,"View: Street, quiet","View: Street, sunny",View: City,View: Hill,Shortest rental period,Children welcomed,American kitchen,Can be an office,Foreigners welcomed,Washing machine,Details,Area,Transportation,Near universities,Latitude,Longitude
1485,1,0,0,556,60,9.266666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oktogon tér,"
                1 room                 + 1 half room            ",1,1,Brick Apartment,1,0,1113,62,12,"Furnished, equipped",1,1,0,0,2,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,At least one year,-1,-1,-1,-1,-1,fh.alberlet.hu,,"4, 6 trams, Metro 1 historic line						","Andrássy Gyula Budapesti Német Nyelvű Egyetem - ANNYE ( 1.901 km )Budapesti Gazdasági Főiskola - BGF KVIFK ( 0.648 km )Bhaktivedanta Hittudományi Főiskola - BKTF ( 0.563 km )Budapesti Műszaki Főiskola - BMF BGK ( 1.756 km )Baptista Teológiai Akadémia - BTA ( 1.325 km )Eötvös Loránd Tudományegyetem - ELTE BTK ( 1.700 km )Eötvös Loránd Tudományegyetem - ELTE PPK ( 1.251 km )Heller Farkas Gazdasági és Turisztikai Szolgáltatások Főiskolája - HFF ( 1.460 km )Közép-Európai Egyetem - KEE ( 1.167 km )Liszt Ferenc Zeneművészeti Egyetem - LFZE ( 0.768 km )McDaniel College - MCDC ( 1.694 km )Magyar Képzőművészeti Egyetem - MKE ( 0.643 km )Országos Rabbiképző - Zsidó Egyetem - OR ZSE ( 1.928 km )Pázmány Péter Katolikus Egyetem - PPKE ( 1.990 km )Pázmány Péter Katolikus Egyetem - PPKE JÁK ( 1.956 km )Semmelweis Egyetem - SE EFK ( 1.806 km )Színház- és Filmművészeti Egyetem - SZFE ( 1.593 km )Szent István Egyetem - SZIE ÁOTK ( 1.584 km )Sapientia Szerzetesi Hittudományi Főiskola - SSZHF ( 1.857 km )Central European University - CEU ( 1.167 km )

                    More
                    



",47.5055425,19.0634868
1486,1,0,0,800,60,13.33333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Váci utca,"
                2 rooms                            ",2,0,Brick Apartment,1,0,1600,77,62,"Furnished, equipped",1,1,0,0,1,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,-1,-1,-1,-1,-1,"60 sqms two-bedroom apartment for rent close to Ferenciek tere!

The first floor apartment is totally furnished and equipped. The two bedrooms have double beds, on request study desks and wardrobes will be ensured.
The kitchen is equipped with fridge, cooker, exhauser and microwave. The bathroom has tub and the toilet and washing machine can be found here too. A dining-area is formed in the apartment.
The flat is located in the city center, close to several restaurants, shopping-, and entertainment facilities.
Considering publis transport the apartment is few minutes walk away from M3 metro and to several buses. The transport to Buda is excellent and the Danube is in few minutes walking distance.

Rental fee: 800 € /month
Common cost: 75 € /month
Two months deposit is needed.",,"4, 6 trams, Metro 1 historic line						","Budapesti Gazdasági Főiskola - BGF KVIFK ( 0.397 km )Bhaktivedanta Hittudományi Főiskola - BKTF ( 0.889 km )Baptista Teológiai Akadémia - BTA ( 1.638 km )Eötvös Loránd Tudományegyetem - ELTE BTK ( 1.851 km )Eötvös Loránd Tudományegyetem - ELTE PPK ( 1.456 km )Heller Farkas Gazdasági és Turisztikai Szolgáltatások Főiskolája - HFF ( 1.797 km )Közép-Európai Egyetem - KEE ( 1.096 km )Liszt Ferenc Zeneművészeti Egyetem - LFZE ( 1.054 km )Magyar Képzőművészeti Egyetem - MKE ( 0.987 km )Színház- és Filmművészeti Egyetem - SZFE ( 1.818 km )Szent István Egyetem - SZIE ÁOTK ( 1.926 km )Sapientia Szerzetesi Hittudományi Főiskola - SSZHF ( 1.900 km )Central European University - CEU ( 1.096 km )

                    More
                    



",47.491922,19.0537727
1487,1,0,0,835,57,14.64912281,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,György Aladár utca,"
                2 rooms                            ",2,0,Brick Apartment,1,0,1669,93,62,"Furnished, equipped",1,1,0,0,2,-1,View to the hills,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,-1,1,-1,-1,-1,"XII-th district, 57 sm flat, 2 rooms, 1 bathroom, very big balcony (45 sm), inner 2 level, very big garden, 2th level, partly furnished, totally equipped, very nice panorama, please call me if you want to see. ",,"4, 6 trams, 47, 49 trams, 7 bus, Metro 3 blue, Metro 2 red, Matro 4","Andrássy Gyula Budapesti Német Nyelvű Egyetem - ANNYE ( 1.152 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE BCE ( 1.403 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE GTK BCE GTK ( 1.403 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE KTK BCE KTK ( 1.403 km )Budapesti Corvinus Egyetem - BKÁE TK BCE TK ( 1.214 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME ( 1.639 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME ÉSZK ( 1.639 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME GTK ( 1.639 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME KSK ( 1.639 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME TTK ( 1.639 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME VIK ( 1.812 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME-ÉŐK ( 1.639 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME-VBK ( 1.639 km )Budapesti Műszaki Főiskola - BMF BGK ( 1.096 km )Budapesti Műszaki Főiskola - BMF KGK ( 0.483 km )Eötvös Loránd Tudományegyetem - ELTE ( 1.398 km )Eötvös Loránd Tudományegyetem - ELTE ÁJK ( 1.398 km )Eötvös Loránd Tudományegyetem - ELTE BTK ( 1.442 km )Eötvös Loránd Tudományegyetem - ELTE IK ( 1.771 km )Eötvös Loránd Tudományegyetem - ELTE PPK ( 1.640 km )Eötvös Loránd Tudományegyetem - ELTE TÁTK ( 1.771 km )Eötvös Loránd Tudományegyetem - ELTE TTK ( 1.771 km )Heller Farkas Gazdasági és Turisztikai Szolgáltatások Főiskolája - HFF ( 1.761 km )Károli Gáspár Református Egyetem - KRE ( 1.163 km )Károli Gáspár Református Egyetem - KRE BTK ( 0.922 km )Károli Gáspár Református Egyetem - KRE HTK ( 0.925 km )McDaniel College - MCDC ( 1.908 km )Országos Rabbiképző - Zsidó Egyetem - OR ZSE ( 0.901 km )Pázmány Péter Katolikus Egyetem - PPKE ( 0.989 km )Pázmány Péter Katolikus Egyetem - PPKE HTK ( 1.544 km )Pázmány Péter Katolikus Egyetem - PPKE ITK ( 0.230 km )Pázmány Péter Katolikus Egyetem - PPKE JÁK ( 1.022 km )Semmelweis Egyetem - SE ( 0.693 km )Semmelweis Egyetem - SE ÁOK ( 0.693 km )Semmelweis Egyetem - SE EFK ( 1.078 km )Semmelweis Egyetem - SE FOK ( 0.693 km )Semmelweis Egyetem - SE GYTK ( 0.693 km )Színház- és Filmművészeti Egyetem - SZFE ( 1.269 km )Szent István Egyetem - SZIE ÁOTK ( 1.858 km )Sapientia Szerzetesi Hittudományi Főiskola - SSZHF ( 1.926 km )Wesley János Lelkészképző Főiskola - WJLF ( 0.639 km )Wekerle Sándor Üzleti Főiskola - WSUF ( 0.359 km )

                    More
                    



",47.5091984,18.9860764
1488,1,0,0,464,45,10.31111111,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Király utca,"
                2 rooms                            ",2,0,Brick Apartment,1,0,927,62,34,"Furnished, equipped",1,1,0,0,3,-1,Street and courtyard,1,0,0,0,0,0,0,0,0,1,0,0,0,0,12,-1,-1,-1,-1,-1,royalhome.alberlet.hu,,"47, 49 trams, Metro 1 historic line, Metro 3 blue, Metro 2 red						",,47.4988647,19.0573121
1489,1,0,0,402,50,8.04,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Szondi utca,"
                2 rooms                            ",2,0,Brick Apartment,1,0,804,31,31,Empty,0,0,0,1,3,-1,"Courtyard, sunny",1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,-1,-1,-1,-1,-1,"Budapest 6th district , in Szondi street, close to Rippl-Rónai, Munkácsy Mihály street, 3rd foor, 50 sqm  unfurnished 2 rooms flat is for rent for minimum one year.  
It has spacious entrance hall, kitchen, bathroom, separate toilet, each with a window. Rooms are  20 and 15 sqm, opens to each other. It  sunny, quiet as the windows are facing the inner courtyard of the house.  There is no washing machine and fridge, the tenant must arrange it. Electric stove is provided, water is supplied by an electric boiler, the apartment heat is supplied by a gas convector. Common cost is 10.000HUF,  water, electricity and gas consumption has to be paid after use and measurement. Smoking and pet keeping is not possible. 
We are expecting one person, maximum one couple  
Rent is 130.000 HUF + 2 months deposit. 
Our service is free for tenants. 
",,"4, 6 trams, Metro 3 blue",,47.512111,19.0670591
1490,1,0,0,495,42,11.78571429,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Kerékgyártó utca,"
                2 rooms                            ",2,0,Brick Apartment,1,0,989,46,31,"Furnished, equipped",1,1,0,0,1,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,-1,1,-1,-1,-1,royalhome.alberlet.hu,,"4, 6 trams, Metro 1 historic line						",,47.5270199,19.1120379
1491,1,0,0,433,40,10.825,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Szerémi sor,"
                1 room                 + 1 half room            ",1,1,Brick Apartment,1,0,866,46,31,"Partly furnished, equipped",0,1,1,0,2,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,At least one year,-1,-1,-1,-1,-1,fh.alberlet.hu,,"4, 6 trams, Metro 1 historic line						",,47.4717982,19.0513735
1492,1,0,0,461,46,10.02173913,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Németvölgyi út,"
                1 room                 + 1 half room            ",1,1,Brick Apartment,1,0,921,22,87,"Partly furnished, equipped",0,1,1,0,1,-1,Street and courtyard,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,-1,-1,-1,1,-,,"4, 6 trams, 47, 49 trams, 7 bus, Metro 3 blue, Metro 2 red, Matro 4",,47.4975669,19.0202807
1493,1,0,0,556,55,10.10909091,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Alsóhatár utca,"
                2 rooms                            ",2,0,Brick Apartment,1,0,1113,62,31,"Empty, equipped",0,1,0,1,0,-1,Overlooking the garden,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,-1,1,-1,-1,-1,fh.alberlet.hu,,"47, 49 trams, Metro 1 historic line, Metro 3 blue, Metro 2 red						",-1,47.4603355,18.9824251
1494,1,0,0,433,56,7.732142857,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Nővér utca,"
                2 rooms                 + 2 half room            ",2,2,Brick Apartment,1,0,866,31,93,"Partly furnished, equipped",0,1,1,0,3,-1,Panoramic,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2 months,Yes,1,-1,-1,-1,-1,,"4, 6 trams, Metro 3 blue",,47.5419569,19.0841315
1495,1,0,0,495,60,8.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mandula utca,"
                2 rooms                            ",2,0,Brick Apartment,1,0,989,62,37,"Furnished, equipped",1,1,0,0,1.5,-1,Park view,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,-1,-1,-1,-1,-1,"II. district perfect transportation bus 91.-, 291 
in a house with big garden , groundfloor apartment, 
two rooms big kitchen wit dining place 
big balcony completely furnished and eqipped  
to let only for long perid for 160 000 ft 
common cost 12 000 ft 
parking free in the street
",,"4, 6 trams, Metro 1 historic line						",,47.5197756,19.0260026
1496,1,0,0,294,30,9.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Lehel utca,"
                1 room                            ",1,0,Brick Apartment,1,0,587,46,31,"Furnished, equipped",1,1,0,0,3,-1,Street and courtyard,1,0,0,0,0,0,0,0,0,1,0,0,0,0,12,-1,-1,-1,-1,-1,-1,,"4, 6 trams, Metro 1 historic line						",-1,47.524757,19.075883
1497,1,0,0,742,42,17.66666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Veres Pálné utca,"
                1 room                 + 1 half room            ",1,1,Brick Apartment,1,0,2226,31,77,"Furnished, equipped",1,1,0,0,3,-1,"Courtyard, sunny",1,1,0,0,0,0,0,0,0,0,0,0,0,0,At least one year,-1,1,-1,-1,-1,-1,,"4, 6 trams, 47, 49 trams, 7 bus, Metro 3 blue, Metro 2 red, Matro 4",,47.4908526,19.0563049
1498,1,0,0,464,28,16.57142857,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Síp utca,"
                1 room                            ",1,0,Brick Apartment,1,0,927,46,28,"Furnished, equipped",1,1,0,0,2,-1,To the courtyard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,-1,-1,-1,-1,-1,"IDEAL, QUITE CHARMING HOME IN THE HEART OF DOWNTOWN BUDAPEST!   
For rent in the heart of the city, near the Synagogue with elevator, fully furnished, equipped and refurbished cute studio flat. Just bring your toothbrush with you and you'll be at Your home!   

Excellent for young couples, business people, professors, reliable students! In the heart of Budapest - Inside Elizabeth City (between Astoria and Deák square in a quiet street), charming flat to rent. Situated in the best part of the town, nearby to one of the country's most protected and most interesting historic building, Europes biggest Synagogue! Police stand on the street for 24 hours, very safe neighborhood!   
- Located in the 2th floor of the historic building Síp street, quiet, with new elevator, tidy condominium.   
- Layout is extremely favorable: 1 room + equipped kitchen, fridge, freezer, washing machine, microwave etc...dining bar, IKEA cupboards, bathroom with shower and wc. The bedroom has cautch/double bed as well. Size: 28 sqm, height: 3.6 meters   

Equipment:   
- Full equipped american kitchen   
- washing machine, mikrowawe...etc.   
- very low charges!   
- IKEA furniture   
- contemporary art pieces   
- nice wood parquett and ceramic flooring   
- own water, gas and electricity meters   
- fast internet system and services   
- only long-term, reliable tenants inquire!   
- good neighborhood, mostly foreign residents!   
- New calling elevator   
- Excellent transport: metros, trams, buses, trolleybuses, night lines...etc.   
- Nearby: ministries, offices, universities, banks, museums, Opera-house, Music Academy, spas, churches, restaurants, bars, the famous Gozsdu Courtyard, shops...etc only 3 minutes walk.   
- parking: in the streets or in a guarded parking house (80 meters)   
- Facing SE, bright   
- 28 sqm, 1 bedroom + kitchen + bath / WC   
- Rental fee: 150.000, - HUF / month (two months deposit required) + utilities (very low max cca.: 10.000,- HUF)   
- Common cost: 9.000, - HUF / month   

Near Universities:   
- CEU Central European University: 0,8 km   
- Andrássy German University: 0,4 km   
- Liszt Music Academy: 0,6 km   
- ELTE: 0,5 km   
- SOTE: 1,3 and 2,9 km   
...etc   
Low cost flat and peaceful environment in the best part of the city center, three minutes walk from the Gouzsdu-courtyard. Best party places in Budapest! Excellent transports (Astoria, Deak Square, Urania), perfect infrastructure. Shops, universities, banks, restaurants, theaters and cinemas in the area.   
2 month deposit + current month rental fee to move from January",,"47, 49 trams, Metro 1 historic line, Metro 3 blue, Metro 2 red						",,47.497024,19.0618215
1499,1,0,0,696,80,8.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nap utca,"
                2 rooms                            ",2,0,Brick Apartment,1,0,1391,108,37,"Furnished, equipped",1,1,0,0,2,-1,"Courtyard, sunny",1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,-1,-1,-1,-1,-1,"In the VIII. district in a very popular area, a 78 sqm 2 rooms flat waiting for it’s new tenant for long term (min 1 year). The flat is nicely furnished and equipped ( dish washer, washing machine, fridge, air conditioner as well) with a security door.  
The flat has: a living room, a bedroom with a wardrobe room, kitchen, bathroom. 
Optional car parking (+20 000 HUF) and/or flat cleaning is available for extra charge. 
The apartment is in the heart of the city, the public transport is excellent 4, 6 tram M3 metro, M2 near by. Several restaurant and bar all around. With 2 month deposit and one mounth rental fee the flat can be moved in from 1 February 2019.",,"4, 6 trams, Metro 3 blue",,47.4876032,19.0737125
1500,1,0,0,1082,52,20.80769231,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kálmán Imre utca,"
                2 rooms                            ",2,0,Brick Apartment,1,0,2164,62,62,"Furnished, equipped",1,1,0,0,1.5,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,-1,-1,-1,-1,budapestalberletek.alberlet.hu,,"4, 6 trams, Metro 1 historic line						",,47.5068001,19.052104
1501,1,0,0,556,54,10.2962963,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Bíró utca,"
                1 room                 + 1 half room            ",1,1,Brick Apartment,1,0,1113,46,46,"Furnished, equipped",1,1,0,0,Half floor,-1,Overlooking the garden,0,0,0,0,1,0,0,0,0,0,0,0,0,0,At least one year,-1,-1,-1,-1,1,"XII. district, 54 sm, 10 sm loggia, living-room and bedroom, totally equipped kitchen, parking place for 1 car, totally furnished, very good location, very silence flat, please call me if you want to see. ",,"4, 6 trams, Metro 1 historic line						",-1,47.5039373,19.0172197
1502,1,0,0,773,55,14.05454545,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Honvéd tér,"
                2 rooms                            ",2,0,Brick Apartment,1,0,1546,46,46,"Partly furnished, equipped",0,1,1,0,2,-1,Street and courtyard,1,0,0,0,0,0,0,0,0,1,0,0,0,0,12,-1,-1,1,-1,-1,-1,,"4, 6 trams, 47, 49 trams, 7 bus, Metro 3 blue, Metro 2 red, Matro 4",,47.5103468,19.0500908
1503,1,0,0,309,36,8.583333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Madzsar József utca,"
                1 room                            ",1,0,Block Apartment,0,1,618,62,22,"Partly furnished, equipped",0,1,1,0,7,-1,Panoramic,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,-1,-1,1,-1,-1,-1,,"47, 49 trams, Metro 1 historic line, Metro 3 blue, Metro 2 red						",,47.5982289,19.0559385
1504,1,0,0,556,52,10.69230769,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Rege út,"
                1 room                            ",1,0,Brick Apartment,1,0,1113,77,56,"Furnished, equipped",1,1,0,0,3,-1,Park view,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,-1,1,1,-1,-1,"XII. district, Szechenyi mountain, Rege str. 52 sm flat, 1 room, living-room with dining-room and bedroom too. Bathroom with bath. 2 separated balcony, 7-7 sm, nice panorama to the city, very fresh air, totally furnished, kitchen partly furnished, refrigirater, cooking (warming) plate. Parking place for 1 car in the garden. Common cost is 18.000,- HUF/month. Please call me if you want to see. ",,"4, 6 trams, Metro 3 blue","Eötvös Loránd Tudományegyetem - ELTE TÓFK ( 0.245 km )Semmelweis Egyetem - SE TSK ( 0.435 km )
",47.494582,18.981746
1505,1,0,0,371,37,10.02702703,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ráday utca,"
                1 room                            ",1,0,Brick Apartment,1,0,742,46,40,"Furnished, equipped",1,1,0,0,2,-1,"Courtyard, sunny",1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,-1,-1,-1,-1,-1,"Budapest district in Ráday street  close to  Ferenc krt 
(4-6 trams) and Bakáts square( No.15 bus)  on the second  floor, 37sqm renovated  and firnished   one room  apartment  is for rent, for minimum one year. Very quite,  facing the inner courtyard 
It has  an entrance hall, furnished and equipped kitchen (fridge, washing machine, microwave, dishes)  very nice bathroom  with corner bath and toilet , 
a small wardrobe and a 20 sqm room. Entrance with a  new security door.  The warmth of the apartment is provided by the most modern energy-saving Norwegian heating panel, hot water is supplied by an electric boiler. There is an old tiled  stove and a  spectacular fireplace  was  built in it,  which gives  a good atmosphere. Common cost is 15.000 HUF,  water meter is available. Utility bills are paid on the basis of measurement and consumption. During the heating season the highest electricity bill was 20.000 HUF. 
It is possible to move in  from   7th January , but can be viewed and seized. 
 Rental fee 120.000  HUF  + 2 month deposit 
Our service is free for tenants. 
Please call for more information. ",,"4, 6 trams, Metro 1 historic line						","Eötvös Loránd Tudományegyetem - ELTE GYFK ( 0.651 km )A Tan Kapuja Buddhista Főiskola - TKBF ( 1.119 km )
",47.4854144,19.0645768
1506,1,0,0,464,42,11.04761905,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Sümegvár utca,"
                1 room                 + 1 half room            ",1,1,Brick Apartment,1,0,927,62,46,"Empty, furnished as well",1,0,0,1,1,-1,"Courtyard, sunny",1,1,0,0,0,0,0,0,0,0,0,0,0,0,At least one year,-1,1,-1,-1,-1,-1,,"4, 6 trams, Metro 1 historic line						",,47.4704448,19.0139991
