Unnamed: 0,poi shape,poi type,coordinate,shop_types
8816,Point,bicycle,"[19.0790767, 47.5184543]",others
8817,Point,bicycle,"[19.0818306, 47.5099544]",others
8818,Point,butcher,"[19.0052502, 47.4811593]","food, beverages"
8819,Point,beauty,"[19.0052107, 47.481474]",Beauty
8820,Point,bicycle,"[19.0606287, 47.4902236]",others
8821,Point,convenience,"[19.1528306, 47.4808234]","food, beverages"
8822,Point,bookmaker,"[19.1525356, 47.4809076]",others
8823,Point,bakery,"[19.1313083, 47.4804454]","food, beverages"
8824,Point,convenience,"[19.1649232, 47.4767398]","food, beverages"
8825,Point,car,"[19.0395856, 47.5561047]",others
8826,Point,car_repair,"[19.1269416, 47.5443891]",others
8827,Point,doityourself,"[19.0291161, 47.5495319]",others
8828,Point,electronics,"[19.0316963, 47.5496221]",others
8829,Point,clothes,"[19.0799384, 47.5562776]","Clothing, shoes, accessories"
8830,Point,books,"[19.0335528, 47.4648577]","Stationery, gifts, books, newspapers"
8831,Point,books,"[19.0482109, 47.4775243]","Stationery, gifts, books, newspapers"
8832,Point,books,"[19.048562, 47.4762814]","Stationery, gifts, books, newspapers"
8833,Point,baby_goods,"[19.1175111, 47.5153206]","Clothing, shoes, accessories"
8834,Point,bicycle,"[19.0687264, 47.5129105]",others
8835,Point,car_repair,"[19.121699, 47.4898104]",others
8836,Point,car_repair,"[19.0730503, 47.4920428]",others
8837,Point,car,"[19.0707768, 47.4372438]",others
8838,Point,tyres,"[19.0707389, 47.4368863]",others
8839,Point,bicycle,"[19.0708044, 47.5065353]",others
8840,Point,pastry,"[19.0582832, 47.5085207]","food, beverages"
8841,Point,bakery,"[19.0512028, 47.5174883]","food, beverages"
8842,Point,tobacco,"[19.2987745, 47.461489]",others
8843,Point,art,"[19.0288123, 47.5547274]","Art, music, hobbies"
8844,Point,supermarket,"[19.1253578, 47.4803761]",Supermarket
8845,Point,butcher,"[19.2989877, 47.4608803]","food, beverages"
8846,Point,hairdresser,"[19.0609961, 47.4975781]",Beauty
8847,Point,shoes,"[19.1183803, 47.610672]","Clothing, shoes, accessories"
8848,Point,furniture,"[19.1129694, 47.6086591]",others
8849,Point,laundry,"[19.0777149, 47.5507275]",Laundry
8850,Point,beauty,"[19.0777284, 47.5507587]",Beauty
8851,Point,chemist,"[19.077549, 47.5503636]",Beauty
8852,Point,variety_store,"[19.0775884, 47.550441]","Discount store, charity"
8853,Point,fishing,"[19.0775585, 47.5502686]",others
8854,Point,bakery,"[19.2991548, 47.4612388]","food, beverages"
8855,Point,convenience,"[19.0233229, 47.5071198]","food, beverages"
8856,Point,florist,"[19.2989136, 47.461048]",others
8857,Point,tobacco,"[19.0591861, 47.5043394]",others
8858,Point,convenience,"[19.0592269, 47.5043057]","food, beverages"
8859,Point,stationery,"[19.0833749, 47.5274803]","Stationery, gifts, books, newspapers"
8860,Point,florist,"[19.0136194, 47.4928058]",others
8861,Point,greengrocer,"[19.0150838, 47.4923121]","food, beverages"
8862,Point,electronics,"[19.1483478, 47.4842013]",others
8863,Point,books,"[19.0215065, 47.4947942]","Stationery, gifts, books, newspapers"
8864,Point,stationery,"[19.0671438, 47.5294522]","Stationery, gifts, books, newspapers"
8865,Point,dog_grooming,"[19.0521698, 47.5173657]",others
8866,Point,dog_grooming,"[19.0848858, 47.5062378]",others
8867,Point,dog_grooming,"[19.0335826, 47.4678151]",others
8868,Point,computer,"[18.9378808, 47.5921534]",others
8869,Point,car_parts,"[18.9500188, 47.3984]",others
8870,Point,bakery,"[19.0280121, 47.4701488]","food, beverages"
8871,Point,electronics,"[19.0823326, 47.4894066]",others
8872,Point,supermarket,"[19.0610433, 47.6144123]",Supermarket
8873,Point,toys,"[19.0612015, 47.6142605]",others
8874,Point,houseware,"[19.1953005, 47.4311947]",others
8875,Point,car_parts,"[18.953855, 47.4097664]",others
8876,Point,baby_goods,"[19.0241253, 47.5103701]","Clothing, shoes, accessories"
8877,Point,bicycle,"[19.0733148, 47.4935286]",others
8878,Point,clothes,"[19.0490214, 47.4745864]","Clothing, shoes, accessories"
8879,Point,optician,"[19.036843, 47.4513056]",Health
8880,Point,perfumery,"[19.0369521, 47.4512368]",Beauty
8881,Point,car_parts,"[19.0371175, 47.4512552]",others
8882,Point,garden_centre,"[19.0983477, 47.4238084]",others
8883,Point,kiosk,"[18.9909463, 47.4044849]",Convenience shop
8884,Point,bakery,"[19.0528709, 47.5038824]","food, beverages"
8885,Point,convenience,"[19.113651, 47.4427016]","food, beverages"
8886,Point,convenience,"[19.1111662, 47.443914]","food, beverages"
8887,Point,convenience,"[19.1139017, 47.4492148]","food, beverages"
8888,Point,alcohol,"[19.2214697, 47.374191]","food, beverages"
8889,Point,convenience,"[18.9137491, 47.3763426]","food, beverages"
8890,Point,convenience,"[19.1050249, 47.3797048]","food, beverages"
8891,Point,convenience,"[18.8652192, 47.3820322]","food, beverages"
8892,Point,convenience,"[19.1055022, 47.4934136]","food, beverages"
8893,Point,convenience,"[19.1925344, 47.5301726]","food, beverages"
8894,Point,convenience,"[19.3940797, 47.5382735]","food, beverages"
8895,Point,alcohol,"[19.1191575, 47.5553364]","food, beverages"
8896,Point,convenience,"[19.1198689, 47.5569506]","food, beverages"
8897,Point,convenience,"[19.2365052, 47.3432004]","food, beverages"
8898,Point,convenience,"[18.8589003, 47.3619637]","food, beverages"
8899,Point,convenience,"[18.8600106, 47.3624982]","food, beverages"
8900,Point,convenience,"[18.8624149, 47.3639452]","food, beverages"
8901,Point,convenience,"[18.8710747, 47.368552]","food, beverages"
8902,Point,convenience,"[18.8713225, 47.368779]","food, beverages"
8903,Point,convenience,"[18.888791, 47.3710693]","food, beverages"
8904,Point,convenience,"[18.8931651, 47.3717906]","food, beverages"
8905,Point,tobacco,"[18.9236533, 47.3929083]",others
8906,Point,convenience,"[18.9233046, 47.3931629]","food, beverages"
8907,Point,convenience,"[18.9226961, 47.3939339]","food, beverages"
8908,Point,convenience,"[19.2037674, 47.3954219]","food, beverages"
8909,Point,convenience,"[18.9372939, 47.3842999]","food, beverages"
8910,Point,bakery,"[19.3355683, 47.3869157]","food, beverages"
8911,Point,convenience,"[18.9812646, 47.3910082]","food, beverages"
8912,Point,convenience,"[19.1248497, 47.3988605]","food, beverages"
8913,Point,alcohol,"[19.2689114, 47.4012534]","food, beverages"
8914,Point,convenience,"[18.9434828, 47.4019502]","food, beverages"
8915,Point,convenience,"[19.1170965, 47.4030424]","food, beverages"
8916,Point,tobacco,"[19.0006893, 47.4042185]",others
8917,Point,convenience,"[19.0583307, 47.5669367]","food, beverages"
8918,Point,convenience,"[19.0566114, 47.5692139]","food, beverages"
8919,Point,tobacco,"[19.135115, 47.5702621]",others
8920,Point,greengrocer,"[19.1170256, 47.397028]","food, beverages"
8921,Point,convenience,"[19.2532268, 47.4094026]","food, beverages"
8922,Point,convenience,"[19.2581679, 47.4096251]","food, beverages"
8923,Point,convenience,"[18.9006562, 47.4111341]","food, beverages"
8924,Point,convenience,"[19.1985928, 47.4123325]","food, beverages"
8925,Point,convenience,"[19.1105749, 47.420664]","food, beverages"
8926,Point,convenience,"[19.1240702, 47.4232343]","food, beverages"
8927,Point,convenience,"[19.1281647, 47.4327964]","food, beverages"
8928,Point,convenience,"[19.0925926, 47.434372]","food, beverages"
8929,Point,convenience,"[19.2106559, 47.4378487]","food, beverages"
8930,Point,convenience,"[19.1473409, 47.4497219]","food, beverages"
8931,Point,greengrocer,"[19.107254, 47.4505869]","food, beverages"
8932,Point,convenience,"[19.1739753, 47.4130806]","food, beverages"
8933,Point,alcohol,"[19.058903, 47.4156867]","food, beverages"
8934,Point,convenience,"[19.0151177, 47.4253548]","food, beverages"
8935,Point,convenience,"[19.0298329, 47.4258674]","food, beverages"
8936,Point,convenience,"[19.0089875, 47.42764]","food, beverages"
8937,Point,convenience,"[19.0359866, 47.4284274]","food, beverages"
8938,Point,convenience,"[19.1059489, 47.4286245]","food, beverages"
8939,Point,convenience,"[19.1756399, 47.4294614]","food, beverages"
8940,Point,convenience,"[19.0052785, 47.4305178]","food, beverages"
8941,Point,convenience,"[19.1948858, 47.4517316]","food, beverages"
8942,Point,convenience,"[19.1684873, 47.4516671]","food, beverages"
8943,Point,tobacco,"[19.0390448, 47.4529407]",others
8944,Point,convenience,"[19.1410869, 47.4564429]","food, beverages"
8945,Point,convenience,"[19.1431473, 47.5019256]","food, beverages"
8946,Point,convenience,"[19.1468415, 47.502438]","food, beverages"
8947,Point,convenience,"[19.029547, 47.5201154]","food, beverages"
8948,Point,convenience,"[19.1654308, 47.5203457]","food, beverages"
8949,Point,convenience,"[19.0019408, 47.467745]","food, beverages"
8950,Point,convenience,"[19.257911, 47.4716101]","food, beverages"
8951,Point,convenience,"[19.1494583, 47.4748084]","food, beverages"
8952,Point,alcohol,"[19.1698071, 47.5081257]","food, beverages"
8953,Point,convenience,"[19.1499036, 47.5259502]","food, beverages"
8954,Point,convenience,"[19.1612096, 47.5276368]","food, beverages"
8955,Point,convenience,"[19.2249912, 47.5423813]","food, beverages"
8956,Point,convenience,"[19.035251, 47.5434246]","food, beverages"
8957,Point,convenience,"[19.0278639, 47.5463583]","food, beverages"
8958,Point,convenience,"[19.0298717, 47.5459539]","food, beverages"
8959,Point,convenience,"[19.0650965, 47.6027635]","food, beverages"
8960,Point,convenience,"[19.0157674, 47.5292901]","food, beverages"
8961,Point,convenience,"[18.8754276, 47.5764625]","food, beverages"
8962,Point,convenience,"[19.12737, 47.5803389]","food, beverages"
8963,Point,convenience,"[19.003473, 47.5844485]","food, beverages"
8964,Point,convenience,"[19.1934155, 47.6027097]","food, beverages"
8965,Point,convenience,"[19.3761633, 47.6042224]","food, beverages"
8966,Point,convenience,"[18.900316, 47.6068281]","food, beverages"
8967,Point,convenience,"[19.1825942, 47.6263447]","food, beverages"
8968,Point,convenience,"[19.0659006, 47.5963493]","food, beverages"
8969,Point,convenience,"[19.1970756, 47.614678]","food, beverages"
8970,Point,convenience,"[18.8801873, 47.615389]","food, beverages"
8971,Point,tobacco,"[19.1482821, 47.6388898]",others
8972,Point,convenience,"[19.3119389, 47.6396463]","food, beverages"
8973,Point,convenience,"[19.1819742, 47.627202]","food, beverages"
8974,Point,convenience,"[19.1798909, 47.6282288]","food, beverages"
8975,Point,convenience,"[19.1763389, 47.6308966]","food, beverages"
8976,Point,convenience,"[19.0284565, 47.6342675]","food, beverages"
8977,Point,convenience,"[18.9611243, 47.4639823]","food, beverages"
8978,Point,books,"[19.0556126, 47.5024318]","Stationery, gifts, books, newspapers"
8979,Point,convenience,"[19.1971057, 47.4365229]","food, beverages"
8980,Point,convenience,"[19.1613803, 47.4707411]","food, beverages"
8981,Point,tobacco,"[19.170192, 47.4458543]",others
8982,Point,convenience,"[19.0438709, 47.5444637]","food, beverages"
8983,Point,convenience,"[19.1040717, 47.4382532]","food, beverages"
8984,Point,convenience,"[19.0275597, 47.5015463]","food, beverages"
8985,Point,convenience,"[19.0358344, 47.5328471]","food, beverages"
8986,Point,convenience,"[18.903507, 47.6173017]","food, beverages"
8987,Point,tobacco,"[19.021485, 47.4650919]",others
8988,Point,convenience,"[19.081814, 47.4992507]","food, beverages"
8989,Point,tobacco,"[19.0840457, 47.5636886]",others
8990,Point,alcohol,"[19.082289, 47.5049243]","food, beverages"
8991,Point,convenience,"[19.038107, 47.5065327]","food, beverages"
8992,Point,convenience,"[18.8875841, 47.5758191]","food, beverages"
8993,Point,tobacco,"[19.1176452, 47.5506207]",others
8994,Point,convenience,"[19.1167104, 47.3991187]","food, beverages"
8995,Point,convenience,"[19.1029199, 47.4370863]","food, beverages"
8996,Point,tobacco,"[19.1156491, 47.5442813]",others
8997,Point,tobacco,"[19.0227332, 47.4956801]",others
8998,Point,convenience,"[19.0709869, 47.4993577]","food, beverages"
8999,Point,greengrocer,"[19.0987807, 47.4447607]","food, beverages"
9000,Point,convenience,"[18.9915732, 47.6079121]","food, beverages"
9001,Point,convenience,"[18.9429285, 47.4598161]","food, beverages"
9002,Point,convenience,"[19.0380553, 47.4263031]","food, beverages"
9003,Point,convenience,"[19.0377514, 47.5473547]","food, beverages"
9004,Point,convenience,"[18.89668, 47.609745]","food, beverages"
9005,Point,convenience,"[18.9193096, 47.3743662]","food, beverages"
9006,Point,tobacco,"[18.9155928, 47.4348021]",others
9007,Point,convenience,"[19.2988701, 47.4615347]","food, beverages"
9008,Point,convenience,"[19.0599651, 47.5322176]","food, beverages"
9009,Point,greengrocer,"[19.2199841, 47.5566593]","food, beverages"
9010,Point,convenience,"[19.0379071, 47.4439493]","food, beverages"
9011,Point,convenience,"[19.115153, 47.3982479]","food, beverages"
9012,Point,convenience,"[19.1932975, 47.4084131]","food, beverages"
9013,Point,convenience,"[19.062625, 47.5334915]","food, beverages"
9014,Point,convenience,"[19.0426648, 47.5430374]","food, beverages"
9015,Point,convenience,"[19.0047139, 47.3950924]","food, beverages"
9016,Point,convenience,"[19.1708693, 47.4340343]","food, beverages"
9017,Point,tobacco,"[19.0317061, 47.4779951]",others
9018,Point,convenience,"[19.0246242, 47.5089745]","food, beverages"
9019,Point,tobacco,"[19.0039119, 47.4306895]",others
9020,Point,convenience,"[18.9271473, 47.5091868]","food, beverages"
9021,Point,convenience,"[18.9018976, 47.3697019]","food, beverages"
9022,Point,convenience,"[19.1951975, 47.4312316]","food, beverages"
9023,Point,convenience,"[19.0371504, 47.5217541]","food, beverages"
9024,Point,convenience,"[19.0300602, 47.5296956]","food, beverages"
9025,Point,convenience,"[19.14199, 47.4533381]","food, beverages"
9026,Point,convenience,"[19.0243957, 47.4674557]","food, beverages"
9027,Point,convenience,"[19.2523233, 47.4800386]","food, beverages"
9028,Point,convenience,"[19.0618578, 47.5721491]","food, beverages"
9029,Point,convenience,"[19.035037, 47.4735734]","food, beverages"
9030,Point,tobacco,"[19.0286575, 47.5486035]",others
9031,Point,tobacco,"[19.1073101, 47.516244]",others
9032,Point,convenience,"[19.0276789, 47.4700193]","food, beverages"
9033,Point,convenience,"[19.2945407, 47.4690345]","food, beverages"
9034,Point,convenience,"[19.1883912, 47.4391091]","food, beverages"
9035,Point,tobacco,"[19.0039899, 47.4662341]",others
9036,Point,convenience,"[18.9908189, 47.4044274]","food, beverages"
9037,Point,convenience,"[19.0736885, 47.4959225]","food, beverages"
9038,Point,convenience,"[19.036674, 47.5401586]","food, beverages"
9039,Point,convenience,"[19.1845247, 47.4427127]","food, beverages"
9040,Point,tobacco,"[18.9798661, 47.4629314]",others
9041,Point,convenience,"[18.9172757, 47.431561]","food, beverages"
9042,Point,convenience,"[18.9877186, 47.4050681]","food, beverages"
9043,Point,tobacco,"[19.0772478, 47.498768]",others
9044,Point,convenience,"[19.0569494, 47.6213924]","food, beverages"
9045,Point,alcohol,"[18.9088382, 47.3226915]","food, beverages"
9046,Point,tobacco,"[19.0870193, 47.5042837]",others
9047,Point,convenience,"[19.0666607, 47.4990313]","food, beverages"
9048,Point,convenience,"[19.0842531, 47.4879039]","food, beverages"
9049,Point,convenience,"[19.1184307, 47.3998804]","food, beverages"
9050,Point,tobacco,"[19.0499124, 47.4760088]",others
9051,Point,convenience,"[19.0572736, 47.5945401]","food, beverages"
9052,Point,convenience,"[18.9044318, 47.6191787]","food, beverages"
9053,Point,alcohol,"[18.9603913, 47.4554745]","food, beverages"
9054,Point,butcher,"[19.1150217, 47.5211551]","food, beverages"
9055,Point,convenience,"[19.0378206, 47.5003287]","food, beverages"
9056,Point,convenience,"[19.0526023, 47.6161748]","food, beverages"
9057,Point,convenience,"[19.0958744, 47.4407117]","food, beverages"
9058,Point,convenience,"[19.0699874, 47.4925065]","food, beverages"
9059,Point,convenience,"[19.1159089, 47.5170472]","food, beverages"
9060,Point,convenience,"[19.1864808, 47.4034056]","food, beverages"
9061,Point,convenience,"[18.9445852, 47.4034694]","food, beverages"
9062,Point,convenience,"[19.2296318, 47.4248608]","food, beverages"
9063,Point,convenience,"[19.2401909, 47.4832396]","food, beverages"
9064,Point,tobacco,"[19.0379764, 47.5198727]",others
9065,Point,convenience,"[19.0815147, 47.5013592]","food, beverages"
9066,Point,convenience,"[19.2716905, 47.5961072]","food, beverages"
9067,Point,bakery,"[19.1048411, 47.3483728]","food, beverages"
9068,Point,tobacco,"[19.2196616, 47.5566779]",others
9069,Point,convenience,"[19.0223337, 47.5001926]","food, beverages"
9070,Point,alcohol,"[19.1631559, 47.6201142]","food, beverages"
9071,Point,tobacco,"[19.0724615, 47.4909323]",others
9072,Point,convenience,"[19.061029, 47.6028344]","food, beverages"
9073,Point,tobacco,"[19.0811787, 47.3509798]",others
9074,Point,convenience,"[19.0597055, 47.5977702]","food, beverages"
9075,Point,convenience,"[19.1187211, 47.5985282]","food, beverages"
9076,Point,convenience,"[18.9158245, 47.6166163]","food, beverages"
9077,Point,alcohol,"[18.9878113, 47.3599143]","food, beverages"
9078,Point,convenience,"[19.2591999, 47.4005799]","food, beverages"
9079,Point,convenience,"[19.2090479, 47.5333893]","food, beverages"
9080,Point,convenience,"[19.2328227, 47.4571086]","food, beverages"
9081,Point,tobacco,"[19.0422567, 47.4630791]",others
9082,Point,alcohol,"[19.1294072, 47.6346753]","food, beverages"
9083,Point,alcohol,"[19.3532625, 47.4443443]","food, beverages"
9084,Point,convenience,"[19.0546805, 47.6170296]","food, beverages"
9085,Point,convenience,"[19.0290252, 47.5500175]","food, beverages"
9086,Point,convenience,"[19.0172531, 47.413276]","food, beverages"
9087,Point,convenience,"[18.949494, 47.4087664]","food, beverages"
9088,Point,convenience,"[19.1230767, 47.5664213]","food, beverages"
9089,Point,convenience,"[19.266342, 47.4132505]","food, beverages"
9090,Point,convenience,"[19.19191, 47.619283]","food, beverages"
9091,Point,convenience,"[19.0849621, 47.3573114]","food, beverages"
9092,Point,convenience,"[19.0689484, 47.3387901]","food, beverages"
9093,Point,supermarket,"[19.0494305, 47.5968687]",Supermarket
9094,Point,tobacco,"[19.1171678, 47.5618752]",others
9095,Point,convenience,"[19.0506676, 47.6306061]","food, beverages"
9096,Point,convenience,"[19.101794, 47.4371478]","food, beverages"
9097,Point,convenience,"[19.1293011, 47.4852662]","food, beverages"
