ID,Houses,Apartments,Rooms,District I,District II,District III,District IV,District V,District VI,District VII,District VIII,District IX,District X,District XI,District XII,District XIII,District XIV,District XV,District XVI,District XVII,District XVIII,District XIX,District XX,District XXI,District XXII,District XXIII,Price(HUF per month),Size(sqm),Price per sqm (HUF),Street,Floor,Name of Residential complex,Parking place,View,View: Garden view,View: Panoramic view,View: Street view,Elevator,Lift,Air conditioning,Air conditioner,Number of rooms,Number of rooms: whole rooms,Number of rooms: half rooms,Condition of property,Condition of property: Newly build,Condition of property: In good condition,Condition of property: Renovated,Condition of property: In medium condition,Condition of property: Needs renovation,Condition of property: Mint,Utility level,Utility: double comfort,Utility: full comfort,Utility luxury,Energy Performance Certificate,Furnished,Floors of the building,Ceiling height,Heating,Heating: gas,Heating: wall_heating,Heating: combination,Heating: ceiling,Heating: central heating,Accessible,Bathroom and toilet,Bathroom: separate,Bathroom: together,Orientation,Orientation: North,Orientation: South,Orientation: East,Orientation: West,Orientation: Northeast,Orientation: Northwest,Orientation: Southwest,Orientation: Southeast,Garden access,Balcony,Attic,Attic: Loft conversion,Transportation,Latitude,Longitude,Lats,Lons,Postcode,District,Distace to Danube,Distace to City Centre,Distace to Keleti,Distace to Nyugati,Distance to Deli,Distance to Airport,Distance to Eco Zone,Distance to Crime Pot,Distance to Uni1,Distance to Uni2,Distance to Uni3,Distance to Uni4,Distance to Uni5,Distance to Uni6,Distance to Uni7,Distance to Uni8,Distance to Uni9,Distance to Uni10,Distance to Uni11,Distance to Uni12,Distance to Uni13,Distance to Uni14,Distance to Uni15,Distance to Uni16,Distance to Uni17,Distance to Uni18,Distance to Uni19,Distance to Uni20,Distance to Uni21,Amenity: Sustenance,Amenity: School,Amenity: Education,Amenity: Financial,Amenity: Healthcare,Amenity: Arts,Amenity: Entertainment,Amenity: Religion,Amenity: police,Amenity: Government,Amenity: Vending_machine,Amenity: Transportation_bicycle,Amenity: Transportation_car,Amenity: Parking,Amenity: Coworking_space,Amenity: Recycling,Amenity: Others
27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600000,250,2400, Budakeszi út,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,7 room,7,0,renovated,0,0,1,0,0,0,double comfort,1,0,0,-1,0,3,-1,combination boiler,0,0,1,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Busz   222   22A   22    Éjszakai   922   ,47.522614,18.96545,47.522614,18.96545,1021,2,4.452545405,7.029806538,9.199433242,7.00047994,5.031087195,23.49196006,5.972055817,7.779703701,8.153534424,8.13238423,8.13238423,8.154510243,12.05484211,8.508920805,12.87486442,6.776068581,8.02972713,9.237292791,7.733067801,7.811920741,7.960320801,8.132168621,11.22801564,2.041496151,10.0857043,5.334031962,8.27446528,8.607191885,5.479907239,8,18,2,3,35,4,0,9,0,2,0,2,2,66,0,5,188
28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3167458,700,4524.94, Külső-Terézváros – Diplomatanegyed,-1,-1,1,not specified,0,0,0,-1,-1,-1,-1,11 room,11,0,renovated,0,0,1,0,0,0,not specified,0,0,0,-1,0,4,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.513374,19.070967,47.513374,19.070967,1064,6,1.755783769,2.414086017,1.645679032,1.050144884,3.727270429,15.96252364,1.355482978,1.590087564,2.040306009,2.402655583,2.402655583,3.709712159,4.064799493,2.191525471,4.885894385,2.141479405,3.161025352,3.506028804,1.225261549,0.710621885,5.572958853,2.783249047,3.359734424,6.003915046,3.669757476,3.590448062,2.426207496,2.896120508,4.148324969,717,96,12,119,102,29,67,33,13,5,86,232,11,157,4,23,626
29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499000,252,1980.15873, Kopogó lépcső,-1,-1,1,panoramic,0,1,0,-1,-1,not available,0,5 room,5,0,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,1,5,-1,combination boiler,0,0,1,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Busz   149   ,47.51573,19.01265,47.51573,19.01265,1022,2,1.554517785,3.568071535,5.579622814,3.379497656,1.829493782,19.94664084,2.779191707,4.199000208,4.618927278,4.653782378,4.653782378,4.970460872,8.445064642,4.978132336,9.262095162,3.24344031,4.714030137,5.871064729,4.122827075,4.185764324,6.017436573,4.724741755,7.686817196,1.616417124,6.637405164,2.621937648,4.792332955,5.185422398,2.625847226,173,69,1,39,68,12,17,11,4,4,70,58,3,168,1,9,655
30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1616050,320,5050.15625, Szemlőhegy,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,5 room,5,0,not specified,0,0,0,0,0,0,luxury,0,0,1,-1,0,3,-1,combination boiler,0,0,1,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.52432,19.028393,47.52432,19.028393,1025,2,0.080560717,3.515871699,4.882453013,2.586357293,2.5643091,19.33655912,1.377297917,3.775519176,4.297503897,4.452893021,4.452893021,5.160328547,7.440430551,4.640229041,8.264621095,3.078246491,4.767968638,5.77222819,3.572428822,3.4501776,4.620150125,4.643890463,6.520254936,2.921702175,6.37476386,1.185258742,4.573453148,5.045811543,3.445642093,188,58,1,41,48,8,13,25,3,5,92,75,2,195,0,7,568
31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499900,300,1666.333333, Facsemete utca,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,5 room,5,0,mint,0,0,0,0,0,1,luxury,0,0,1,-1,0,3,-1,padlófűtés,0,0,0,0,0,-1,separate,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Busz   108E   139   153   154   154B   8E    Éjszakai   908   ,47.47016,18.98982,47.47016,18.98982,1112,11,2.368646398,5.43368912,7.87280015,6.847804344,4.347876395,20.04277409,5.837499528,6.452961642,6.384687084,6.09175329,6.09175329,5.101744263,10.96811231,6.590035906,11.64262421,5.626035799,5.423596669,6.356609597,6.704656532,7.139090223,11.30272213,5.799925744,10.86005349,5.172561057,7.298686126,7.866779851,6.194545002,6.146970584,3.662442648,21,31,1,9,17,3,3,6,0,0,0,19,3,206,0,4,507
32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2550000,650,3923.076923, Felső Zöldmáli út,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,14 room,14,0,mint,0,0,0,0,0,1,full comfort,0,1,0,-1,0,5,-1,natural gas boiler,1,0,0,0,0,-1,separate,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Busz   29   111    Éjszakai   931   ,47.528362,19.015024,47.528362,19.015024,1025,2,0.803728415,4.440100909,5.974961008,3.676671678,3.083403288,20.4319002,2.216613232,4.815120864,5.317874141,5.44118241,5.44118241,6.016130802,8.525172262,5.668189668,9.349069666,4.031236632,5.673502761,6.741079207,4.636527421,4.540701992,4.755073282,5.596179295,7.568192022,2.21327898,7.395282457,1.591838749,5.568423575,6.021521332,3.942784331,45,44,0,12,27,1,1,13,0,0,13,2,2,97,0,11,260
33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,969630,350,2770.371429, Mártonhegyi út,-1,-1,1,garden view,1,0,0,-1,-1,available,1,6 room,6,0,renovated,0,0,1,0,0,0,luxury,0,0,1,-1,0,3,-1,not specified,0,0,0,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Villamos   60    Busz   21   212   21A   60    Éjszakai   990   ,47.495377,18.992521,47.495377,18.992521,1121,12,3.118862361,4.372954158,6.893046543,5.185032043,2.50255147,20.52063141,4.862403072,5.355035358,5.5353494,5.379382187,5.379382187,4.972827792,10.01783179,5.848047683,10.78746166,4.327186439,5.013263848,6.202327329,5.468469137,5.760231782,8.736903849,5.244260119,9.563007879,2.369732499,7.13800318,5.339078167,5.515899775,5.703678215,2.394833724,19,24,0,1,18,1,4,15,0,0,1,5,1,64,0,7,273
34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1260519,294,4287.479592, Nyék,-1,-1,1,not specified,0,0,0,-1,-1,available,1,5 + 2 half room,5,2,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,0,3,-1,combination boiler,0,0,1,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.53556,18.987955,47.53556,18.987955,1025,2,2.313728186,6.406859189,8.141191357,5.844223754,4.691299454,22.59852215,3.946391625,6.913527011,7.386466862,7.46635761,7.46635761,7.851432012,10.69896917,7.743301113,11.52218568,6.042668212,7.584903001,8.722236809,6.767021523,6.706269617,5.762739267,7.571449082,9.703664172,2.114418275,9.446171058,3.489967555,7.600622234,8.021631237,5.41801843,14,15,2,7,50,0,0,8,0,0,3,1,3,55,0,11,184
35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680000,400,1700, Alsórákos,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,4 + 1 half room,4,1,mint,0,0,0,0,0,1,not specified,0,0,0,AA,0,-1,-1,combination boiler,0,0,1,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.524723,19.12863,47.524723,19.12863,1141,14,1.580903003,6.639924616,4.247471771,5.556591101,8.230907677,13.34295415,5.866178018,5.612892957,5.716987407,6.048956052,6.048956052,7.284113515,1.868244719,5.57713112,2.096626657,6.512567482,6.814280566,6.357895377,5.382456945,5.002938904,6.986216366,6.39726012,1.204847141,10.36091724,5.769727496,7.152632684,5.972776016,6.185814933,8.574762244,61,36,4,8,24,3,4,13,0,2,6,12,10,115,0,12,127
36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390000,120,3250, Bártfai utca,-1,-1,1,garden view,1,0,0,-1,-1,available,1,2 + 3 half room,2,3,renovated,0,0,1,0,0,0,not specified,0,0,0,-1,0,3,-1,combination boiler,0,0,1,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1, Villamos   17   41   47   47B   48   56    Éjszakai   973   ,47.46765,19.04094,47.46765,19.04094,1119,11,1.343380605,3.293293054,4.947327458,5.038538519,3.948169259,16.21495377,2.224188269,3.975754741,3.61423905,3.240808151,3.240808151,1.907134172,7.728731849,3.63945641,8.289759025,3.724202411,2.438974631,2.856972056,4.337100865,4.851771219,10.55211226,2.853913786,7.977269801,6.610002628,3.694229063,7.413881972,3.27296406,2.971329391,3.131240952,261,83,3,55,55,12,16,27,2,0,42,138,7,355,3,18,749
37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630260,220,2864.818182, II/A kerület – Máriaremete,-1,-1,1,garden view,1,0,0,-1,-1,available,1,5 + 1 half room,5,1,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,1,2,-1,gáz (cirko),1,0,0,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.558613,18.945063,47.558613,18.945063,1029,2,4.161398538,10.5156544,12.20811992,9.911155122,8.726300532,26.6591538,6.324571597,11.02333686,11.50096035,11.58053895,11.58053895,11.91542432,14.59522474,11.85741228,15.40985436,10.15705356,11.67661162,12.82828355,10.8654104,10.7752508,8.173557143,11.67870829,13.482553,5.807998617,13.56114239,7.234696505,11.71519997,12.13234899,9.373284035,16,22,1,3,11,1,6,14,0,2,2,3,1,38,0,4,165
38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,743383,200,3716.915, Sasad,-1,-1,1,not specified,0,0,0,-1,-1,available,1,4 room,4,0,newly built,1,0,0,0,0,0,full comfort,0,1,0,-1,0,2,-1,combination boiler,0,0,1,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.475895,19.006678,47.475895,19.006678,1112,11,1.389984432,4.025527761,6.454379814,5.494832962,3.140080709,18.92458661,4.443015624,5.039467577,4.966342098,4.67558532,4.67558532,3.727005502,9.55363033,5.174582818,10.23426356,4.238157335,4.020679629,4.998966586,5.29823752,5.742021153,10.22427752,4.3896383,9.44446998,4.681144106,5.951709978,6.807050344,4.780079763,4.748628119,2.358261259,39,45,2,12,26,1,4,11,0,0,10,27,10,271,0,7,569
39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1713013,600,2855.021667, Bimbó út,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,7 + 1 half room,7,1,mint,0,0,0,0,0,1,luxury,0,0,1,-1,0,2,-1,combination boiler,0,0,1,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Busz   149   ,47.52281,19.00353,47.52281,19.00353,1026,2,1.846412675,4.593177944,6.484679634,4.220967508,2.859390291,20.90696131,3.217948301,5.167373886,5.613069875,5.66836203,5.66836203,6.013875402,9.232287349,5.972000505,10.05509597,4.248879068,5.754063414,6.903352163,5.05783407,5.06309806,5.779797899,5.754529607,8.371799706,1.152217821,7.652421615,2.63992221,5.805187055,6.210981919,3.616499277,52,54,2,17,37,1,3,10,0,0,21,8,3,82,0,12,394
40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,872667,260,3356.411538, Istenhegy,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,5 room,5,0,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,0,-1,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.50405,18.999819,47.50405,18.999819,1125,12,2.926684275,3.913054363,6.318544891,4.39341267,1.886019982,20.32292419,4.067058871,4.802804034,5.080460556,4.993979393,4.993979393,4.868418273,9.37871829,5.420538624,10.17192569,3.75835269,4.78634755,5.999456652,4.849144184,5.065157709,7.628484402,4.93628837,8.803285864,1.546207095,6.886633129,4.238621964,5.135827364,5.411340853,2.1820174,50,54,0,5,38,2,10,15,0,0,25,11,2,115,1,10,432
41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850000,216,3935.185185, Fürj utca,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,4 room,4,0,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,0,3,-1,combination boiler,0,0,1,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Villamos   59   59A   59B    Busz   102   105   110   112   212   8E    Éjszakai   908   990   ,47.4885,19.01665,47.4885,19.01665,1124,12,1.155485428,2.709575807,5.247904705,3.98680021,1.554318026,18.56146719,3.333378023,3.743036561,3.799036349,3.580681972,3.580681972,3.017894636,8.393987346,4.07319033,9.125259427,2.818630493,3.108263869,4.269072819,3.9442793,4.339018386,8.652604819,3.386245058,8.127304758,3.670712725,5.217638973,5.251163949,3.707923398,3.82403294,0.794812347,116,68,4,25,61,8,9,20,5,2,52,43,12,122,0,10,434
42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,750,1333.333333, Nagytétény,-1,-1,1,street view,0,0,1,-1,-1,-1,-1,19 room,19,0,not specified,0,0,0,0,0,0,not specified,0,0,0,-1,0,2,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.396854,18.986046,47.396854,18.986046,1225,22,0.10027956,12.10231397,13.75556246,13.8368297,11.98134793,20.56186699,8.381395886,12.86246716,12.49738432,12.12254638,12.12254638,10.78344021,16.17352285,12.49228139,16.55691164,12.48943851,11.32411179,11.47750916,13.22013986,13.73399637,19.07311797,11.73348143,16.69434118,13.32839129,12.0466211,15.6963591,12.14433544,11.78918846,11.1198218,9,10,2,1,5,0,2,6,0,0,0,0,0,8,0,6,49
43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850000,216,3935.185185, Németvölgy,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,5 room,5,0,renovated,0,0,1,0,0,0,double comfort,1,0,0,-1,0,3,-1,combination boiler,0,0,1,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.48965,19.017857,47.48965,19.017857,1124,12,1.113085754,2.583417965,5.126615339,3.835238019,1.401804339,18.51352004,3.210680528,3.615189274,3.686202115,3.477484648,3.477484648,2.965804906,8.27366811,3.966952025,9.009397059,2.678683091,3.030610825,4.204188158,3.809292735,4.197947436,8.502420801,3.295265813,7.991700325,3.611732816,5.14784011,5.104761938,3.606774538,3.739592114,0.641450944,122,70,4,26,63,8,9,19,7,2,62,44,11,130,0,11,465
44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380000,116,3275.862069, Temes utca,-1,-1,1,garden view,1,0,0,-1,-1,available,1,5 room,5,0,mint,0,0,0,0,0,1,double comfort,1,0,0,-1,0,2,-1,combination boiler,0,0,1,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Busz   219   160    Éjszakai   960   ,47.581047,19.042276,47.581047,19.042276,1038,3,2.805778522,9.419904429,9.389975606,7.802766394,8.954979514,22.35273801,1.378098548,9.151400427,9.701187327,10.00296298,10.00296298,11.0932362,10.18921353,9.941326361,10.84179504,8.959041106,10.594573,11.26139306,8.802838379,8.380755729,2.274551195,10.32339484,8.78006926,8.121302134,11.49614836,5.245016323,10.07458199,10.58048485,9.832802184,30,16,8,2,15,3,4,7,0,0,3,8,3,31,0,1,176
45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,953470,240,3972.791667, Törökvész,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,6 room,6,0,mint,0,0,0,0,0,1,luxury,0,0,1,-1,0,4,-1,combination boiler,0,0,1,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.521687,19.003485,47.521687,19.003485,1026,2,1.901849239,4.517423074,6.443107715,4.18910631,2.75824508,20.85454684,3.255999764,5.110262654,5.548943115,5.597275228,5.597275228,5.921738224,9.21449075,5.908097871,10.03661634,4.18045696,5.669249916,6.824252742,5.008669149,5.025902021,5.877060596,5.676714413,8.370099215,1.080008886,7.581544791,2.704858964,5.734792578,6.135345243,3.505729882,53,54,2,17,41,1,4,10,0,0,23,8,3,97,0,12,390
46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,581778,340,1711.111765, Szép Juhászné köz,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,6 room,6,0,mint,0,0,0,0,0,1,luxury,0,0,1,-1,0,3,-1,gázkazán,0,0,0,0,0,yes,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.53849,18.94338,47.53849,18.94338,1021,2,5.216424396,9.313127543,11.32546984,9.056365885,7.363747525,25.7304803,7.071611256,9.982382877,10.39834877,10.4122964,10.4122964,10.52822344,14.01458047,10.75714602,14.83877216,9.018984739,10.37199151,11.56947425,9.891891277,9.903003193,8.699178698,10.44448187,13.05531794,4.331646498,12.38674744,6.849541381,10.55294604,10.91576122,7.872506941,12,9,0,3,13,0,0,9,0,0,2,1,1,36,0,2,148
47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1680692,600,2801.153333, Rózsadomb,-1,-1,1,not specified,0,0,0,-1,-1,available,1,6 + 1 half room,6,1,mint,0,0,0,0,0,1,luxury,0,0,1,-1,0,3,-1,not specified,0,0,0,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.517323,19.0284,47.517323,19.0284,1023,2,0.40611428,2.855816828,4.525006113,2.256744753,1.793198924,18.96567356,1.59334243,3.263439267,3.74866266,3.858695236,3.858695236,4.455980502,7.291573156,4.102659655,8.112220326,2.445457275,4.094862219,5.155167881,3.119031295,3.099438378,5.338006457,4.01021786,6.49773348,2.796754109,5.821589885,1.927541401,3.987503955,4.436348807,2.671738451,336,59,1,69,66,27,20,28,4,9,134,158,2,217,2,5,886
48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,711062,350,2031.605714, II/A kerület – Pesthidegkút-Ófalu,-1,-1,-1,panoramic,0,1,0,-1,-1,available,1,4 + 1 half room,4,1,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,0,3,-1,gáz (cirko),1,0,0,0,0,no,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.56973,18.95969,47.56973,18.95969,1028,2,2.644918293,10.62781714,12.02487257,9.766427113,9.027011267,26.37451288,4.924063812,10.9918998,11.50727668,11.63834146,11.63834146,12.15017761,14.14226052,11.85382859,14.93873787,10.22707857,11.84566025,12.93612389,10.78482312,10.61830269,7.115977448,11.78872811,12.93610971,6.35570974,13.58594321,6.860217804,11.76510333,12.2181812,9.769136625,10,10,0,2,7,1,6,7,0,0,1,1,0,23,0,2,104
49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650000,190,3421.052632, II/A kerület – Remetekertváros,-1,-1,1,panoramic,0,1,0,-1,-1,available,1,6 room,6,0,renovated,0,0,1,0,0,0,double comfort,1,0,0,-1,0,2,-1,combination boiler,0,0,1,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.551865,18.95662,47.551865,18.95662,1028,2,3.688859061,9.368845822,11.07867076,8.780555237,7.586514805,25.53410222,5.700694828,9.880754313,10.35609616,10.43407942,10.43407942,10.77339882,13.51133324,10.71282037,14.32896799,9.010681397,10.53108714,11.6815923,9.726654204,9.644618181,7.386383063,10.53194614,12.42604388,4.695159274,12.41501902,6.160432591,10.56886931,10.98554335,8.245236663,30,28,0,5,24,1,6,16,0,0,4,3,1,42,0,5,220
50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380000,250,1520, Sasad,-1,-1,1,garden view,1,0,0,-1,-1,-1,-1,5 room,5,0,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,0,-1,-1,combination boiler,0,0,1,0,0,-1,together,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.475895,19.006678,47.475895,19.006678,1112,11,1.389984432,4.025527761,6.454379814,5.494832962,3.140080709,18.92458661,4.443015624,5.039467577,4.966342098,4.67558532,4.67558532,3.727005502,9.55363033,5.174582818,10.23426356,4.238157335,4.020679629,4.998966586,5.29823752,5.742021153,10.22427752,4.3896383,9.44446998,4.681144106,5.951709978,6.807050344,4.780079763,4.748628119,2.358261259,39,45,2,12,26,1,4,11,0,0,10,27,10,271,0,7,569
51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590000,245,2408.163265, II/A kerület – Pesthidegkút-Ófalu,-1,-1,-1,not specified,0,0,0,-1,-1,-1,-1,5 room,5,0,in good condition,0,1,0,0,0,0,not specified,0,0,0,-1,0,4,-1,combination boiler,0,0,1,0,0,-1,not specified,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.56973,18.95969,47.56973,18.95969,1028,2,2.644918293,10.62781714,12.02487257,9.766427113,9.027011267,26.37451288,4.924063812,10.9918998,11.50727668,11.63834146,11.63834146,12.15017761,14.14226052,11.85382859,14.93873787,10.22707857,11.84566025,12.93612389,10.78482312,10.61830269,7.115977448,11.78872811,12.93610971,6.35570974,13.58594321,6.860217804,11.76510333,12.2181812,9.769136625,10,10,0,2,7,1,6,7,0,0,1,1,0,23,0,2,104
52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300000,172,1744.186047, Klapka György utca,-1,-1,1,garden view,1,0,0,-1,-1,-1,-1,4 + 1 half room,4,1,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,0,1,-1,natural gas (convector),1,0,0,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Busz   25   96   124   224   296   296A   5   225    Éjszakai   996A   996   ,47.55249,19.12295,47.55249,19.12295,1154,15,0.096525122,8.255752885,6.395053942,6.709024554,9.315776096,15.96134305,6.310935286,7.349122286,7.65405759,8.026290605,8.026290605,9.360836898,4.931702339,7.641753293,5.207192858,7.974494919,8.828891349,8.715994195,7.019187391,6.525127644,5.294073085,8.412704584,3.758120739,10.66473312,8.347028322,6.951626758,7.99547011,8.346138453,9.899100585,37,26,0,16,22,1,7,18,2,1,2,4,2,49,0,20,195
53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180000,117,1538.461538, Klapka György utca,-1,-1,1,garden view,1,0,0,-1,-1,-1,-1,2 + 1 half room,2,1,in good condition,0,1,0,0,0,0,double comfort,1,0,0,-1,0,1,-1,combination boiler,0,0,1,0,0,-1,separate and together too,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1, Busz   25   96   124   224   296   296A   5   225    Éjszakai   996A   996   ,47.55249,19.12295,47.55249,19.12295,1154,15,0.096525122,8.255752885,6.395053942,6.709024554,9.315776096,15.96134305,6.310935286,7.349122286,7.65405759,8.026290605,8.026290605,9.360836898,4.931702339,7.641753293,5.207192858,7.974494919,8.828891349,8.715994195,7.019187391,6.525127644,5.294073085,8.412704584,3.758120739,10.66473312,8.347028322,6.951626758,7.99547011,8.346138453,9.899100585,37,26,0,16,22,1,7,18,2,1,2,4,2,49,0,20,195
54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339900,105,3237.142857, II/A kerület – Máriaremete,-1,-1,1,garden view,1,0,0,-1,-1,-1,-1,4 room,4,0,mint,0,0,0,0,0,1,full comfort,0,1,0,-1,1,2,-1,combination boiler,0,0,1,0,0,no,separate,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,loft conversion,1,-1,47.558613,18.945063,47.558613,18.945063,1029,2,4.161398538,10.5156544,12.20811992,9.911155122,8.726300532,26.6591538,6.324571597,11.02333686,11.50096035,11.58053895,11.58053895,11.91542432,14.59522474,11.85741228,15.40985436,10.15705356,11.67661162,12.82828355,10.8654104,10.7752508,8.173557143,11.67870829,13.482553,5.807998617,13.56114239,7.234696505,11.71519997,12.13234899,9.373284035,16,22,1,3,11,1,6,14,0,2,2,3,1,38,0,4,165
